 5920 ; Бона иностранная Аргентина ;  ;  ;  ; AU ; 31 ; йцукен ; 784 
 1932 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF- ; 25 ; Rober ; 90 
 1933 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; XF- ; 9 ; FoxSF ; 111 
 1934 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; XF ; 11 ; se170661 ; 167 
 1935 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 37 ; K.V.N. ; 337 
 1936 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF+ ; 23 ; liho70 ; 336 
 1937 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 24 ; ReSeRVeD ; 104 
 1938 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF ; 12 ; se170661 ; 90 
 1939 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 22 ; Tommy ; 279 
 1940 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF- ; 12 ; FoxSF ; 107 
 1941 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF+ ; 15 ; se170661 ; 101 
 1942 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 53 ; K.V.N. ; 514 
 1943 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 20 ; FoxSF ; 192 
 1944 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF ; 17 ; FoxSF ; 72 
 1845 ; 3 рубля ; 1995 ; 50 лет освобождения Вены ; Cu-Ni ; Proof ; 40 ; gdrg2 ; 1938 
 1846 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 22 ; kev15 ; 2411 
 1847 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 30 ; igorekspb ; 261 
 1848 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 42 ; lelik13821 ; 1118 
 1849 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 11 ; igorekspb ; 150 
 1850 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 23 ; sibirian ; 468 
 1851 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Праги ; Cu-Ni ; Proof ; 51 ; gdrg2 ; 2371 
 1852 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 19 ; сортам70 ; 175 
 1853 ; 3 рубля. Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 52 ; andrei71 ; 934 
 1854 ; 3 рубля. Упаковка ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 55 ; aaa2009 ; 2346 
 1855 ; 25 рублей. Сочи-2014. Упаковка ; 2011 ;  ; Cu-Ni ; AU ; 23 ; tilovik ; 55 
 1856 ; 25 рублей. Сочи-2014. Упаковка ; 2014 ;  ; Cu-Ni ; AU ; 18 ; BSG ; 55 
 1857 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 14 ; star54 ; 157 
 1858 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 27 ; star54 ; 197 
 1859 ; 1 рубль. Новодел ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; Proof ; 48 ; AVK1974 ; 716 
 1860 ; 2 рубля ; 1994 ; ММД И.Е.Репин ; Ag ; Proof ; 21 ; KonstantinK ; 1259 
 1861 ; 5 рублей ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 25 ; 🇷🇺Михаил ; 2869 
 1862 ; 3 рубля ; 1995 ; Разгром Квантунской армии в Маньчжурии ; Cu-Ni ; Proof ; 24 ; л842 ; 2244 
 1863 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 15 ; сортам70 ; 445 
 1864 ; 3 рубля ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 28 ; fouli ; 1394 
 1865 ; 3 рубля ; 1995 ; 50 лет освобождения Варшавы ; Cu-Ni ; Proof ; 29 ; ГраF ; 1887 
 1866 ; 3 рубля ; 1994 ; Партизаны в ВОВ ; Cu-Ni ; Proof ; 38 ; Копатель 972 ; 1062 
 1867 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Proof ; 20 ; Wulf ; 793 
 1868 ; 1 рубль. Упаковка нарушена ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 20 ; GenyM ; 203 
 1869 ; 1 рубль. Упаковка нарушена ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 5 ; Котик ; 91 
 1870 ; 1 рубль. Упаковка нарушена ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 14 ; Котик ; 94 
 1871 ; 1 рубль. Упаковка нарушена ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 58 ; SVF ; 203 
 1872 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 31 ; Котик ; 152 
 1873 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 3 ; Котик ; 140 
 1874 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 19 ; FoxSF ; 169 
 1875 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 46 ; GenyM ; 152 
 1876 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 25 ; Tommy ; 390 
 1877 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 5 ; Котик ; 102 
 1878 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 3 ; ZorroT ; 150 
 1879 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 17 ; arsenich-s ; 111 
 1880 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 32 ; FoxSF ; 347 
 1881 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF ; 19 ; RAMA ; 101 
 1882 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 5 ; il72 ; 100 
 1883 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 18 ; DMITRICH60 ; 161 
 1884 ; 5 рублей. Упаковка нарушена ; 1993 ; Сергиев Посад ; Cu-Ni ; AU ; 33 ; XF ; 726 
 1885 ; 1 рубль. Упаковка нарушена ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; AU ; 26 ; pavel788 ; 1041 
 1886 ; 1 рубль.Упаковка нарушена ; 1993 ; 250 лет со дня рождения Г.Р.Державина ; Cu-Ni ; AU ; 30 ; pavel788 ; 702 
 1887 ; 1 рубль.Упаковка нарушена ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; AU ; 47 ; CAPITAN_FLINT ; 1104 
 1888 ; 1 рубль.Упаковка нарушена ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; AU ; 17 ; andrei71 ; 414 
 1889 ; 1 рубль.Упаковка нарушена ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; AU ; 34 ; pavel788 ; 1062 
 1890 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 11 ; K.V.N. ; 338 
 1891 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF+ ; 6 ; lelik13821 ; 72 
 1892 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 8 ; il72 ; 153 
 1893 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF+ ; 13 ; RAMA ; 75 
 1894 ; 1 рубль ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Proof ; 45 ; se170661 ; 1433 
 1795 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; ЗАБРАЛО ; 206 
 1796 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 14 ; ЗАБРАЛО ; 231 
 1797 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; ЗАБРАЛО ; 206 
 1798 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 8 ; ЗАБРАЛО ; 206 
 1799 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; ЗАБРАЛО ; 206 
 1800 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; ЗАБРАЛО ; 206 
 1801 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 8 ; ЗАБРАЛО ; 204 
 1802 ; 1 рубль Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 16 ; gdrg2 ; 1413 
 1803 ; 50 копеек Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 49 ; sotnik ; 2550 
 1804 ; 1 рубль Упаковка ; 1968 ;  ; Cu-Ni ; XF+ ; 24 ; gdrg2 ; 1248 
 1805 ; 20 копеек Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 50 ; AVK1974 ; 1900 
 1806 ; 50 копеек Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 33 ; Алекс61 ; 225 
 1807 ; 15 копеек Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 34 ; yniks2012 ; 1928 
 1808 ; 10 копеек Упаковка ; 1968 ;  ; Cu-Ni ; AU ; 48 ; gdrg2 ; 2042 
 1809 ; 5 копеек Упаковка ; 1968 ;  ; Cu-Zn ; AU ; 53 ; xxxl ; 1020 
 1810 ; 50 копеек. В упаковке ; 1965 ;  ; Cu-Ni ; AU ; 96 ; torbey ; 2233 
 1811 ; 50 копеек ; 1967 ;  ; Cu-Ni ; XF+ ; 32 ; torbey ; 2142 
 1812 ; 15 копеек ; 1974 ;  ; Cu-Ni ; AU ; 33 ; 27 ; 3400 
 1813 ; 15 копеек ; 1975 ;  ; Cu-Ni ; XF+ ; 41 ; AVK1974 ; 2819 
 1814 ; 10 копеек ; 1991 ; Без букв ; Cu-Ni ; VF+ ; 52 ; Technics ; 1658 
 1815 ; 10 копеек ; 1991 ; Без букв ; Cu-Ni ; XF- ; 25 ; dimaelec2525 ; 1827 
 1816 ; 5 копеек ; 1927 ;  ; Br ; F ; 34 ; свинка ; 3062 
 1817 ; 5 копеек ; 1935 ;  ; Br ; F ; 26 ; в070 ; 303 
 1818 ; 5 копеек ; 1937 ;  ; Br ; VF- ; 44 ; спрайт ; 1586 
 1819 ; 5 копеек ; 1945 ;  ; Br ; F+ ; 50 ; свинка ; 952 
 1820 ; 5 копеек ; 1951 ;  ; Br ; F- ; 13 ; rolan1 ; 306 
 1821 ; 5 копеек ; 1971 ;  ; Cu-Zn ; AU ; 62 ; каламбурчик ; 5781 
 1822 ; 20 копеек. В капсуле NGC ; 1945 ;  ; Ni ; MS63 ; 17 ; dsidorov ; 1532 
 1823 ; 2 копейки. В капсуле NGC ; 1957 ; В венке герба 15 лент ; Br ; MS63 ; 18 ; dsidorov ; 1124 
 1824 ; 20 копеек. В капсуле PCGS ; 1948 ;  ; Ni ; MS63 ; 19 ; dsidorov ; 1022 
 1825 ; 20 копеек. В капсуле NGC ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; MS63 ; 11 ; dsidorov ; 1041 
 1826 ; 20 копеек. В капсуле NGC ; 1936 ; Л/с звезда плоская ; Ni ; MS63 ; 14 ; голый вассер ; 1692 
 1827 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 12 ; lelik13821 ; 153 
 1828 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 9 ; ZorroT ; 167 
 1829 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 15 ; star54 ; 150 
 1830 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 30 ; krugerrand ; 143 
 1831 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; XF+ ; 7 ; valerdon ; 102 
 1832 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF+ ; 17 ; RAMA ; 105 
 1833 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 8 ; RAMA ; 102 
 1834 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; XF+ ; 19 ; fuzzyfly ; 258 
 1835 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; AU ; 16 ; ZorroT ; 130 
 1836 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF ; 15 ; arsenich-s ; 237 
 1837 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; XF+ ; 37 ; ander_pirat ; 300 
 1838 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF+ ; 13 ; gtycbjyth ; 123 
 1839 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; XF+ ; 25 ; gola78 ; 164 
 1840 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF+ ; 39 ; чутьнепроскочил ; 123 
 1841 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; XF+ ; 13 ; arsenich-s ; 123 
 1842 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 38 ; K.V.N. ; 389 
 1843 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 14 ; igorekspb ; 105 
 1844 ; 1 рубль. Конверт ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 56 ; Звездолёты ; 260 
 1745 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; кент ; 211 
 1746 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; krugerrand ; 201 
 1747 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; ЮрийVRN ; 201 
 1748 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 21 ; кент ; 211 
 1749 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; кент ; 211 
 1750 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; t_v_v ; 206 
 1751 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; krugerrand ; 201 
 1752 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 22 ; krugerrand ; 204 
 1753 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; krugerrand ; 204 
 1754 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; кент ; 208 
 1755 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; krugerrand ; 204 
 1756 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; solder13 ; 210 
 1757 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; кент ; 205 
 1758 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; krugerrand ; 204 
 1759 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; krugerrand ; 204 
 1760 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; krugerrand ; 204 
 1761 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; кент ; 205 
 1762 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; кент ; 206 
 1763 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; krugerrand ; 204 
 1764 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 12 ; krugerrand ; 204 
 1765 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; krugerrand ; 204 
 1766 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; кент ; 207 
 1767 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; кент ; 211 
 1768 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; dim66 ; 209 
 1769 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; кент ; 208 
 1770 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; кент ; 208 
 1771 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; krugerrand ; 203 
 1772 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; viv1957 ; 207 
 1773 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; кент ; 209 
 1774 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 7 ; кент ; 207 
 1775 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 9 ; кент ; 207 
 1776 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; кент ; 207 
 1777 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 6 ; кент ; 210 
 1778 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 11 ; ЗАБРАЛО ; 209 
 1779 ; 10 рублей. Северная Осетия-Алания. Редкий гурт ; 2013 ;  ; Би/м ; AU ; 12 ; ЗАБРАЛО ; 209 
