 6621 ; Крест нательный, серебро. ;  ;  ; Ag925 ;  ; 26 ; vit2503 ; 4162 
 1832 ; 3 копейки ; 1931 ; В СССР С вытянуты, шт.20 коп.1924 ; Br ; VG ; 51 ; konstk2 ; 2096 
 1833 ; 5 копеек ; 1943 ;  ; Br ; VF- ; 41 ; ialaiola ; 145 
 1834 ; 5 копеек ; 1929 ;  ; Br ; F ; 49 ; Barin13 ; 65 
 1835 ; 5 копеек ; 1945 ;  ; Br ; F ; 58 ; салаир ; 965 
 1836 ; 3 копейки ; 1966 ;  ; Cu-Zn ; VF-XF ; 20 ; CMS ; 230 
 1837 ; 3 копейки ; 1965 ;  ; Cu-Zn ; VF-XF ; 56 ; салаир ; 579 
 1838 ; 10 рублей ; 1992 ; ЛМД Среднеазиатская кобра ; биметалл ; AU ; 27 ; 77 Юджин 77 ; 800 
 1839 ; 10 рублей ; 2010 ; Ненецкий автономный округ ; биметалл ; AU ; 49 ; Mozila_59 ; 420 
 1840 ; 5 рублей ; 2003 ; СПМД ; Cu in Cu-Ni ; VF-XF ; 72 ; electra ; 12699 
 1841 ; 2 рубля ; 2003 ; СПМД ; Cu-Ni-Zn ; VF-XF ; 60 ; Майкл ; 12155 
 1842 ; 5 копеек ; 2002 ; б/б ; St in Ni ; XF ; 61 ; BSR ; 5888 
 1843 ; 5 копеек ; 2003 ; б/б ; St in Ni ; XF ; 53 ; Pilot-1 ; 1497 
 1844 ; 5 копеек ; 2003 ; б/б ; St in Ni ; VF-XF ; 43 ; Pilot-1 ; 1428 
 1845 ; 5 копеек ; 1926 ;  ; Br ; F- ; 36 ; cr2952 ; 305 
 1846 ; 5 копеек ; 1928 ;  ; Br ; F+ ; 4 ; ialaiola ; 101 
 1847 ; 100 рублей ; 1992 ; ММД Биметалл ; Cu-Ni/Cu-Zn ; VF-XF ; 43 ; Сhatsky ; 572 
 1848 ; 50 рублей ; 1992 ; ММД Биметалл ; Cu-Zn/Cu-Ni ; XF+ ; 48 ; buben ; 389 
 1849 ; Жетон. 5 червонцев. Красная книга. Русская быстрянка ; 2019ММД ;  ; Би/м ; AU ; 29 ; chingizhan ; 299 
 1850 ; 2 копейки ; 1948 ; В венке герба 11 лент ; Br ; F-VF ; 83 ; Аргонавт ; 10404 
 1851 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 14 ; Bal@Mond ; 255 
 1852 ; 1 рубль. Ошибка в циферблате ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 10 ; Александр-78 ; 119 
 1853 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 23 ; Рисковый ; 249 
 1854 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 34 ; Рисковый ; 287 
 1855 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 28 ; STANDART ; 175 
 1856 ; 5 рублей. Упаковка расслаивается ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 19 ; Рисковый ; 255 
 1857 ; 1 рубль. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 15 ; Sxron ; 183 
 1858 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 17 ; mx75 ; 210 
 1859 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 15 ; Sxron ; 279 
 1860 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 15 ; Sxron ; 308 
 1861 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 13 ; Perfect163 ; 327 
 1762 ; 20 копеек ; 1922 ;  ; Ag ; XF ; 23 ; Csenotaf ; 171 
 1763 ; 20 копеек ; 1923 ;  ; Ag ; VF- ; 16 ; Чапай ; 88 
 1764 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 19 ; CMS ; 99 
 1765 ; 20 копеек ; 1923 ;  ; Ag ; F ; 15 ; roza77 ; 87 
 1766 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 9 ; Чапай ; 94 
 1767 ; 20 копеек ; 1923 ;  ; Ag ; XF+ ; 27 ; служба тяги ; 357 
 1768 ; 20 копеек ; 1923 ;  ; Ag ; VF- ; 7 ; CMS ; 94 
 1769 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 16 ; CMS ; 93 
 1770 ; 20 копеек ; 1924 ;  ; Ag ; VF+ ; 10 ; Чапай ; 87 
 1771 ; 20 копеек ; 1924 ;  ; Ag ; VF ; 12 ; CMS ; 93 
 1772 ; 20 копеек ; 1924 ;  ; Ag ; VF+ ; 9 ; МММ ; 107 
 1773 ; 20 копеек ; 1925 ;  ; Ag ; XF+ ; 26 ; служба тяги ; 179 
 1774 ; 20 копеек ; 1925 ;  ; Ag ; VF ; 19 ; Meshok ; 108 
 1775 ; 20 копеек ; 1925 ;  ; Ag ; VF-XF ; 9 ; CMS ; 100 
 1776 ; 20 копеек ; 1929 ;  ; Ag ; XF+ ; 21 ; Csenotaf ; 181 
 1777 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 14 ; CMS ; 157 
 1778 ; 15 копеек ; 1921 ;  ; Ag ; F- ; 60 ; Сhatsky ; 2035 
 1779 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 23 ; SwaggaRakka ; 136 
 1780 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 9 ; GAlexander ; 104 
 1781 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 9 ; Сhatsky ; 108 
 1782 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 8 ; Meshok ; 136 
 1783 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 11 ; Csenotaf ; 114 
 1784 ; 15 копеек ; 1927 ;  ; Ag ; VF+ ; 14 ; Csenotaf ; 152 
 1785 ; 15 копеек ; 1928 ;  ; Ag ; XF- ; 55 ; Csenotaf ; 293 
 1786 ; 10 копеек ; 1921 ;  ; Ag ; VF- ; 34 ; Оно того стоит ; 1875 
 1787 ; 10 копеек ; 1921 ;  ; Ag ; XF- ; 69 ; electra ; 3366 
 1788 ; 10 копеек ; 1923 ;  ; Ag ; VF-XF ; 40 ; Foks ; 209 
 1789 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 11 ; ialaiola ; 82 
 1790 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 11 ; GAlexander ; 107 
 1791 ; 10 копеек ; 1925 ;  ; Ag ; XF ; 10 ; bamia67 ; 128 
 1792 ; 10 копеек ; 1925 ;  ; Ag ; XF ; 8 ; bamia67 ; 119 
 1793 ; 10 копеек. Капсула ; 1929 ;  ; Ag ;  ; 42 ; служба тяги ; 1566 
 1794 ; 10 копеек ; 1929 ;  ; Ag ; VF- ; 10 ; Csenotaf ; 104 
 1795 ; 10 копеек ; 1930 ;  ; Ag ; VF+ ; 28 ; SwaggaRakka ; 159 
 1796 ; 10 копеек ; 1930 ;  ; Ag ; XF ; 63 ; служба тяги ; 867 
 1797 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; F+ ; 28 ; служба тяги ; 170 
 1798 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; F+ ; 52 ; 3457896 ; 581 
 1799 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; VF ; 32 ; РО ; 266 
 1800 ; 2 копейки ; 1924 ; Гурт гладкий ; Cu ; F ; 69 ; electra ; 469 
 1801 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; VF- ; 26 ; Foks ; 679 
 1802 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 38 ; Foks ; 691 
 1803 ; 1 копейка ; 1925 ; Гурт рубчатый ; Cu ; VG ; 68 ; kvs ; 4800 
 1804 ; Полкопейки. Капсула ; 1925 ;  ; Cu ;  ; 76 ; чччешка ; 2491 
 1805 ; Полкопейки ; 1927 ;  ; Cu ; F ; 131 ; CoinHunter177 ; 417 
 1806 ; Полкопейки ; 1927 ;  ; Cu ; XF ; 67 ; coins_hunter ; 1530 
 1807 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 15 ; svet67 ; 78 
 1808 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 22 ; Mozila_59 ; 79 
 1809 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 11 ; vborisevich1 ; 76 
 1810 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 11 ; ialaiola ; 78 
 1811 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 9 ; mottura ; 79 
 1570 ; Лот значков: 4 шт. БАМ ;  ;  ; Al ; XF+/AU ; 8 ; ЛОПАТИНиКО ; 128 
 1571 ; Лот спортивных медалей:  3 шт. За 1,2 и 3 место. Борьба. D-30мм ;  ;  ; Al ; VF- ; 7 ; Аргонавт ; 65 
 1572 ; Лот значков (40 лет победы) 6шт ;  ;  ; Al ж/и ; XF/XF- ; 11 ; allur65 ; 148 
 1573 ; Лот жетонов (60 лет метрополитену): 15шт ;  ;  ; Ж/м ; AU ; 48 ; птичка16 ; 612 
 1574 ; Лот значков (2шт) ;  ;  ; Ж/м,б/м ; XF/XF+ ; 14 ; roza77 ; 79 
 1575 ; Лот значков (октябренок) 2шт ;  ;  ; Al ; VF-XF/AU ; 11 ; babble13 ; 89 
 1576 ; Лот значков: 3 шт. Машинист 1,2,3 класса ;  ;  ; Al ; XF+/AU ; 31 ; vaeltaja ; 222 
 1577 ; Лот жетонов (Борис Годунов, Василий Шуйский, Василий III) 3шт ; СПМД ;  ; Cu-Ni ; AU ; 32 ; Александр007 ; 301 
 1578 ; Лот жетонов Франции: 2шт ;  ;  ; Al/Br ; AU ; 13 ; bamia67 ; 155 
 1579 ; Лот значков (Спорт) 8шт ;  ;  ; Al ; XF/AU ; 28 ; Атлантик ; 199 
 1580 ; Лот жетонов (метрополитен): 15шт ;  ;  ; Ж/м ; VF ; 50 ; NNN ; 591 
 1581 ; Лот жетонов (Иоанн III, Павел I, Александр II. Петр II, Петр I. Елизавета Петровна, Екатерина I, Петр III, Анна Иоановна) 9шт ; СПМД ;  ; Cu-Ni ; AU ; 49 ; roza77 ; 452 
 1582 ; Лот жетонов от наборов монет СССР: 5шт ;  ;  ; Al Cu-Zn ; AU ; 18 ; barbos ; 227 
 1583 ; Лот знаков Балтийское морское пароходство (3шт). ;  ;  ; Al ; AU ; 29 ; bsi-pg ; 177 
 1584 ; Лот храмовых жетонов Индии (4шт) ;  ;  ; Ж/м ; VF/XF ; 35 ; каррр ; 313 
 1585 ; Лот значков (Парашютист) 3шт ;  ;  ; Ж/м Al ; VF-XF ; 17 ; С улыбкой по жизни ; 134 
 1586 ; Лот значков (Зенит) 2шт ;  ;  ; Ж/м ; VF-XF ; 18 ; Александр007 ; 320 
 1587 ; Лот значков (VIII всесоюзные конноспортивные  1965 и международные конноспортивные) 2шт ;  ;  ; Ж/м,эмаль ; VF-XF ; 38 ; domenica ; 729 
 1588 ; Лот значков: 3 шт. Корабли ;  ;  ; Al,Ж/м ; XF/AU ; 21 ; Seuk ; 151 
 1589 ; Лот значков ( 65-летия полного освобождения Ленинграда и жителю блокадного Ленинграда) 2шт ;  ;  ; Ж/м ; XF/AU ; 10 ; rusin ; 113 
 1590 ; Лот жетонов Санкт-Петербург: 3шт ;  ;  ; Ж/м ; VF-XF ; 5 ; zemlyk2014 ; 45 
 1591 ; Лот значков ВМФ СССР МПК "Ейск" 184 БРК ОВР Новороссийской ВМБ ЧФ Проект 1124 2шт ;  ;  ; Б/м,ж/м ; AU ; 46 ; RAPAN ; 408 
 1592 ; Лот значков: 12 шт. ГДР ;  ;  ; Ж/м ; VF+/XF ; 10 ; lexx230 ; 108 
 1593 ; Лот значков V зимняя спартакиада народов СССР 1982 ;  ;  ; Ж/м ; XF/AU ; 35 ; TFort ; 1259 
 1594 ; Лот значков (корабли) 7шт ;  ;  ; Al ; VF-XF/XF ; 29 ; bsi-pg ; 360 
 1595 ; Лот медалей: 3 шт. Спортивное ориентирование. Финляндия. Р-ры:60х40мм ;  ;  ; Ж/м ; XF- ; 12 ; Meshok ; 102 
 1596 ; Лот жетонов: 12 шт. ;  ;  ; Ж/м,Б/м ; VF/XF ; 9 ; жених ; 32 
 1597 ; Лот значков: 20 шт. ;  ;  ; Al,Ж/м,Б/м ; VF/AU ; 7 ; evgen 66 ; 101 
 1598 ; Лот значков: 30 шт. ;  ;  ; Al,Ж/м,пластик ; VF/XF+ ; 13 ; evgen 66 ; 128 
 1599 ; Лот жетонов: 6 шт. ;  ;  ; Ж/м ; VF-/XF ; 10 ; KVictorA ; 57 
 1600 ; Лот значков: 3 шт. Подводные лодки ;  ;  ; Al ; AU ; 12 ; Seuk ; 101 
 1601 ; Лот жетонов: 2 шт. Татарстан ;  ;  ; Ж/м,Б/м ; XF ; 16 ; Атлантик ; 46 
 1602 ; Лот значков (3шт) ;  ;  ; Ж/м,Al ; VF/XF+ ; 51 ; шарик ; 167 
 1603 ; Лот значков: 30 шт. ДОСААФ СССР ;  ;  ; Al ; XF+/AU ; 23 ; evgen 66 ; 323 
 1604 ; Лот значков: 50 шт. Меткий стрелок ;  ;  ; Al ; AU ; 41 ; Andre_Vladi ; 272 
 1747 ; 10 рублей ; 1978 ; ММД Догони девушку.Игры XXII Олимпиады ; Ag ; Proof ; 29 ; казак 1963 ; 2146 
 1748 ; 10 рублей ; 1979 ; ЛМД Волейбол.Игры XXII Олимпиады ; Ag ; Proof ; 22 ; aleksandr733 ; 2162 
 1749 ; 3 рубля ; 1988 ; ММД Софийский собор в Киеве ; Ag ; Proof ; 32 ; казак 1963 ; 3007 
 1750 ; 3 рубля ; 1991 ; ММД Триумфальная арка ; Ag ; Proof ; 23 ; фарфор ; 3200 
 1751 ; 3 рубля ; 1991 ; ЛМД Большой театр ; Ag ; Proof ; 21 ; Moryak ; 2559 
 1752 ; Рубль ; 1921 ; (АГ) ; Ag ; XF ; 30 ; Csenotaf ; 4500 
 1753 ; 50 копеек ; 1921 ; (АГ) ; Ag ; XF ; 57 ; служба тяги ; 1887 
 1754 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF ; 19 ; Mikola_1 ; 713 
 1755 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF ; 32 ; Mikola_1 ; 911 
 1756 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; AU ; 13 ; ASTA ; 1047 
 1757 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; AU ; 14 ; Gerasim ; 1221 
 1758 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; AU ; 30 ; coins_hunter ; 1260 
 1759 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF- ; 16 ; jbl ; 651 
 1760 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF+ ; 22 ; варяг2004 ; 793 
 1761 ; 20 копеек ; 1921 ;  ; Ag ; F-VF ; 40 ; vdt ; 2038 
 1520 ; Жетон. Адмиралтейство. Санкт-Петербург. D-23мм ; СПМД ;  ; Ж/м ; XF+ ; 7 ; Инструктор ; 63 
 1521 ; Жетон. Петропавловская крепость. Санкт-Петербург. D-23мм ; СПМД ;  ; Ж/м ; XF ; 9 ; zemlyk2014 ; 65 
 1522 ; Жетон Санкт-Петербургского метрополитена. 60 лет электродепо "Автово" Буклет ;  ;  ; Ж/м ; AU ; 37 ; an78gg ; 305 
 1523 ; Жетон Санкт-Петербургского метрополитена. "Юбилейный". Буклет ;  ;  ; Ж/м ; AU ; 20 ; Бигль ; 267 
 1524 ; Жетон Санкт-Петербургского метрополитена. Станция "Сенная площадь". Буклет ;  ;  ; Ж/м ; AU ; 23 ; maler ; 305 
 1525 ; Жетон Санкт-Петербургского метрополитена. Станция "Петроградская". Буклет ;  ;  ; Ж/м ; AU ; 21 ; Бигль ; 281 
 1526 ; Жетон Санкт-Петербургского метрополитена. Первая линия метрополитена. Буклет ;  ;  ; Ж/м ; AU ; 22 ; Бигль ; 269 
 1527 ; Жетон Санкт-Петербургского метрополитена. Станция "Электросила". Буклет ;  ;  ; Ж/м ; AU ; 19 ; Аргонавт ; 300 
 1528 ; Жетон Санкт-Петербургского метрополитена. Станция "Международная". Буклет ;  ;  ; Ж/м ; AU ; 16 ; an78gg ; 337 
 1529 ; Жетон Санкт-Петербургского метрополитена. Станция "Адмиралтейская". Буклет ;  ;  ; Ж/м ; AU ; 15 ; Аргонавт ; 342 
 1530 ; Жетон Санкт-Петербургского метрополитена. Станция "Парк Победы". Буклет ;  ;  ; Ж/м ; AU ; 17 ; Аргонавт ; 300 
 1531 ; Жетон Санкт-Петербургского метрополитена. Станция "Обводный канал". Буклет ;  ;  ; Ж/м ; AU ; 22 ; an78gg ; 408 
 1532 ; Жетон метрополитена Проспект Славы Блистер ;  ;  ; Ж/м ; AU ; 32 ; maler ; 449 
 1533 ; Жетон метрополитена Шушары Блистер ;  ;  ; Ж/м ; AU ; 28 ; maler ; 449 
 1534 ; Жетон метрополитена Дунайская Блистер ;  ;  ; Ж/м ; AU ; 35 ; Александр007 ; 458 
 1535 ; Жетон метрополитена Электродепо "Южное" Блистер ;  ;  ; Ж/м ; AU ; 25 ; maler ; 449 
 1536 ; Жетон Санкт-Петербургского метрополитена. Станция "Бухарестская". Буклет ;  ;  ; Ж/м ; AU ; 9 ; an78gg ; 347 
 1537 ; Лот значков: 10 шт. Выборг. Пластиковая коробка ;  ;  ; Al ; AU ; 10 ; Аргонавт ; 204 
 1538 ; Лот значков: 23 шт. ;  ;  ; Al ; XF+ ; 47 ; С улыбкой по жизни ; 1540 
 1539 ; Лот значков: 5 шт. 40 лет победы 1945-1985 ;  ;  ; Al ; XF+/AU ; 21 ; С улыбкой по жизни ; 129 
 1540 ; Лот значков (Красный крест) 2шт Коробка ;  ;  ; Ж/м ; AU ; 20 ; artehot ; 466 
 1541 ; Лот значков: 23 шт. ;  ;  ; Al ; VF+/AU ; 7 ; Seuk ; 261 
 1542 ; Лот значков: 16 шт. Судостроение ;  ;  ; Al,пластик ; XF/AU ; 72 ; RAPAN ; 1241 
 1543 ; Лот значков: 9 шт. Корабли русского флота ;  ;  ; Пластик ; VF+/XF ; 42 ; Seuk ; 153 
 1544 ; Лот значков: 20 шт. Крейсер "Аврора" ;  ;  ; Al,Ж/м ; VF/AU ; 71 ; Seuk ; 267 
 1545 ; Лот значков: 11 шт. Велоспорт. Швеция, Чехия ;  ;  ; Ж/м ; XF+/AU ; 53 ; VCycleNess ; 261 
 1546 ; Лот значков: 16 шт. ГДР ;  ;  ; Ж/м,Б/м,Al ; VF/XF ; 17 ; evgen 66 ; 104 
 1547 ; Лот значков: 23 шт. ;  ;  ; Al ; XF/AU ; 14 ; svetin ; 281 
 1548 ; Лот значков: 26 шт. ;  ;  ; Al ; XF/AU ; 23 ; Seuk ; 579 
 1549 ; Лот значков: 5 шт. ELORG СССР. Министерство внешней торговли. Электроника. Оргтехника ; ЛМД ;  ; Al ; AU ; 17 ; С улыбкой по жизни ; 68 
 1550 ; Лот значков: 12 шт. Невский проспект. Санкт-Петербург ;  ;  ; Al,Ж/м ; XF+/AU ; 71 ; Seuk ; 248 
 1551 ; Лот значков: 20 шт. ;  ;  ; Al ; XF ; 9 ; Seuk ; 261 
 1552 ; Лот значков: 6 шт. Клуб кинологов. Выставки. Ленинград ;  ;  ; Al ; XF/AU ; 32 ; С улыбкой по жизни ; 118 
 1553 ; Лот значков: 6 шт. Клубы, общества коллекционеров ;  ;  ; Al,Ж/м ; XF/AU ; 28 ; Russman ; 131 
 1554 ; Лот спортивных медалей: 2 шт. D-60мм, D-70мм ;  ;  ; Б/м ; XF ; 6 ; allur65 ; 156 
 1555 ; Лот значков: 8 шт. Всесоюзные соревнования 1960-з ;  ;  ; Al ; XF/AU ; 28 ; buben ; 105 
 1556 ; Лот значков: 8 шт. ;  ;  ; Al ; VF-/VF+ ; 17 ; Аргонавт ; 225 
 1557 ; Лот значков: 5 шт. Павильоны зодчего Росси. Ленинград ;  ;  ; Al ; XF ; 9 ; Yustas69 ; 48 
 1558 ; Лот значков: 29 шт. ГДР ;  ;  ; Al,Ж/м ; XF/AU ; 15 ; evgen 66 ; 108 
 1559 ; Лот значков: 5 шт. ;  ;  ; Al ; XF+/AU ; 12 ; Meshok ; 128 
 1560 ; Лот значков: 3 шт. Судейская коллегия ;  ;  ; Al ; AU ; 23 ; С улыбкой по жизни ; 454 
 1561 ; Лот жетонов: 17 шт. ;  ;  ; Ag ; AU ; 65 ; Markgraf ; 778 
 1562 ; Лот значков: 18 шт. ;  ;  ; Al,Ж/м ; VF/AU ; 15 ; barbos ; 123 
 1563 ; Лот значков: 15 шт. Детские ;  ;  ; Al,пластик ; XF/AU ; 35 ; Fest ; 371 
 1564 ; Лот значков (Новый год) 6шт ;  ;  ; Al ; XF/AU ; 20 ; oleghh7 ; 302 
 1565 ; Лот жетонов Франции: 2шт ;  ;  ; Al/Br ; XF/AU ; 18 ; LEXAI ; 193 
 1566 ; Лот жетонов (6шт) ;  ;  ; Ж/м,б/м,пластик ; VF ; 22 ; каррр ; 114 
 1567 ; Лот значков: 2 шт. Казанский собор, здание биржи ;  ;  ; Б/м ; XF+ ; 15 ; Аргонавт ; 75 
 1568 ; Лот значков (Корабли) 6шт ;  ;  ; Al ; AU ; 24 ; Seuk ; 159 
 1569 ; Лот жетонов (метрополитен): 16шт ;  ;  ; Ж/м ; VF/AU ; 46 ; lesnik1 ; 653 
 1470 ; Знак Всегда готов 1ст ;  ;  ; Al ; XF ; 48 ; ландыш ; 261 
 1471 ; Знак Всегда готов ;  ;  ; Al ; XF ; 40 ; ландыш ; 210 
 1472 ; Знак Маркс, Энгельс, Ленин ;  ;  ; Al ; XF- ; 8 ; Seuk ; 85 
 1473 ; Знак Санитары ВОВ ;  ;  ; Al ; VF-XF ; 9 ; 312 ; 78 
 1474 ; Знак Пугачев ;  ;  ; Al ; XF ; 11 ; Seuk ; 85 
 1475 ; Знак Ленинград ;  ;  ; Al ; VF-XF ; 5 ; 1335331 ; 62 
 1476 ; Знак Мир ;  ;  ; Al ; XF ; 3 ; byjcn ; 57 
 1477 ; Знак Кострома ;  ;  ; Al ; VF ; 54 ; Бигимот ; 75 
 1478 ; Знак Мир ;  ;  ; Al ; XF ; 3 ; byjcn ; 57 
 1479 ; Знак 50 лет Спартак ;  ;  ; Al ; VF-XF ; 3 ; ветеран ; 4 
 1480 ; Знак 1954 ;  ;  ; Ж/м ; VF ; 7 ; ветеран ; 101 
 1481 ; Знак 60 лет Октября ;  ;  ; Ж/м ; XF- ; 14 ; sports ; 126 
 1482 ; Знак Спасение на водах Братислава ЧССР 1961 ;  ;  ; Ж/м ; VF-XF ; 9 ; ветеран ; 57 
