 6613 ; Ложка чайная, серебро. Финляндия. ;  ;  ; Ag813 ;  ; 20 ; Csenotaf ; 906 
 2368 ; Лот монет Банка России: 10 руб (2шт) Универсиада в Казани ; 2013 ;  ; St/Лат ; AU ; 28 ; Сашок 1959 ; 57 
 2369 ; Лот монет СССР: 1 рубль (2 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF ; 19 ; arsenich-s ; 149 
 2370 ; Лот монет Банка России: 25 руб (2шт) Олимпиада в Сочи. Упаковка ; 2012,2014 ;  ; Cu-Ni ; Unc ; 10 ; Сашок 1959 ; 55 
 2371 ; Лот монет Банка России (Универсиада Красноярск) 10 руб (2шт) ; 2018 ;  ; Лат/St ; AU ; 40 ; VITAL!!! ; 163 
 2372 ; Лот монет СССР: 20,3,2,1 копейка (12 шт.) ; 1926-1943 ;  ; Ni,Br ; F/VF- ; 33 ; zemlyk2014 ; 209 
 2373 ; Лот монет Банка России: 10,5 рублей (3 шт.) Юбилейные ; 2020 ;  ; Би/м,St/Лат,St/ ; AU ; 37 ; Holder31 ; 176 
 2374 ; Лот монет СССР: 2,1 копейка (6 шт.) ; 1926-1957 ;  ; Br ; VG/F- ; 13 ; Andrey88 ; 19 
 2375 ; Лот монет СССР: 5,3,1 копейка (6 шт.) ; 1961-1984 ;  ; Cu-Zn ; XF/AU ; 29 ; Сармат80 ; 238 
 2376 ; Лот монет СССР: 1 рубль (3 шт.) Юбилейные ;  ;  ; Cu-Ni ; VF/XF ; 22 ; KVictorA ; 45 
 2377 ; Лот монет ВКЛ: Полугрош (2 шт.) ;  ;  ; Ag ; F ; 31 ; сортам70 ; 362 
 2378 ; Лот монет СССР: 20,15,10 копеек (3 шт.) ; 1936 ;  ; Ni ; F/VF- ; 13 ; zemlyk2014 ; 35 
 2379 ; Лот монет Банка России: 25 рублей (5 шт.) Оружие Великой Победы ; 2019 ;  ; Cu-Ni ; XF+/AU ; 34 ; konstk2 ; 238 
 2280 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF+ ; 26 ; 2422862 ; 144 
 2281 ; 2 копейки ; 1964 ;  ; Cu-Zn ; VF ; 28 ; akula ; 449 
 2282 ; 2 копейки ; 1970 ;  ; Cu-Zn ; AU ; 19 ; konstk2 ; 105 
 2283 ; 2 копейки ; 1979 ;  ; Cu-Zn ; AU ; 27 ; tpls ; 282 
 2284 ; Лот монет Банк России: 2 руб (7шт) Города-Герои, 10 руб (2шт) 55 лет Победы в ВОВ ; 2000 ;  ; Би/м,Cu-Ni ; VF+/XF+ ; 11 ; Боня ; 359 
 2285 ; Альбом монет Банка России (70-летие победы в ВОВ): 5,10 руб (21шт) ;  ;  ; Би/м Ni/St ; AU ; 51 ; ВЯЗЪ ; 391 
 2286 ; Набор монет Банка России: 10 рублей (8 шт.) + жетон. Города воинской славы. Буклет ; 2014 ;  ; St/Лат,Ж/м ; AU ; 60 ; kvm64 ; 588 
 2287 ; 25 рублей. Барбоскины. Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 23 ; Сhatsky ; 297 
 2288 ; 5 рублей РГО Буклет ; 2015 ;  ; Ni/St ; AU ; 11 ; kvs ; 34 
 2289 ; 25 рублей. Буклет ; 2011 ; СПМД Сочи 2014. Эмблема игр цветная ; Cu-Ni ; Unc ; 8 ; Копеечка ; 286 
 2290 ; 1 рубль ; 1999 ; ММД 200 лет со дня рождения А.С.Пушкина (нейзильбер) ; Cu-Ni ; AU ; 45 ; kvs ; 414 
 2291 ; 25 рублей. Буклет ; 2011 ; СПМД Сочи 2014. Эмблема игр цветная ; Cu-Ni ; Unc ; 20 ; Сашок 1959 ; 281 
 2292 ; Альбом монет Банка России (Крымский п-ов): 10,5 руб (7шт) + банкнота ;  ;  ; Ni/St Лат/St ; AU ; 21 ; Rober ; 217 
 2293 ; Набор монет Банка России (РФ. Выпуск 7) 10 руб (2шт) + жетон Буклет ; 2011 СПМД ;  ; Би/м ; AU ; 34 ; an78gg ; 357 
 2294 ; Лот монет Банк России: 5,10 руб (7шт). Альбом ; 2001-2012 ;  ; Би/м,Cu-Ni,St/ ; XF/AU ; 26 ; svetin ; 163 
 2295 ; Лот монет Банк России: 1,5,10,50 коп, 1,2,5, 10 руб (13шт). Альбом 2001-2012 ; 2014,2015 ;  ; St/лат,St/Ni ; AU ; 30 ; an78gg ; 80 
 2296 ; Альбом монет Банка России (Города-столицы) 5 руб (14шт) ;  ;  ; Ni/St ; AU ; 31 ; Ratmen ; 167 
 2297 ; Альбом монет Банка России (Сочи-2014) 25 руб (4шт) + банкнота ;  ;  ; Cu-Ni ; AU ; 21 ; ВЯЗЪ ; 309 
 2298 ; Альбом монет Банка России (Города-герои и 55 лет победы) 10,2 руб (9шт) ; 2000 ;  ; Cu-Ni Би/м ; VF/VF-XF ; 8 ; Casper88 ; 238 
 2299 ; Альбом монет Банка России (200 лет Отечественной войны) 10,5,2 руб (28шт) ; 2012 ;  ; Ni/St лат/St ; AU ; 25 ; ga2012 ; 261 
 2300 ; Набор монет Банка России: 5 рублей (18 шт.) + медаль. 70 лет победы. Буклет ; 2014 ;  ; St/Ni ; AU ; 31 ; Коллекционер СНГ ; 1391 
 2301 ; Набор монет Банка России: 10 рублей (3 шт.) + медаль. 70 лет победы. Буклет ; 2015 ;  ; Би/м.Б/м ; AU ; 58 ; az717 ; 1223 
 2302 ; Лот монет Банк России: 2 руб (6шт) Города-Герои. Буклет ; 2000,2017 ;  ; Cu-Ni,St/Ni ; VF+/AU ; 20 ; Russman ; 123 
 2303 ; Лот монет Банка России: 5,1 копейка (52 шт.) Буклет ; 1997-2014 ;  ; St/Ni ; VF/XF+ ; 24 ; kompman ; 227 
 2304 ; Лот монет Банка России: 25,10 рублей (58 шт.) Юбилейные. Альбом ;  ;  ; Би/м,Cu-Ni ; XF-/AU ; 35 ; Katarina1 ; 1390 
 2305 ; Набор монет Банка России (Казань) 10 руб (2шт) + жетон Пластиковая упаковка ; 2013 СПМД ;  ; Лат/St ; AU ; 37 ; сержик67 ; 519 
 2306 ; Набор монет Банка России (Ржев, Великие Луки, Зубцов) 10 руб (3шт) + жетон СПМД Буклет ; 2016 ММД ;  ; Би/м ; AU ; 38 ; az717 ; 651 
 2307 ; Набор монет Банка России (Олонец) 10 руб (2шт) + жетон СПМД Буклет ; 2017 ММД ;  ; Би/м ; AU ; 29 ; az717 ; 601 
 2308 ; Альбом монет Банка России (Освобождение Крыма) 5 руб (5шт) + банкнота ;  ;  ; Ni/St ; AU ; 33 ; SIEMENS_S75 ; 179 
 2309 ; Жетон. 5 червонцев. Красная книга. Жужелица крымская. Альбом ; 2017ММД ;  ; Би/м ; AU ; 40 ; and1972 ; 567 
 2310 ; Набор монет СССР: 1 рубль, 50,20,15,10,5,3,2,1 копейка (9 шт.) + жетон. Упаковка ; 1989 ;  ; Cu-Ni,Cu-Zn,Al ; AU ; 70 ; rem. ; 1131 
 2311 ; Набор монет СССР: 1 рубль, 50,20,15,10,5,3,2,1 копейка (9 шт.) + жетон. Упаковка ; 1991 ;  ; Cu-Ni,Cu-Zn,Al ; AU ; 52 ; Drynia885 ; 1241 
 2312 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008ММД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 34 ; lesnik1 ; 589 
 2313 ; Набор монет Банка России:5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 25 ; lesnik1 ; 555 
 2314 ; Набор монет Банка России: 10,5,2,1 руб,50,10(6шт) + жетон буклет ; 2013 ;  ; Ni/St лат/St ; AU ; 75 ; Drynia885 ; 1020 
 2315 ; Набор монет Банка России: 10, 5, 2,1 руб 50,10 коп (6шт)+жетон. Буклет ; 2013ММД ;  ; Ni/St,Лат/Stж/м ; AU ; 59 ; Drynia885 ; 1023 
 2316 ; Набор монет Банка России: 10,5,2,1 рубль (4 шт.) + жетон. Буклет ; 2017ММД ;  ; St/Ni,St/Лат,Ж/ ; AU ; 55 ; Holder31 ; 1166 
 2317 ; Набор монет Банка России: 10,5,2,1 руб (4шт) + жетон буклет ; 2019 ;  ; Ni/St лат/St ; AU ; 51 ; сержик67 ; 956 
 2318 ; Лот монет Банка России: 10 рублей (50 шт.) Юбилейные ;  ;  ; St/Лат ; XF+/AU ; 6 ; Сhatsky ; 465 
 2319 ; Лот монет СССР: 10 коп (17шт) ; 1976-1991 ;  ; Cu-Ni ; XF+/AU ; 45 ; ASTA ; 48 
 2320 ; Лот монет СССР: 10,5,1 руб, 50,10 коп (5шт) ; 1991 ;  ; Cu-Ni Cu-Zn ; VF-XF/XF ; 10 ; js0000 ; 26 
 2321 ; Лот монет СССР: 20,15,10,3,2,1 коп (22шт) ; 1961-1991 ;  ; Cu-Ni Cu-Zn ; VF/AU ; 14 ; bobbar ; 32 
 2322 ; Лот монет Банка России (1190 лет РГ и 65 лет победы) 10 руб (35шт) ; 2012,2010 ;  ; Лат/St ; XF/AU ; 23 ; $KoKoS$ ; 391 
 2323 ; Лот монет СССР: 3 копейки (23 шт.) ; 1961-1991 ;  ; Cu-Zn ; VF/VF+ ; 23 ; Andrey88 ; 123 
 2324 ; Лот монет Банка России: 10 рублей (50 шт.) Юбилейные ;  ;  ; St/Лат ; VF/AU ; 15 ; ga2012 ; 600 
 2325 ; Лот монет Банка России: 10 рублей (50 шт.) Юбилейные ;  ;  ; St/Лат ; XF+/AU ; 10 ; Сhatsky ; 510 
 2326 ; Лот монет Банка России: 5,2 рубля (50 шт.) 200 лет победы в Отечественной войне 1812г. ; 2012 ;  ; St/Ni ; AU ; 41 ; SIEMENS_S75 ; 424 
 2327 ; Лот монет Банка России: 10 рублей (50 шт.) Юбилейные ;  ;  ; St/Лат ; XF ; 11 ; ga2012 ; 597 
 2328 ; Лот монет Банка России: 25 рублей (4 шт.) Олимпиада в Сочи 2104. Упаковка ; 2014 ;  ; Cu-Ni ; Unc ; 5 ; vborisevich1 ; 97 
 2329 ; Лот монет Банка России: 5,2 рубля (50 шт.) 200 лет победы в Отечественной войне 1812г. ; 2012 ;  ; St/Ni ; AU ; 54 ; Oleg73 ; 414 
 2230 ; 1 рубль ; 1989 ;  ; Cu-Ni ; AU ; 18 ; Dzmitry ; 252 
 2231 ; 50 копеек ; 1990 ;  ; Cu-Ni ; AU ; 10 ; Rober ; 239 
 2232 ; 20 рублей ; 1993 ; ММД Белый металл (магнитный) ;  ; XF+ ; 15 ; Rober ; 16 
 2233 ; 5 копеек ; 1950 ;  ; Br ; F-VF ; 21 ; Rober ; 160 
 2234 ; 10 копеек ; 1949 ;  ; Ni ; VF ; 9 ; Plohoy ; 200 
 2235 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF-XF ; 7 ; 35 ; 57 
 2236 ; 3 копейки ; 1945 ;  ; Br ; F ; 27 ; 35 ; 301 
 2237 ; 2 копейки ; 1935 ;  ; Br ; VF ; 14 ; 35 ; 72 
 2238 ; 1 копейка ; 1935 ;  ; Br ; VF-XF ; 104 ; bexpert ; 2200 
 2239 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF+ ; 20 ; jghj ; 114 
 2240 ; 2 рубля ; 1999 ; СПМД ; Cu-Ni-Zn ; VF+ ; 10 ; Мозг ; 145 
 2241 ; 3 копейки ; 1970 ;  ; Cu-Zn ; AU ; 28 ; ser18342588 ; 255 
 2242 ; 10 копеек ; 1970 ;  ; Cu-Ni ; AU ; 26 ; ser18342588 ; 255 
 2243 ; 2 копейки ; 1970 ;  ; Cu-Zn ; AU ; 33 ; kvs ; 139 
 2244 ; 1 копейка ; 1970 ;  ; Cu-Zn ; AU ; 12 ; kvs ; 90 
 2245 ; 20 копеек ; 1944 ;  ; Ni ; VF- ; 57 ; svaf ; 423 
 2246 ; 20 копеек ; 1945 ;  ; Ni ; VF- ; 26 ; pavel5419 ; 155 
 2247 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F-VF ; 16 ; kvs ; 48 
 2248 ; 15 копеек ; 1944 ;  ; Ni ; VF- ; 43 ; Sk-masshtab ; 1836 
 2249 ; 15 копеек ; 1945 ;  ; Ni ; VF ; 62 ; Qersej ; 360 
 2250 ; 15 копеек ; 1946 ;  ; Ni ; VF+ ; 23 ; kvs ; 48 
 2251 ; 10 копеек ; 1944 ;  ; Ni ; VF-XF ; 76 ; Lafeto55 ; 7298 
 2252 ; 10 копеек ; 1945 ;  ; Ni ; VF-XF ; 55 ; SwaggaRakka ; 708 
 2253 ; 10 копеек ; 1946 ;  ; Ni ; XF ; 28 ; Holder31 ; 235 
 2254 ; 5 копеек ; 1932 ;  ; Br ; F ; 55 ; kvs ; 230 
 2255 ; 5 копеек ; 1946 ;  ; Br ; F-VF ; 4 ; kvs ; 36 
 2256 ; 3 копейки ; 1929 ;  ; Br ; VG ; 3 ; kvs ; 12 
 2257 ; 3 копейки ; 1930 ;  ; Br ; VF ; 31 ; kvs ; 32 
 2258 ; 3 копейки ; 1931 ;  ; Br ; VF ; 9 ; kvs ; 13 
 2259 ; 3 копейки ; 1946 ;  ; Br ; F-VF ; 5 ; kvs ; 7 
 2260 ; 3 копейки ; 1949 ;  ; Br ; VF ; 7 ; kvs ; 12 
 2261 ; 2 копейки ; 1936 ;  ; Br ; VF ; 23 ; paldenis ; 133 
 2262 ; 2 копейки ; 1937 ;  ; Br ; F-VF ; 3 ; kvs ; 31 
 2263 ; 2 копейки ; 1938 ;  ; Br ; VF ; 26 ; kvs ; 60 
 2264 ; 20 рублей ; 1993 ; ММД Белый металл (магнитный) ;  ; XF- ; 1 ; Rober ; 2 
 2265 ; 50 рублей ; 1992 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; VF ; 11 ; goro-vovka ; 28 
 2266 ; 100 рублей ; 1992 ; ЛМД Биметалл ; Cu-Ni/Cu-Zn ; XF+ ; 21 ; Копеечка ; 56 
 2267 ; 100 рублей ; 1993 ; ЛМД Белый металл ; Cu-Ni ; XF+ ; 4 ; oscar_gold ; 5 
 2268 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF- ; 17 ; Dzmitry ; 163 
 2269 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF+ ; 36 ; ксандр ; 197 
 2270 ; 1 рубль ; 2010 ; СПМД ; сталь+NI ; XF ; 2 ; dailinet ; 3 
 2271 ; 2 рубля ; 1999 ; ММД ; Cu-Ni-Zn ; VF-XF/XF ; 18 ; Bal@Mond ; 246 
 2272 ; 5 рублей Два выкуса ; 1991 ; ЛМД ; Cu-Ni ; AU ; 41 ; контраст ; 166 
 2273 ; 5 рублей Два выкуса ; 1991 ; ЛМД ; Cu-Ni ; AU ; 16 ; Мерен ; 161 
 2274 ; 5 рублей Два выкуса ; 1991 ; ЛМД ; Cu-Ni ; AU ; 15 ; каррр ; 155 
 2275 ; 20 копеек ; 1950 ;  ; Ni ; XF- ; 55 ; Lafeto55 ; 2042 
 2276 ; 2 копейки ; 1950 ;  ; Br ; F-VF ; 17 ; kvs ; 100 
 2277 ; 1 копейка ; 1936 ;  ; Br ; VF ; 26 ; металлург9 ; 177 
 2278 ; 1 копейка ; 1937 ;  ; Br ; VF ; 28 ; металлург9 ; 175 
 2279 ; 1 копейка ; 1938 ;  ; Br ; XF ; 32 ; металлург9 ; 100 
 2180 ; 1 рубль ; 1965 ;  ; Cu-Ni ; VF ; 17 ; Andrey88 ; 126 
 2181 ; 50 копеек ; 1990 ;  ; Cu-Ni ; VF-XF ; 27 ; Мерен ; 209 
 2182 ; 50 копеек ; 1973 ;  ; Cu-Ni ; VF+ ; 75 ; vtf ; 602 
 2183 ; 2 копейки ; 1933 ;  ; Br ; F ; 12 ; an78gg ; 143 
 2184 ; 15 копеек. Упаковка ; 1991 ; ММД ; Cu-Ni ; AU ; 18 ; Bal@Mond ; 149 
 2185 ; 2 копейки.  Упаковка ; 1991 ; ММД ; Cu-Zn ; AU ; 12 ; Флеги ; 159 
 2186 ; 1 копейка.  Упаковка ; 1991 ; ММД ; Cu-Zn ; AU ; 18 ; Bal@Mond ; 149 
 2187 ; 1 рубль ; 1988 ;  ; Cu-Ni ; VF-XF ; 10 ; fandrius ; 138 
 2188 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF-XF ; 11 ; Dzmitry ; 197 
 2189 ; 2 рубля ; 1999 ; СПМД ; Cu-Ni-Zn ; AU ; 9 ; Bal@Mond ; 99 
 2190 ; 5 рублей ; 1992 ; ММД ; Fe в Cu-Zn ; AU ; 3 ; cr2952 ; 97 
 2191 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; F ; 10 ; paldenis ; 77 
 2192 ; 3 копейки ; 1941 ;  ; Br ; F+ ; 13 ; paldenis ; 122 
 2193 ; 3 копейки ; 1928 ;  ; Br ; F+ ; 1 ; cr2952 ; 57 
 2194 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F ; 2 ; pavel5419 ; 55 
 2195 ; 20 копеек ; 1945 ;  ; Ni ; F ; 2 ; pavel5419 ; 55 
 2196 ; 20 копеек ; 1939 ;  ; Ni ; F+ ; 2 ; Мозг ; 87 
 2197 ; 15 копеек ; 1939 ;  ; Ni ; F-VF ; 6 ; cr2952 ; 148 
 2198 ; 15 копеек ; 1943 ;  ; Ni ; F+ ; 2 ; den76 ; 59 
 2199 ; 10 копеек ; 1939 ;  ; Ni ; VF ; 19 ; cr2952 ; 360 
 2200 ; 10 копеек ; 1940 ;  ; Ni ; F-VF ; 8 ; салаир ; 104 
 2201 ; 1 копейка ; 1929 ;  ; Br ; F ; 6 ; pavel5419 ; 95 
 2202 ; 1 копейка ; 1928 ;  ; Br ; F ; 2 ; cr2952 ; 93 
 2203 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF+ ; 11 ; guzubala ; 17 
 2204 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF ; 39 ; Andrey88 ; 138 
 2205 ; 15 копеек ; 1984 ;  ; Cu-Ni ; XF+ ; 19 ; Andrey88 ; 20 
 2206 ; 15 копеек ; 1983 ;  ; Cu-Ni ; AU ; 12 ; Andrey88 ; 22 
 2207 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 48 ; ярамаска ; 126 
 2208 ; 15 копеек ; 1952 ;  ; Ni ; VF+ ; 30 ; 2422862 ; 41 
 2209 ; 3 копейки ; 1926 ;  ; Br ; F ; 9 ; Andrey88 ; 16 
 2210 ; 2 копейки ; 1946 ;  ; Br ; VF- ; 22 ; Andrey88 ; 34 
 2211 ; 100 рублей ; 1993 ; ЛМД Белый металл ; Cu-Ni ; XF ; 1 ; Andrey88 ; 2 
 2212 ; 100 рублей ; 1992 ; ЛМД Биметалл ; Cu-Ni/Cu-Zn ; XF ; 28 ; goro-vovka ; 35 
 2213 ; 50 рублей ; 1992 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; VF+ ; 18 ; goro-vovka ; 30 
 2214 ; 10 рублей ; 1992 ; ЛМД белый металл (немагнитный) ; Cu-Ni ; VF ; 22 ; Smoki ; 27 
 2215 ; 10 рублей ; 1993 ; ЛМД белый металл (магнитный) ; Cu-Ni ; XF- ; 21 ; Smoki ; 27 
 2216 ; 20 копеек ; 1944 ;  ; Ni ; VF- ; 10 ; Dzmitry ; 235 
 2217 ; 5 копеек ; 1929 ;  ; Br ; VF- ; 61 ; Zoltan 333 ; 753 
 2218 ; 1 копейка ; 1935 ;  ; Br ; VF-XF ; 35 ; paldenis ; 906 
 2219 ; 1 копейка ; 1936 ;  ; Br ; XF- ; 38 ; paldenis ; 204 
 2220 ; 1 копейка ; 1937 ;  ; Br ; VF+ ; 28 ; vasilyi66 ; 201 
 2221 ; 1 копейка ; 1950 ;  ; Br ; VF ; 25 ; Сармат80 ; 255 
 2222 ; 1 копейка ; 1951 ;  ; Br ; VF ; 19 ; Bar-S71 ; 337 
 2223 ; 1 копейка ; 1955 ;  ; Br ; XF+ ; 9 ; Сармат80 ; 101 
 2224 ; 1 копейка ; 1963 ;  ; Cu-Zn ; AU ; 24 ; tpls ; 240 
 2225 ; 1 копейка ; 1964 ;  ; Cu-Zn ; VF+ ; 47 ; 1023oxana ; 337 
 2226 ; 1 копейка ; 1966 ;  ; Cu-Zn ; XF+ ; 24 ; elac ; 261 
 2227 ; 5 копеек ; 1932 ;  ; Br ; XF- ; 52 ; Egor77 ; 725 
 2228 ; 1 рубль ; 1967 ;  ; Cu-Ni ; F ; 39 ; shlapakov1978 ; 1326 
 2229 ; 15 копеек ; 1942 ;  ; Ni ; F+ ; 51 ; Rjym gtlfkmysq ; 6222 
 2130 ; 2 копейки ; 1948 ;  ; Br ; VF ; 16 ; koler ; 201 
 2131 ; 2 копейки ; 1935 ;  ; Br ; VF ; 16 ; Сармат80 ; 198 
 2132 ; 1 копейка ; 1935 ;  ; Br ; VF ; 41 ; Сармат80 ; 716 
 2133 ; 1 копейка ; 1967 ;  ; Cu-Zn ; XF+ ; 5 ; Сармат80 ; 16 
 2134 ; 1 рубль ; 1964 ;  ; Cu-Ni ; VF ; 30 ; barbos ; 111 
 2135 ; 1 копейка ; 1933 ;  ; Br ; VF ; 14 ; Мерен ; 123 
 2136 ; 15 копеек ; 1976 ;  ; Cu-Ni ; AU ; 15 ; shlapakov1978 ; 227 
 2137 ; 15 копеек ; 1975 ;  ; Cu-Ni ; AU ; 39 ; bexpert ; 2934 
 2138 ; 15 копеек ; 1974 ;  ; Cu-Ni ; AU ; 19 ; bexpert ; 2527 
 2139 ; 1 копейка ; 1940 ;  ; Br ; XF- ; 8 ; cotangens ; 56 
 2140 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; XF+ ; 13 ; 2422862 ; 132 
 2141 ; 20 копеек ; 1949 ;  ; Ni ; XF ; 25 ; 2422862 ; 282 
 2142 ; 2 копейки ; 1928 ;  ; Br ; VF ; 26 ; paldenis ; 125 
 2143 ; 1 копейка ; 1937 ;  ; Br ; VF ; 21 ; трутень ; 104 
 2144 ; 2 копейки ; 1951 ;  ; Br ; VG ; 31 ; kultan ; 175 
 2145 ; 1 копейка ; 1945 ;  ; Br ; F+ ; 16 ; Мозг ; 144 
 2146 ; 1 копейка ; 1950 ;  ; Br ; F ; 15 ; Bar-S71 ; 230 
 2147 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 28 ; Мерен ; 179 
 2148 ; 20 копеек ; 1940 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF+ ; 24 ; ярамаска ; 237 
 2149 ; 10 копеек ; 1940 ;  ; Ni ; VF+ ; 46 ; elac ; 656 
 2150 ; 50 копеек ; 1990 ;  ; Cu-Ni ; AU ; 43 ; 47RUS ; 234 
 2151 ; 2 копейки ; 1940 ;  ; Br ; XF+ ; 8 ; металлург9 ; 239 
 2152 ; 1 копейка ; 1935 ;  ; Br ; VF ; 66 ; салаир ; 360 
 2153 ; 1 копейка ; 1935 ;  ; Br ; VF ; 51 ; салаир ; 352 
 2154 ; 2 копейки ; 1930 ;  ; Br ; F ; 7 ; pavel5419 ; 91 
 2155 ; 3 копейки ; 1930 ;  ; Br ; F-VF ; 6 ; 3457896 ; 8 
 2156 ; 2 копейки ; 1932 ;  ; Br ; F- ; 7 ; Dzmitry ; 100 
 2157 ; 50 рублей ; 1993 ; ЛМД Желтый металл ; Cu-Zn ; AU ; 6 ; js0000 ; 7 
 2158 ; 100 рублей ; 1993 ; ЛМД Белый металл ; Cu-Ni ; XF ; 6 ; js0000 ; 12 
 2159 ; 100 рублей ; 1993 ; ЛМД Белый металл ; Cu-Ni ; AU ; 4 ; js0000 ; 5 
 2160 ; 100 рублей ; 1992 ; ЛМД Биметалл ; Cu-Ni/Cu-Zn ; XF- ; 14 ; goro-vovka ; 34 
 2161 ; 100 рублей ; 1992 ; ЛМД Биметалл ; Cu-Ni/Cu-Zn ; XF ; 12 ; goro-vovka ; 34 
 2162 ; 100 рублей ; 1992 ; ЛМД Биметалл ; Cu-Ni/Cu-Zn ; AU ; 16 ; guzubala ; 51 
 2163 ; 100 рублей ; 1992 ; ЛМД Биметалл ; Cu-Ni/Cu-Zn ; XF+ ; 13 ; guzubala ; 43 
 2164 ; 10 рублей ; 1991 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; AU/XF ; 4 ; Копеечка ; 6 
 2165 ; 50 копеек ; 1972 ;  ; Cu-Ni ; VF-XF ; 90 ; Dzmitry ; 599 
 2166 ; 20 копеек ; 1936 ; Л/с звезда плоская ; Ni ; VF-XF ; 58 ; paldenis ; 159 
