 4808 ; 1 доллар. США. Надорвана, подклеена ; 1923 ;  ;  ;  ; 40 ; Опятор ; 63 
 1759 ; 1 копейка ; 1930 ;  ; Br ; VF- ; 20 ; СЁМА ; 357 
 1760 ; 1 копейка ; 1941 ;  ; Br ; F-VF ; 52 ; Smit ; 119 
 1761 ; 5 копеек ; 2003 ; б/б ; St in Ni ; AU ; 21 ; nordbolivar ; 1486 
 1762 ; 100 рублей. Брак монетного двора ; 1993 ; ЛМД Белый металл ; Cu-Ni ; XF+ ; 25 ; kurmax ; 57 
 1763 ; 10 рублей. Брак монетного двора ; 1993 ; ЛМД белый металл (магнитный) ; Fe in Br ; XF+ ; 30 ; Рыжая_Кыся ; 81 
 1664 ; 20 копеек ; 1930 ;  ; Ag ; XF- ; 5 ; 040560 ; 84 
 1665 ; 20 копеек ; 1930 ;  ; Ag ; F-VF ; 60 ; Smit ; 67 
 1666 ; 15 копеек ; 1922 ;  ; Ag ; VF+ ; 23 ; rahmn ; 88 
 1667 ; 15 копеек ; 1922 ;  ; Ag ; VF- ; 18 ; Dander ; 76 
 1668 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 21 ; Dander ; 69 
 1669 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 25 ; andrej888 ; 96 
 1670 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 18 ; 040560 ; 84 
 1671 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 56 ; andrej888 ; 84 
 1672 ; 15 копеек ; 1923 ;  ; Ag ; F-VF ; 16 ; maremark ; 63 
 1673 ; 15 копеек ; 1924 ;  ; Ag ; VF-XF ; 24 ; 040560 ; 74 
 1674 ; 15 копеек ; 1924 ;  ; Ag ; VF+ ; 37 ; kalan ; 102 
 1675 ; 15 копеек ; 1924 ;  ; Ag ; VF ; 16 ; kent01 ; 100 
 1676 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 17 ; щекин ; 78 
 1677 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 39 ; sdfg ; 118 
 1678 ; 15 копеек ; 1925 ;  ; Ag ; VF- ; 7 ; Юбер ; 64 
 1679 ; 15 копеек ; 1925 ;  ; Ag ; VF- ; 7 ; Юбер ; 64 
 1680 ; 15 копеек ; 1925 ;  ; Ag ; VF- ; 6 ; andrej888 ; 64 
 1681 ; 15 копеек ; 1925 ;  ; Ag ; VF- ; 6 ; лунатик_ ; 62 
 1682 ; 15 копеек ; 1925 ;  ; Ag ; F-VF ; 5 ; лунатик_ ; 51 
 1683 ; 15 копеек ; 1925 ;  ; Ag ; F-VF ; 5 ; лунатик_ ; 51 
 1684 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 22 ; кузнецов ; 79 
 1685 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 50 ; lamazo ; 161 
 1686 ; 15 копеек ; 1927 ;  ; Ag ; VF- ; 6 ; andrej888 ; 53 
 1687 ; 15 копеек ; 1927 ;  ; Ag ; VF- ; 22 ; orel ; 100 
 1688 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 32 ; lamazo ; 108 
 1689 ; 15 копеек ; 1928 ;  ; Ag ; VF+ ; 14 ; }|{ивотное ; 67 
 1690 ; 15 копеек ; 1928 ;  ; Ag ; VF+ ; 6 ; orel ; 73 
 1691 ; 15 копеек ; 1928 ;  ; Ag ; VF- ; 6 ; maremark ; 53 
 1692 ; 15 копеек ; 1928 ;  ; Ag ; F-VF ; 11 ; maremark ; 53 
 1693 ; 15 копеек ; 1929 ;  ; Ag ; VF+ ; 11 ; orel ; 92 
 1694 ; 15 копеек ; 1929 ;  ; Ag ; VF ; 17 ; }|{ивотное ; 80 
 1695 ; 15 копеек ; 1930 ;  ; Ag ; AU ; 38 ; atenom ; 261 
 1696 ; 15 копеек ; 1930 ;  ; Ag ; VF-XF ; 99 ; orel ; 376 
 1697 ; 10 копеек ; 1921 ;  ; Ag ; VF ; 99 ; ziko ; 1383 
 1698 ; 10 копеек ; 1921 ;  ; Ag ; VF- ; 50 ; ziko ; 1285 
 1699 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 13 ; AAS ; 73 
 1700 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 14 ; }|{ивотное ; 70 
 1701 ; 10 копеек ; 1923 ;  ; Ag ; F-VF ; 14 ; лунатик_ ; 53 
 1702 ; 10 копеек ; 1925 ;  ; Ag ; VF-XF ; 17 ; sdfg ; 79 
 1703 ; 10 копеек ; 1925 ;  ; Ag ; VF-XF ; 20 ; andrej888 ; 69 
 1704 ; 10 копеек ; 1925 ;  ; Ag ; VF+ ; 5 ; }|{ивотное ; 53 
 1705 ; 10 копеек ; 1925 ;  ; Ag ; VF ; 68 ; kalan ; 185 
 1706 ; 10 копеек ; 1925 ;  ; Ag ; VF ; 11 ; dimon46 ; 53 
 1707 ; 10 копеек ; 1925 ;  ; Ag ; VF- ; 26 ; orel ; 57 
 1708 ; 10 копеек ; 1925 ;  ; Ag ; F-VF ; 25 ; Dander ; 74 
 1709 ; 10 копеек ; 1927 ;  ; Ag ; XF ; 60 ; kalan ; 175 
 1710 ; 10 копеек ; 1928 ;  ; Ag ; XF ; 43 ; orel ; 290 
 1711 ; 10 копеек ; 1928 ;  ; Ag ; VF- ; 24 ; }|{ивотное ; 80 
 1712 ; 10 копеек ; 1929 ;  ; Ag ; XF/AU ; 60 ; lamazo ; 137 
 1713 ; 10 копеек ; 1929 ;  ; Ag ; VF-XF ; 11 ; }|{ивотное ; 53 
 1614 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; XF- ; 20 ; vitapool ; 350 
 1615 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 32 ; olga42 ; 397 
 1616 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 25 ; vitapool ; 350 
 1617 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 37 ; vitapool ; 357 
 1618 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 14 ; vitapool ; 349 
 1619 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 94 ; vitapool ; 350 
 1620 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 24 ; vitapool ; 350 
 1621 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 14 ; vitapool ; 350 
 1622 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 96 ; vitapool ; 350 
 1623 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 35 ; vitapool ; 357 
 1624 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 12 ; vitapool ; 350 
 1625 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 18 ; vitapool ; 350 
 1626 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 18 ; vitapool ; 350 
 1627 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF- ; 60 ; vitapool ; 350 
 1628 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; F-VF ; 22 ; vitapool ; 350 
 1629 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF/AU ; 8 ; Rosomaxa ; 405 
 1630 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 20 ; DUNKANM ; 357 
 1631 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF- ; 34 ; kalan ; 408 
 1632 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; XF ; 32 ; 2 wise monkey ; 933 
 1633 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 38 ; kalan ; 534 
 1634 ; 20 копеек ; 1922 ;  ; Ag ; VF+ ; 19 ; rahmn ; 94 
 1635 ; 20 копеек ; 1923 ;  ; Ag ; AU ; 87 ; dsidorov ; 402 
 1636 ; 20 копеек ; 1923 ;  ; Ag ; AU ; 22 ; galaktika ; 105 
 1637 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 31 ; kalan ; 116 
 1638 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 21 ; Dander ; 108 
 1639 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 8 ; Smit ; 67 
 1640 ; 20 копеек ; 1923 ;  ; Ag ; VF ; 45 ; }|{ивотное ; 107 
 1641 ; 20 копеек ; 1924 ;  ; Ag ; VF+ ; 10 ; Smit ; 65 
 1642 ; 20 копеек ; 1924 ;  ; Ag ; VF+ ; 17 ; 040560 ; 105 
 1643 ; 20 копеек ; 1924 ;  ; Ag ; VF ; 7 ; maremark ; 64 
 1644 ; 20 копеек ; 1924 ;  ; Ag ; VF- ; 25 ; andrej888 ; 64 
 1645 ; 20 копеек ; 1924 ;  ; Ag ; VF- ; 11 ; Игорь Николаевич ; 66 
 1646 ; 20 копеек ; 1925 ;  ; Ag ; XF ; 22 ; дутик ; 82 
 1647 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 14 ; Игорь Николаевич ; 76 
 1648 ; 20 копеек ; 1925 ;  ; Ag ; VF ; 51 ; лунатик_ ; 62 
 1649 ; 20 копеек ; 1925 ;  ; Ag ; F-VF ; 7 ; Smit ; 64 
 1650 ; 20 копеек ; 1927 ;  ; Ag ; XF ; 51 ; kalan ; 181 
 1651 ; 20 копеек ; 1927 ;  ; Ag ; VF- ; 4 ; Smit ; 82 
 1652 ; 20 копеек ; 1928 ;  ; Ag ; AU ; 28 ; atenom ; 209 
 1653 ; 20 копеек ; 1928 ;  ; Ag ; AU ; 34 ; lamazo ; 153 
 1654 ; 20 копеек ; 1928 ;  ; Ag ; XF ; 21 ; Игорь Николаевич ; 84 
 1655 ; 20 копеек ; 1928 ;  ; Ag ; VF-XF ; 19 ; orel ; 77 
 1656 ; 20 копеек ; 1928 ;  ; Ag ; VF ; 3 ; Smit ; 82 
 1657 ; 20 копеек ; 1928 ;  ; Ag ; VF- ; 4 ; andrej888 ; 82 
 1658 ; 20 копеек ; 1928 ;  ; Ag ; F-VF ; 11 ; maremark ; 64 
 1659 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 27 ; kalan ; 179 
 1660 ; 20 копеек ; 1930 ;  ; Ag ; AU ; 53 ; lamazo ; 161 
 1661 ; 20 копеек ; 1930 ;  ; Ag ; AU ; 59 ; Рыжая_Кыся ; 125 
 1662 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 18 ; sdfg ; 74 
 1663 ; 20 копеек ; 1930 ;  ; Ag ; XF- ; 17 ; Ратамахатта ; 83 
 1564 ; 5 рублей ; 1978 ; ММД Прыжки в высоту.Игры XXII Олимпиады ; Ag ; AU ; 74 ; gulevs ; 794 
 1565 ; 5 рублей ; 1978 ; ЛМД Бег.Игры XXII Олимпиады ; Ag ; AU ; 28 ; Иа-Иа ; 592 
 1566 ; 5 рублей ; 1979 ; ЛМД Штанга.Игры XXII Олимпиады ; Ag ; AU ; 33 ; captain67 ; 753 
 1567 ; 5 рублей ; 1979 ; ЛМД Метание молота.Игры XXII Олимпиады ; Ag ; AU ; 52 ; Gera_K ; 648 
 1568 ; 5 рублей ; 1980 ; ЛМД Гимнастика.Игры XXII Олимпиады ; Ag ; AU ; 51 ; captain67 ; 810 
 1569 ; 5 рублей ; 1980 ; ЛМД Стрельба из лука.Игры XXII Олимпиады ; Ag ; AU ; 61 ; rib1959 ; 986 
 1570 ; 5 рублей ; 1980 ; ЛМД Конно-спортивная игра "Исинди".Игры XXII Олимпиады ; Ag ; AU ; 33 ; viktorB77 ; 656 
 1571 ; 5 рублей ; 1980 ; ЛМД Городки.Игры XXII Олимпиады ; Ag ; AU ; 34 ; alex995 ; 720 
 1572 ; 3 рубля ; 1990 ; ЛМД Петропавловская крепость ; Ag ; Proof ; 40 ; Ybrjkfif ; 2040 
 1573 ; 3 рубля ; 1993 ; ЛМД Анна Павлова ; Ag ; Proof ; 26 ; gulevs ; 1438 
 1574 ; 3 рубля ; 1994 ; ЛМД Россия и мировая культура. В.И.Суриков ; Ag ; Proof ; 42 ; gulevs ; 1297 
 1575 ; 3 рубля ; 1996 ; ММД Казанский Кремль ; Ag ; Proof ; 72 ; gulevs ; 2549 
 1576 ; 3 рубля ; 1997 ; ММД Свято-Введен.монаст.в Ярославле ; Ag ; Proof ; 75 ; gulevs ; 3948 
 1577 ; 3 рубля ; 1999 ; ММД Мечеть "Марджани" в Казани, 18 в. ; Ag ; Proof ; 45 ; gulevs ; 2739 
 1578 ; 3 рубля ; 2005 ; ММД Московский метрополитен. М.Кропоткинская ; Ag ; Proof ; 184 ; свой ; 2600 
 1579 ; 3 рубля ; 2005 ; ММД 1000-летие Казани.Театр оперы и балета ; Ag ; Proof ; 192 ; gulevs ; 1499 
 1580 ; 3 рубля ; 2005 ; ММД Гос.акад.театр оперы и балета г.Новосибирска ; Ag ; Proof ; 49 ; rib1959 ; 2345 
 1581 ; 3 рубля ; 2009 ; Одигитриевская церковь. Смоленская обл. ; Ag ; Proof ; 141 ; shdm ; 2300 
 1582 ; 3 рубля ; 2010 ; 1000 лет Ярославлю ; Ag ; Proof ; 76 ; gulevs ; 2601 
 1583 ; 3 рубля ; 2010 ; Спасо-Преображенский собор ; Ag ; Proof ; 46 ; dali ; 2346 
 1584 ; 3 рубля ; 2010 ; Боевая башня "Вовнушки" ; Ag ; Proof ; 92 ; dali ; 3162 
 1585 ; 3 рубля ; 2010 ; Ансамбль Круглой площади, Петрозаводск ; Ag ; Proof ; 43 ; rib1959 ; 3174 
 1586 ; 2 рубля ; 2010 ; 200 лет хирургу Н.И.Пирогову ; Ag ; Proof ; 88 ; Smit ; 1532 
 1587 ; 1 рубль ; 1999 ; СПМД Красная книга. Розовая чайка ; Ag ; Proof ; 54 ; Artemon ; 3225 
 1588 ; 1 рубль ; 2002 ; ММД Министерство образования ; Ag ; Proof ; 65 ; rib1959 ; 2601 
 1589 ; 1 рубль ; 2002 ; ММД Министерство финансов ; Ag ; Proof ; 89 ; rib1959 ; 3419 
 1590 ; 1 рубль ; 2002 ; ММД Министерство юстиции ; Ag ; Proof ; 74 ; kondor300 ; 4029 
 1591 ; 1 рубль ; 2002 ; ММД Министерство экономического развития ; Ag ; Proof ; 62 ; kondor300 ; 3570 
 1592 ; 1 рубль ; 2002 ; ММД Министерство иностранных дел ; Ag ; Proof ; 90 ; kondor300 ; 3642 
 1593 ; 1 рубль ; 2002 ; ММД Министерство внутренних дел ; Ag ; Proof ; 113 ; ZOLTAN333 ; 5440 
 1594 ; 1 рубль ; 2002 ; ММД Вооруженные силы РФ ; Ag ; Proof ; 107 ; gulevs ; 3442 
 1595 ; Рубль ; 1921 ; (АГ) ; Ag ; VF-XF ; 32 ; Rober ; 1841 
 1596 ; Рубль ; 1921 ; (АГ) ; Ag ; VF+ ; 218 ; monge ; 2003 
 1597 ; Рубль ; 1924 ; (ПЛ) ; Ag ; AU ; 34 ; gendalf ; 1486 
 1598 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF/AU ; 37 ; sovet ; 1156 
 1599 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF+ ; 48 ; ddddd ; 1154 
 1600 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF-XF ; 26 ; Wolchara ; 1030 
 1601 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF-XF ; 88 ; vitapool ; 975 
 1602 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF+ ; 27 ; monge ; 1133 
 1603 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF ; 28 ; vitapool ; 1134 
 1604 ; Рубль ; 1924 ; (ПЛ) ; Ag ; F-VF ; 49 ; viktorB77 ; 1041 
 1605 ; 50 копеек ; 1921 ; (АГ) ; Ag ; XF ; 68 ; kalan ; 1002 
 1606 ; 50 копеек ; 1921 ; (АГ) ; Ag ; VF-XF ; 64 ; rahmn ; 807 
 1607 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF/AU ; 3 ; Wolchara ; 408 
 1608 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 13 ; Wolchara ; 381 
 1609 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF ; 20 ; vitapool ; 349 
 1610 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; AU ; 19 ; KolobovS ; 638 
 1611 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; XF+ ; 31 ; KolobovS ; 423 
 1612 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF+ ; 17 ; fokin ; 381 
 1613 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; XF ; 28 ; vitapool ; 357 
 1137 ; Лот знаков СКВВ: 3шт ;  ;  ; Al,ж/м ; XF+/AU ; 13 ; Lepila ; 43 
 1138 ; Лот значков (Корабли): 6шт ;  ;  ; Al ; AU ; 29 ; shais1 ; 73 
 1139 ; Лот значков (ГДР): 3шт ;  ;  ; Al,ж/м ; XF-/XF+ ; 14 ; фёкла ; 22 
 1140 ; Лот значков (ВЛКСМ): 6шт ;  ;  ; Al,ж/м,ж/м,эм ; XF/AU ; 49 ; Hauk ; 232 
 1141 ; Лот значков на вымпеле (города и олимпийский мишка) (45шт) ;  ;  ; Al ; VF-/VF ; 39 ; фёкла ; 128 
 1142 ; Лот значков на вымпеле  (14шт) ;  ;  ; Al ; VF-/VF+ ; 25 ; УФА ; 43 
 1143 ; Лот значков (спорт): 8шт ;  ;  ; Al ; XF/AU ; 9 ; фёкла ; 51 
 1144 ; Лот значков (спорт): 7шт ;  ;  ; Al ; VF+/XF ; 29 ; vic2 ; 238 
 1145 ; Лот значков (предприятия): 7шт ;  ;  ; Al ; XF-/XF+ ; 14 ; штабс-капитан ; 31 
 1146 ; Лот знаков Древние гербы (10шт) ;  ;  ; Al ; XF-/XF+ ; 15 ; Pantera ; 70 
 1147 ; Лот знаков Гербы городов (7шт) ;  ;  ; Al ; VF+/XF ; 9 ; Pantera ; 55 
 1148 ; Лот знаков ВЛКСМ (5шт) ;  ;  ; Al ; VF+/XF ; 51 ; Hauk ; 167 
 1149 ; Лот знаков Перепись населения 1970 и 1989г ;  ;  ; Al ; XF/XF+ ; 10 ; mishanya ; 159 
 1150 ; Лот из 2-х значков  "Свобода, мир, социализм". Польша ;  ;  ; Ж/м,эмаль ; XF- ; 21 ; Hauk ; 108 
 1151 ; Лот монет значков (олимпийский мишка): 4шт ;  ;  ; Al ; VF+/XF- ; 20 ; dimon46 ; 44 
 1152 ; Лот монет значков (Спорт): 6шт ;  ;  ; Al ; VF+/XF ; 11 ; фёкла ; 31 
 1153 ; Лот монет значков (Олимпиада): 13шт ;  ;  ; Al ; XF-/XF+ ; 18 ; Hauk ; 95 
 1154 ; Лот монет значков (олимпийский мишка): 11шт ;  ;  ; Al ; XF+/XF+ ; 48 ; dimon46 ; 116 
 1155 ; Лот монет значков (олимпийский мишка): 15шт ;  ;  ; Al ; XF/AU ; 49 ; vic2 ; 480 
 1156 ; Лот монет значков: 20шт ;  ;  ; Al,ж/м,б/м ; VF/VF-XF ; 47 ; Dander ; 128 
 1157 ; Лот жетонов Германии "2000 лет городам Германии" (3шт). D-18,5мм ; 2000 ;  ; Br ; AU ; 27 ; штабс-капитан ; 200 
 1158 ; Лот Жетонов метрополитена (4шт) ;  ;  ; Б/м,Ж/м, пластм ; VF-/VF ; 44 ; юденич ; 75 
 1536 ; 25 рублей. М-31,10гр ; 1988 ; ЛМД Памятник князю Владимиру Святославовичу ; Pd ; Proof ; 68 ; Недорого ; 27539 
 1537 ; Один червонец. М-8,60гр ; 1980 ; ММД ; Au ; AU ; 14 ; orel ; 16237 
 1538 ; 50 рублей. М-7,78г ; 1993 ; ММД Русский балет ; Au ; Proof ; 77 ; rib1959 ; 25000 
 1539 ; 25 рублей. М-3,11г ; 1993 ; ММД Балерина ; Au ; Proof ; 60 ; dali ; 9111 
 1540 ; 25 рублей. М-3,11г ; 2001 ; СПМД Большой театр, "Лебединое озеро" ; Au ; Proof ; 47 ; rib1959 ; 9526 
 1541 ; 10 рублей. М-1,555г ; 1993 ; ММД Русский балет. Балерина. Au 999 ; Au ; Proof ; 51 ; dali ; 5398 
 1542 ; 10 рублей. М-1,555г ; 2001 ; СПМД Большой театр, 225 лет ; Au ; Proof ; 57 ; gulevs ; 5768 
 1543 ; 25 рублей ; 2007 ; СПМД Веркольский Артемиев монастырь, Архангельская обл. ; Ag ; Proof ; 37 ; gulevs ; 9300 
 1544 ; 10 рублей ; 1977 ; ЛМД Москва. Игры XXII Олимпиады ; Ag ; AU ; 22 ; RuByLa ; 1127 
 1545 ; 10 рублей ; 1977 ; ЛМД Карта СССР. Игры XXII Олимпиады ; Ag ; AU ; 25 ; kgu ; 1080 
 1546 ; 10 рублей ; 1978 ; ММД Прыжки с шестом.Игры XXII Олимпиады ; Ag ; AU ; 28 ; rib1959 ; 1844 
 1547 ; 10 рублей ; 1978 ; ЛМД Велосипед. Игры XXII Олимпиады ; Ag ; AU ; 18 ; Иа-Иа ; 1030 
 1548 ; 10 рублей ; 1978 ; ММД Гребля.Игры XXII Олимпиады ; Ag ; AU ; 19 ; Иа-Иа ; 1051 
 1549 ; 10 рублей ; 1978 ; ММД Догони девушку.Игры XXII Олимпиады ; Ag ; AU ; 19 ; 281 ; 1061 
 1550 ; 10 рублей ; 1979 ; ЛМД Поднятие гири.Игры XXII Олимпиады ; Ag ; AU ; 19 ; viktorB77 ; 1031 
 1551 ; 10 рублей ; 1979 ; ЛМД Борьба дзюдо.Игры XXII Олимпиады ; Ag ; AU ; 24 ; captain67 ; 1117 
 1552 ; 10 рублей ; 1979 ; ЛМД Баскетбол.Игры XXII Олимпиады ; Ag ; AU ; 29 ; 281 ; 1071 
 1553 ; 10 рублей ; 1979 ; ЛМД Бокс.Игры XXII Олимпиады ; Ag ; AU ; 29 ; Gold_42 ; 1051 
 1554 ; 10 рублей ; 1979 ; ЛМД Волейбол.Игры XXII Олимпиады ; Ag ; AU ; 64 ; captain67 ; 1030 
 1555 ; 10 рублей ; 1980 ; ЛМД Танец орла и хуреш.Игры XXII Олимпиады ; Ag ; AU ; 46 ; captain67 ; 1095 
 1556 ; 10 рублей ; 1980 ; ЛМД Перетягивание каната.Игры XXII Олимпиады ; Ag ; AU ; 32 ; 281 ; 1051 
 1557 ; 10 рублей ; 1980 ; ЛМД Гонки на оленьих упряжках.Игры XXII Олимпиады ; Ag ; AU ; 35 ; hemiechinus ; 1117 
 1558 ; 5 рублей ; 1977 ; ЛМД Ленинград.Игры XXII Олимпиады ; Ag ; AU ; 32 ; captain67 ; 759 
 1559 ; 5 рублей ; 1977 ; ЛМД Киев.Игры XXII Олимпиады ; Ag ; AU ; 13 ; Rober ; 572 
 1560 ; 5 рублей ; 1977 ; ЛМД Минск.Игры XXII Олимпиады ; Ag ; AU ; 48 ; captain67 ; 768 
