 3183 ; Бона иностранная ;  ;  ;  ;  ; 22 ; derk02 ; 459 
 1431 ; Жетон. Министерство торговли СССР. 26 ;  ;  ; Ж/м ; AU ; 25 ; fanfan ; 79 
 1432 ; Жетон. Министерство торговли СССР. 28 ;  ;  ; Ж/м ; AU ; 17 ; eugraphus ; 153 
 1433 ; 50 рублей ; 1993 ; о.Шпицберген ;  ; AU ; 13 ; vitas123 ; 306 
 1434 ; 5 рублей " 300 лет Российскому флоту" ; 1996 ;  ; Б/м ; AU ; 43 ; alno51 ; 399 
 1435 ; Разменный знак 10 без надписи "разменный знак". Арктиуголь. Остров Шпицберген. Подъм подлодки Курск. Упаковка ; 2001 ;  ; Б/м ; Proof ; 42 ; Agava ; 1583 
 1436 ; Разменный знак 10. Арктиуголь. Остров Шпицберген. Наводнение - Центр Европы ; 2002 ;  ; Б/м ; Proof ; 33 ; est4o ; 1404 
 1304 ; 3 рубля ; 1994 ; ЛМД Смольный институт в С-Пб ; Ag ; Proof ; 16 ; gorfil ; 1252 
 1305 ; 3 рубля ; 1995 ; ЛМД Национальная библиотека ; Ag ; Proof ; 19 ; SNV ; 1699 
 1306 ; 3 рубля ; 1995 ; ММД Смоленский Кремль ; Ag ; Proof ; 24 ; gorfil ; 1509 
 1307 ; 3 рубля ; 2006 ; ЮНЕСКО.Московский Кремль ; Ag ; Proof ; 26 ; Agava ; 2346 
 1308 ; 3 рубля ; 1999 ; СПМД 2-я тибетская эксп.1883-1 ; Ag ; Proof ; 22 ; gorfil ; 1621 
 1309 ; 3 рубля ; 1990 ; ЛМД Петропавловская крепость ; Ag ; Proof ; 15 ; alno51 ; 1532 
 1310 ; 3 рубля ; 1999 ; СПМД 1-я тибетская эксп.1879-1 ; Ag ; Proof ; 25 ; Agava ; 2346 
 1311 ; 3 рубля ; 2001 ; СПМД 10 лет СНГ ; Ag ; Proof ; 17 ; Agava ; 1532 
 1312 ; 3 рубля ; 1995 ; ЛМД 50 лет ООН ; Ag ; Proof ; 25 ; SNV ; 2300 
 1313 ; 3 рубля ; 1994 ; ЛМД Мост через Обь ; Ag ; Proof ; 14 ; Agava ; 1224 
 1314 ; 3 рубля ; 1998 ; ММД Год прав человека в России ; Ag ; Proof ; 12 ; gorfil ; 1688 
 1315 ; 3 рубля ; 2000 ; ММД XXVII Олимпийские игры. Си ; Ag ; Proof ; 20 ; Agava ; 7071 
 1316 ; 3 рубля. Кубок мира по спортивной ходьбе ; 2008СПМД ;  ; Ag925 ; Proof ; 32 ; ghjk ; 2957 
 1317 ; 3 рубля ; 2003 ; ММД Год козы ; Ag ; Proof ; 22 ; Agava ; 1704 
 1318 ; 2 рубля ; 1995 ; ММД М.И.Кутузов ; Ag ; Proof ; 34 ; Graphic ; 1145 
 1319 ; 2 рубля ; 1995 ; ЛМД Парад Победы (флаги), на а ; Ag ; Proof ; 35 ; Graphic ; 1530 
 1320 ; 2 рубля ; 1995 ; ЛМД С.А.Есенин ; Ag ; Proof ; 39 ; Agava ; 918 
 1321 ; 2 рубля ; 1995 ; ММД А.С.Грибоедов ; Ag ; Proof ; 32 ; dali ; 903 
 1322 ; 2 рубля ; 1994 ; ММД Н.В.Гоголь ; Ag ; Proof ; 31 ; dali ; 645 
 1323 ; 2 рубля ; 1995 ; ЛМД Нюрнбергский процесс ; Ag ; Proof ; 62 ; SNV ; 1338 
 1324 ; 2 рубля ; 1995 ; ММД И.А.Бунин ; Ag ; Proof ; 21 ; Agava ; 1338 
 1325 ; 2 рубля ; 1997 ; ЛМД Афанасий Никитин в Индии ; Ag ; Proof ; 55 ; gorfil ; 3400 
 1326 ; 2 рубля ; 1997 ; ММД А.Н.Скрябин ; Ag ; Proof ; 44 ; Agava ; 1530 
 1327 ; 2 рубля ; 1998 ; ММД С.Эйзенштейн. Портрет ; Ag ; Proof ; 38 ; Agava ; 1274 
 1328 ; 1 рубль ; 1997 ; ММД Хоккей на льду. Зимняя оли ; Ag ; Proof ; 29 ; Agava ; 1224 
 1329 ; 1 рубль ; 1997 ; ММД Биатлон.  Зимняя олимпиада ; Ag ; Proof ; 11 ; Agava ; 714 
 1363 ; Рубль ; 1921 ; (АГ) ; Ag ; VF+ ; 84 ; o.k. ; 1455 
 1364 ; Рубль ; 1921 ; (АГ) ; Ag ; AU ; 46 ; cityden ; 3060 
 1365 ; Рубль ; 1921 ; (АГ) ; Ag ; VF-XF ; 28 ; o.k. ; 1589 
 1366 ; Рубль ; 1924 ; (ПЛ) ; Ag ; XF+ ; 50 ; агент ; 800 
 1367 ; Рубль ; 1924 ; (ПЛ) ; Ag ; AU ; 50 ; nigal ; 1168 
 1368 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF+ ; 35 ; лот мой! ; 1111 
 1369 ; 50 копеек ; 1921 ; (АГ) ; Ag ; VF- ; 51 ; o.k. ; 434 
 1370 ; 50 копеек ; 1921 ; (АГ) ; Ag ; XF- ; 61 ; cityden ; 571 
 1371 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF- ; 21 ; gabii ; 250 
 1372 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 38 ; агент ; 279 
 1373 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF+ ; 22 ; nmvbnm ; 255 
 1374 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF-XF ; 27 ; Урфин_Джюс ; 214 
 1375 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; XF+ ; 28 ; Kostas77rus ; 260 
 1376 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; XF- ; 28 ; eugraphus ; 249 
 1377 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF ; 23 ; nmvbnm ; 254 
 1378 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF- ; 45 ; Урфин_Джюс ; 233 
 1379 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; AU ; 44 ; nigal ; 303 
 1380 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; XF-/XF+ ; 24 ; Kostas77rus ; 561 
 1381 ; 20 копеек ; 1922 ;  ; Ag ; VF-XF ; 37 ; klimvita ; 108 
 1382 ; 20 копеек ; 1922 ;  ; Ag ; VF-XF ; 57 ; Идеал ; 144 
 1383 ; 20 копеек ; 1923 ;  ; Ag ; VF-XF ; 14 ; turist07908 ; 49 
 1384 ; 20 копеек ; 1923 ;  ; Ag ; VF+ ; 23 ; alno51 ; 72 
 1385 ; 20 копеек ; 1924 ;  ; Ag ; VF ; 13 ; turist07908 ; 39 
 1386 ; 20 копеек ; 1924 ;  ; Ag ; AU ; 20 ; nigal ; 337 
 1249 ; Знак. Победителю в соц. Соревновании АПИ им.И.И.Ползунова ;  ;  ; Al ; AU ; 37 ; кашира ; 47 
 1250 ; Знак. Ударник коммунистического труда ;  ;  ; Al ; AU ; 59 ; 542 ; 322 
 1251 ; Знак. 50 лет всероссийское общество охраны приподы ; ММД ;  ; Al ; AU ; 7 ; pal ; 44 
 1252 ; Знак. 150 лет юбилею ;  ;  ; Al ; AU ; 12 ; Bayun48 ; 34 
 1253 ; Знак. XXVсъезд КПСС ;  ;  ; Al ; AU ; 7 ; кашира ; 17 
 1254 ; Знак. Саяно-шушенская ГЭС ;  ;  ; Al ; AU ; 4 ; Григорий ; 11 
 1255 ; Знак. 30 лет освоения целины 1954-1984. Алтай ;  ;  ; Al ; XF ; 8 ; Григорий ; 16 
 1256 ; Знак. За работу без аварии II класса ;  ;  ; Al ; XF+ ; 14 ; danila ; 22 
 1257 ; Знак Спутник ;  ;  ; Б/м,эмаль ; VF+ ; 16 ; Григорий ; 75 
 1258 ; Знак СССР ;  ;  ; Ж/м ; VF-XF ; 7 ; Григорий ; 57 
 1259 ; Жетон. Основатель монетного двора Петр I ;  ;  ; Ж/м ; AU ; 47 ; fanfan ; 155 
 1260 ; Жетон. ЛМД ;  ;  ; Ж/м ; AU ; 42 ; Скрудж ; 62 
 1266 ; Набор монет "Игры XXII Олимпиады. Москва":10 рублей, 5 рублей (28шт). В коробке с сертификатами (15шт) ; 1977-1980 ;  ; Ag ; Unc/AU ; 11 ; dmnev ; 13221 
 1267 ; 10 рублей ; 1977 ; ЛМД Карта СССР. Игры XXII Олим ; Ag ; AU ; 54 ; vladimir232 ; 1020 
 1268 ; 10 рублей ; 1977 ; ЛМД Москва. Игры XXII Олимпиад ; Ag ; AU ; 27 ; кашира ; 1580 
 1269 ; 10 рублей ; 1978 ; ЛМД Прыжки с шестом.Игры XXII  ; Ag ; AU ; 36 ; goland ; 816 
 1270 ; 10 рублей ; 1978 ; ММД Гребля.Игры XXII Олимпиады ; Ag ; AU ; 30 ; Ромбор ; 651 
 1271 ; 10 рублей ; 1978 ; ЛМД Велосипед. Игры XXII Олимп ; Ag ; AU ; 47 ; schnaps ; 602 
 1272 ; 10 рублей ; 1978 ; ММД Догони девушку.Игры XXII О ; Ag ; AU ; 42 ; razdalbai ; 597 
 1273 ; 10 рублей ; 1979 ; ЛМД Борьба дзюдо.Игры XXII Оли ; Ag ; AU ; 39 ; goland ; 946 
 1274 ; 10 рублей ; 1979 ; ЛМД Баскетбол.Игры XXII Олимпи ; Ag ; AU ; 38 ; schnaps ; 564 
 1275 ; 10 рублей ; 1979 ; ЛМД Бокс.Игры XXII Олимпиады ; Ag ; AU ; 47 ; schnaps ; 645 
 1276 ; 10 рублей ; 1979 ; ЛМД Волейбол.Игры XXII Олимпиа ; Ag ; AU ; 42 ; нумизмат ; 621 
 1277 ; 10 рублей ; 1979 ; ЛМД Поднятие гири.Игры XXII Ол ; Ag ; AU ; 66 ; asru ; 660 
 1278 ; 10 рублей ; 1978 ; ЛМД Перетягивание каната.Игры  ; Ag ; AU ; 132 ; нумизмат ; 841 
 1279 ; 10 рублей ; 1980 ; ММД Танец орла и хуреш.Игры XX ; Ag ; AU ; 53 ; нумизмат ; 684 
 1280 ; 10 рублей ; 1980 ; ЛМД Гонки на оленьих упряжках. ; Ag ; AU ; 40 ; нумизмат ; 1041 
 1281 ; 5 рублей ; 1977 ; ЛМД Ленинград.Игры XXII Олимпи ; Ag ; AU ; 33 ; Agava ; 451 
 1282 ; 5 рублей ; 1977 ; ЛМД Минск.Игры XXII Олимпиады ; Ag ; AU ; 29 ; igo ; 429 
 1283 ; 5 рублей ; 1977 ; ЛМД Таллин.Игры XXII Олимпиады ; Ag ; AU ; 28 ; igo ; 454 
 1284 ; 5 рублей ; 1977 ; ЛМД Киев.Игры XXII Олимпиады ; Ag ; AU ; 18 ; vladimir232 ; 612 
 1285 ; 5 рублей ; 1978 ; ЛМД Преодолевание барьера на л ; Ag ; AU ; 36 ; vladimir232 ; 572 
 1286 ; 5 рублей ; 1978 ; ЛМД Плавание.Игры XXII Олимпиа ; Ag ; AU ; 31 ; razdalbai ; 467 
 1287 ; 5 рублей ; 1978 ; ЛМД Бег.Игры XXII Олимпиады ; Ag ; AU ; 31 ; vladimir232 ; 461 
 1288 ; 5 рублей ; 1979 ; ЛМД Прыжки в высоту.Игры XXII  ; Ag ; AU ; 24 ; vladimir232 ; 615 
 1289 ; 5 рублей ; 1978 ; ЛМД Штанга.Игры XXII Олимпиады ; Ag ; AU ; 39 ; razdalbai ; 628 
 1290 ; 5 рублей ; 1979 ; ЛМД Метание молота.Игры XXII О ; Ag ; AU ; 39 ; vladimir232 ; 558 
 1291 ; 5 рублей ; 1980 ; ММД Гимнастика.Игры XXII Олимп ; Ag ; AU ; 29 ; Agava ; 629 
 1292 ; 5 рублей ; 1980 ; ЛМД Конно-спортивная игра "Иси ; Ag ; AU ; 32 ; asru ; 453 
 1293 ; 5 рублей ; 1980 ; ЛМД Городки.Игры XXII Олимпиад ; Ag ; AU ; 29 ; vladimir232 ; 453 
 1294 ; 5 рублей ; 1980 ; ЛМД Стрельба из лука.Игры XXII ; Ag ; AU ; 32 ; vladimir232 ; 663 
 1295 ; 3 рубля ; 1988 ; ММД Софийский собор в Киеве ; Ag ; Proof ; 14 ; Dr.Goodwin ; 1804 
 1296 ; 3 рубля ; 1988 ; ЛМД Сребреник Владимира ; Ag ; Proof ; 14 ; gorfil ; 1694 
 1297 ; 3 рубля ; 1990 ; ЛМД Петропавловская крепость ; Ag ; Proof ; 15 ; mnbvcxz ; 1527 
 1298 ; 3 рубля ; 1990 ; ММД Флот Петра Великого ; Ag ; Proof ; 15 ; mnbvcxz ; 1533 
 1299 ; 3 рубля ; 1991 ; ЛМД Памятник Гагарину в Москве ; Ag ; Proof ; 27 ; dali ; 1593 
 1300 ; 3 рубля ; 1991 ; ЛМД Форт Росс ; Ag ; Proof ; 28 ; gorfil ; 2295 
 1301 ; 3 рубля ; 1991 ; ММД Триумфальная арка ; Ag ; Proof ; 9 ; 13 ; 1381 
 1302 ; 3 рубля ; 1992 ; ЛМД Троицкий собор ; Ag ; Proof ; 5 ; mnbvcxz ; 1274 
 1303 ; 3 рубля ; 1992 ; ММД Аакадемия наук в Санкт-Пет ; Ag ; Proof ; 25 ; стрелец ; 1632 
 1186 ; Жетон. Термальные источники города Виши. Франция, Наполеон III (1852-1871) ;  ;  ; Ag ; AU ; 12 ; S1952 ; 602 
 1187 ; Жетон. Провинция Бретань. Франция, Людовик XVI (1774-1793) ; 1786 ;  ; Ag ; AU ; 10 ; S1952 ; 925 
 1188 ; Жетон. Академия литературы  и искусств Клермона. Франция, 3-я республика ; 1871 ;  ; Ag ; AU ; 23 ; Reingold ; 910 
 1189 ; Жетон. Провинция Бретань. Франция, Людовик XV (1715-1774) ; 1764 ;  ; Ag ; VF-XF ; 16 ; S1952 ; 590 
 1190 ; Жетон на создание торговой палаты г. Анжера во время оккупации Наполеоном Бонапартом Бельгии. Франция. Чрезвычайно редок ;  ;  ; Ag ; AU ; 66 ; S1952 ; 6222 
 1191 ; Жетон в честь императрицы Мирии-Терезии. Австрия. Убрана подвеска 12 часов ; XVIII век ;  ; Ag ; VF ; 48 ; S1952 ; 1007 
 1192 ; Жетон торговой палаты Гавра ;  ;  ; Ag ; XF+ ; 87 ; valrus ; 2300 
 1193 ; Жетон. Франция. М-13,27г ; 19 век ;  ; Ag ; AU ; 46 ; 015 ; 1926 
 1194 ; Жетон. Франция. М-11,3г ; 1828 ;  ; Ag ; XF+ ; 20 ; cska ; 1000 
 1195 ; Жетон. Муниципальный совет Ла-Рошели. Франция, Луи Филипп I ; 1836 ;  ; Ag ; AU ; 18 ; S1952 ; 602 
 1196 ; Медаль. Старый тунель под Эльбой. Гамбург. ФРГ ; 1975 ;  ; Ж/м ; AU ; 47 ; Ромбор ; 131 
 1197 ; Медаль. 150 лет сберегательной кассе. Гамбург ;  ;  ; Ag1000 ; Unc ; 14 ; минёр ; 533 
 1211 ; Знак. Инструктор-парашютист ;  ;  ; Ж/м,эмаль ; VF-XF ; 25 ; dsidorov ; 280 
 1212 ; Знак. Ветеран войны 1941-1945гг ;  ;  ; Б/м ; AU ; 12 ; savlad ; 102 
 1213 ; Лот знаков: (2 шт) Физкультурно-оздоровительный клуб Авиатр, пятидесятилетие Союза ССР ;  ;  ; Al ; XF+ ; 24 ; кашира ; 45 
 1214 ; Лот знаков: (3 шт) ;  ;  ; Al, Ж/м,эм ; XF ; 29 ; ghjk ; 302 
 1215 ; Офицерский знак 1 класса ;  ;  ; Ж/м,эмаль ; XF ; 1 ; минёр ; 32 
 1216 ; Знак. Отличник ВМФ ;  ;  ; Ж/м,эмаль ; XF ; 19 ; solder13 ; 175 
 1217 ; Знак СССР. Восток-2 ;  ;  ; Ж/м,эмаль ; XF ; 24 ; xabib ; 98 
 1218 ; Знак. Готов к труду и обороне СССР 1 ступени ;  ;  ; Ж/м,эмаль ; XF ; 22 ; Eddy ; 318 
 1219 ; Знак. Готов к труду и обороне СССР 2 ступени ;  ;  ; Ж/м,эмаль ; AU ; 49 ; Бендер ; 313 
 1220 ; Знак. Враг капитала ;  ;  ; Ж/м,эмаль ; XF ; 23 ; 542 ; 313 
 1221 ; Знак СССР. Земля Венера ;  ;  ; Ж/м,эмаль ; XF ; 54 ; Qersej ; 188 
 1222 ; Знак СССР ;  ;  ; Ж/м,эмаль ; XF ; 8 ; Григорий ; 75 
 1223 ; Знак СССР ; 1961 ;  ; Ж/м,эмаль ; AU ; 8 ; Григорий ; 85 
 1224 ; Знак. ДОСААФ СССР ;  ;  ; Ж/м,эмаль ; XF- ; 15 ; xabib ; 113 
 1225 ; Знак. ВЛКСМ ;  ;  ; Ж/м,эмаль ; XF ; 7 ; Григорий ; 35 
 1226 ; Знак. Ленин ; ММД ;  ; Ж/м,эмаль ; VF-XF ; 14 ; Григорий ; 102 
 1227 ; Знак. ГДР ;  ;  ; Ж/м,эмаль ; VF-XF ; 30 ; кашира ; 32 
 1228 ; Знак. Всегда готов ;  ;  ; Ж/м,эмаль ; XF ; 18 ; Григорий ; 17 
 1229 ; Знак. Искра ;  ;  ; Ж/м,эмаль ; XF+ ; 21 ; xabib ; 306 
 1230 ; Знак. ВСХВ ;  ;  ; Ж/м,эмаль ; VF-XF ; 18 ; Госторг ; 218 
 1231 ; Знак. 50 лет ВВМУРЭ им. А.С.Попова ; 1983ЛМД ;  ; Ж/м,эмаль ; AU ; 15 ; 787878 ; 267 
 1232 ; Знак МВД. Отличник милиции ;  ;  ; Al ; AU ; 4 ; cement86 ; 161 
 1233 ; Знак об окончании морского училища ;  ;  ; Al ; AU ; 43 ; кашира ; 201 
 1234 ; Знак об окончании технического ВУЗА ; ЛМД ;  ; Al ; AU ; 31 ; кашира ; 77 
 1235 ; Знак. Готов к труду и обоороне СССР. 1 ступени ;  ;  ; Ж/м,эмаль ; AU ; 48 ; Бендер ; 204 
 1236 ; Знак. Готов к труду и обоороне СССР. 1 ступени ;  ;  ; Ж/м,эмаль ; AU ; 48 ; Eddy ; 192 
 1237 ; Знак. Готов к труду и обоороне СССР. 1 ступени ;  ;  ; Ж/м,эмаль ; AU ; 38 ; serg2000 ; 181 
 1238 ; Знак. Готов к труду и обоороне СССР. 1 ступени ;  ;  ; Ж/м,эмаль ; AU ; 40 ; serg2000 ; 150 
 1239 ; Знак. За боевое траление ;  ;  ; Al ; AU ; 15 ; lee ; 148 
 1240 ; Знак. Золотой колос. ЦКВЛКСМ ;  ;  ; Б/м,ж/м ; AU ; 10 ; минёр ; 172 
 1241 ; Знак. БГАРФ ; ЛМД ;  ; Al ; AU ; 29 ; 787878 ; 338 
 1242 ; Знак об окончании искусствоведческого училища ; ЛМД ;  ; Al ; AU ; 33 ; кашира ; 144 
 1243 ; Знак. Авиация 1923-1988 ;  ;  ; Ж/м, эмаль ; XF+ ; 22 ; ghjk ; 204 
 1244 ; Знак. Готов к труду и обороне II ступени ;  ;  ; Ж/м, эмаль ; XF+ ; 9 ; кашира ; 79 
 1245 ; Знак. ВВМГУ 1957-1987 ;  ;  ; Al ; AU ; 2 ; kola1961 ; 210 
 1246 ; Знак. 60лет ВЛКСМ. Алтай ;  ;  ; Al ; AU ; 42 ; кашира ; 229 
 1247 ; Знак. Народный депутат ;  ;  ; Al ; AU ; 6 ; кашира ; 34 
 1248 ; Знак. Ударник коммунистического труда. Кузбасс ;  ;  ; Al ; AU ; 10 ; кашира ; 57 
 1127 ; Медаль в память 1 МВ. Италия ;  ;  ; Br ; XF+ ; 67 ; daniz ; 1574 
 1128 ; Миниатюрный орден короны на оригинальной ленте. Бельгия ;  ;  ; Br,позол,э ; AU ; 23 ; АНД ; 1020 
 1129 ; Миниатюрная медаль "За установление мира в 1945 году", на оригинальной ленте. США ;  ;  ; Br,позол ; AU ; 14 ; mysh. ; 561 
 1130 ; Миниатюрная медаль за победу во второй мировой войне 1940-1945г. На оригинальной ленте, с эмблемой за ранение и эмблемой для военных. Бельгия ;  ;  ; Br ; XF+ ; 12 ; mysh. ; 554 
 1131 ; Миниатюрный орден " За Рейнские земли" на оригинальной ленте. Бельгия ;  ;  ; Br,эмаль ; XF+ ; 9 ; crispy-duck ; 534 
 1132 ; Миниатюрный орден Леопольда II , с лавровой ветвью , на оригинальной ленте. Бельгия ;  ;  ; Br,эмаль,с ; AU ; 39 ; АНД ; 1010 
 1133 ; Миниатюрная медаль для военных ветеранов за участие во второй мировой войне 1940-1945гг., на оригинальной ленте. Бельгия ;  ;  ; Br ; AU ; 27 ; crispy-duck ; 510 
 1134 ; Миниатюрный офицерский орден Леопольда I на оригинальной ленте с розеткой. Бельгия ;  ;  ; Br,золочен ; AU ; 50 ; АНД ; 1020 
 1135 ; Медаль кампании воздуха и космоса. США ;  ;  ; Br ; AU ; 28 ; LICVID ; 278 
 1136 ; Медаль "За воинскую доблесть". Лаос ;  ;  ; Б/м ; XF+ ; 53 ; 542 ; 453 
 1137 ; Воинская медаль. Лаос ;  ;  ; Б/м ; XF+ ; 26 ; 542 ; 906 
 1138 ; Медаль "За гуманитарную службу". США ;  ;  ; Br ; AU ; 21 ; Xpress-x8 ; 410 
 1139 ; Медаль "Воздушного резерва за отличие". США ;  ;  ; Br ; AU ; 38 ; ghjk ; 619 
 1140 ; Медаль "За службу во Вьетнаме". США ;  ;  ; Br ; AU ; 7 ; LICVID ; 320 
 1141 ; Медаль "За службу во Вьетнаме" для гражданских. США ;  ;  ; Br ; AU ; 26 ; Xpress-x8 ; 517 
 1142 ; Медаль "За службу в вооруженных силах". США ;  ;  ; Br ; AU ; 37 ; LICVID ; 408 
 1143 ; Оккупационная медаль армии. США ;  ;  ; Br ; AU ; 19 ; Xpress-x8 ; 426 
 1144 ; Медаль "За отличную стрельбу из винтовки". США ;  ;  ; Br ; AU ; 22 ; LICVID ; 278 
 1145 ; Оккупационная медаль корпуса морской пехоты. США ;  ;  ; Br ; AU ; 17 ; Ромбор ; 444 
 1146 ; Заезда Пашими. Индия ;  ;  ; Br ; XF+ ; 33 ; danila ; 500 
 1147 ; Железный крест II класса. Пруссия ; 1МВ ;  ; Fe,сер ; XF+/AU ; 31 ; vadim38 ; 3000 
 1148 ; Крест Гинденбурга с мечами. Германия ; 1МВ ;  ; Br ; XF ; 36 ; dsidorov ; 617 
 1149 ; Военная медаль. Великобритания ; 2МВ ;  ; Cu-Ni ; XF+ ; 29 ; Bayun48 ; 510 
 1150 ; Медаль войны в заливе. Италия ;  ;  ; Б/м ; AU ; 43 ; Snakesar ; 624 
 1151 ; Шпанга с 3-мя наградами. Германия ; 1МВ ;  ; Б/м,Fe,сер ; AU ; 41 ; Георг ; 4533 
 1152 ; Шпанга с 3-мя наградами. Германия ; 1МВ ;  ; Б/м,Fe,сер ; XF+ ; 65 ; frunze ; 5845 
 1153 ; Шпанга из 2-х наград: Железный крест II класса. Пруссия, Крест Гинденбурга с мечами. Германия ; 1МВ ;  ; Br, Fe,сер ; XF+ ; 19 ; нумизмат ; 2348 
