 3632 ; Бона иностранная ;  ;  ;  ;  ; 7 ; DRACONGLASS ; 40 
 1215 ; Воинский знак отличия с планкой. Бельгия. В коробке ;  ;  ; Ж/м ; XF/AU ; 50 ; Slava O ; 695 
 1216 ; Медаль "За 30 лет победы на Халкин-Голе". Монголия ;  ;  ; Ж/м,эмаль ; VF ; 29 ; frolNT ; 238 
 1217 ; Медаль "60 лет Монгольской народной армии". Монголия ;  ;  ; Ж/м ; XF ; 33 ; 542 ; 219 
 1218 ; Медаль "70 лет Монгольской Народной Революции". Монголия ;  ;  ; Ж/м ; XF ; 25 ; daniz ; 179 
 1219 ; Медаль "50 лет милиции МНР". Монголия ;  ;  ; Ж/м ; AU ; 34 ; daniz ; 471 
 1220 ; Медаль "30 лет победы над милитаристской Японией". Монголия ;  ;  ; Ж/м ; XF- ; 13 ; BRIC ; 261 
 1221 ; Медаль "Мы победили". Монголия ;  ;  ; Ж/м,эмаль ; VF ; 18 ; Антошка ; 339 
 1222 ; Медаль "50 лет Монгольской Народной Революции". Монголия ;  ;  ; Ж/м,эмаль ; XF+ ; 58 ; Lasto4kaSPB ; 281 
 1223 ; Орден "Материнская слава" 2 степени №28355. Монголия ;  ;  ; Ж/м,эмаль ; XF ; 15 ; Lasto4kaSPB ; 368 
 1224 ; Медаль. 19-й год правления. Ватикан. Папа Пий XII (1939-1958). D-44мм ; 1957 ;  ; Ag ; AU ; 19 ; S1952 ; 1428 
 1225 ; Медаль. Серия "1200 лет денежного обращения Германии". Кодекс чести и земельный мир. Германия. D-40мм ; Конец ХХ века ;  ; Ag999, Au9 ; Proof ; 87 ; visa ; 3007 
 1226 ; Медаль. Серия "1200 лет денежного обращения Германии". Веймарская республика. Германия. D-40мм ; Конец ХХ века ;  ; Ag999, Au9 ; Proof ; 97 ; visa ; 3059 
 1227 ; Медаль. Коронация папы. Папская область, Папа Урбан V (1362-1370). D-40мм ; Конец XVIII века ;  ; Br ; VF+ ; 37 ; S1952 ; 1019 
 1228 ; Медаль. Защита присоединившихся земель. Франция, Людовик XIV. D-41мм ; Конец XIX века ;  ; Br ; XF ; 13 ; wwii-soldat ; 1424 
 1229 ; Жетон. Коронация Короля в Реймсе. Франция, Карл Х (1824-1830). D-14мм ; 1825 ;  ; Ag ; XF ; 24 ; marson2010 ; 906 
 1230 ; Жетон. Аквитания. Нотариусы Бордо. Франция, Луи Филипп I (1830-1848). D-34мм ;  ;  ; Ag ; XF+ ; 19 ; antik ; 1746 
 1231 ; Жетон. Эндр и Лаура. Нотариусы округа Тур. Франция, Луи Филипп I (1830-1848). D-31мм ;  ;  ; Ag ; XF+ ; 22 ; antik ; 1712 
 1232 ; Жетон. Иль-де-Франс. Нотариусы Манта. Франция, 3-я республика. D-31мм ; Конец XIX века ;  ; Ag ; AU ; 28 ; alexander9595 ; 1726 
 1233 ; Жетон на смерть кайзер Вильгельма I. Пруссия. D-29мм ; ND (1888) ;  ; Б/м ; F-VF ; 13 ; Lasto4kaSPB ; 313 
 1234 ; Жетон. Александр I, Франц I, Фридрих Вильгельм III ; 1814 ;  ; Б/м ; F+ ; 89 ; gelind ; 1417 
 1235 ; Медаль в честь 100-летия кайзера Вильгельма I (1797-1897). Пруссия. Удалено ушко 12 часов ;  ;  ; Ж/м ; VF- ; 46 ; пепел ; 159 
 1236 ; Медаль. 60 лет Октября 1917-1977гг. D-35мм ; 1977 ;  ; Cu-Ni ; AU ; 19 ; mongol ; 204 
 1237 ; Жетон. Великобритания.50 лет правления ;  ;  ; Cu ; VF+ ; 37 ; himik121 ; 265 
 1238 ; Жетон. 750 лет Берлину 1237-1987гг. Размеры: 27 на 27мм ; 1987 ;  ; Ж/м ; AU ; 57 ; ALEX-S ; 79 
 1239 ; Жетон. Транспорт ГДР. D-25мм ;  ;  ; Ж/м ; AU ; 62 ; dimon masskva ; 75 
 1240 ; Медаль. Стивен Коллинх Фостер (1826-1864гг). D-45мм ; 1964 ;  ; Ag999 ; XF- ; 121 ; Searcher ; 1500 
 1241 ; Жетон. Музыкальный институт. Южная Америка. D-30мм ;  ;  ; Б/м ; VF+ ; 77 ; miha ; 104 
 1242 ; Жетон. Вроцлав. D-20мм ; 1978 ;  ; Б/м ; F ; 16 ; raise ; 72 
 1243 ; Жетон. Людовик XV. Франция ; 1755 ;  ; Cu ; F ; 28 ; von_Schwarz ; 261 
 1244 ; Жетон. 5 фунтов мяса. Г.П.Ларин. D-27мм ;  ;  ; Б/м ; F+ ; 62 ; k2e ; 1115 
 1245 ; Жетон. Христофор Колумб открывший Америку. D-30мм ;  ;  ; Ж/м ; AU ; 20 ; andreyM ; 72 
 1246 ; Жетон. Людовик XVI. Художественная академия. Франция ; ND ;  ; Ag ; F-VF ; 24 ; S1952 ; 818 
 1247 ; Жетон. Симон Боливар. Провинция Кочабамба. Боливия. Отверстие ; 1863 ;  ; Ag ; F-VF ; 32 ; von_Schwarz ; 366 
 1248 ; Жетон. Симон Боливар. Боливия. Отверстие ; 1865 ;  ; Ag ; F-VF ; 32 ; von_Schwarz ; 376 
 1249 ; Жетон. 5 сантимов. Сан-Марино ; 1936 ;  ; Ж/м,сер ; F-VF ; 41 ; Luka78 ; 70 
 1150 ; Крест Карла. Австро-Венгрия ; 1918 ;  ; Zn ; VF+ ; 43 ; antik ; 681 
 1151 ; Орден Красного Креста. Бельгия ;  ;  ; Б/м,эмаль ; XF+ ; 54 ; XO ; 2618 
 1152 ; Орден "Мать-героиня". Албания ; 50-х гг ;  ; Б/м,ж/м,эм ; XF/AU ; 16 ; велко ; 2155 
 1153 ; Орден "Народной Республики Болгарии" 2 степени. Болгария ; 70-х гг ;  ; Б/м,ж/м,эм ; AU ; 33 ; evseechevvv ; 448 
 1154 ; Орден 9-го сентября 2 степени без мечей. Болгария ; 80-х гг ;  ; Ж/м,эмаль ; XF/AU ; 4 ; велко ; 410 
 1155 ; Орден "За народную свободу" 2 степени. Болгария ; 80-х гг ;  ; Б/м,эмаль ; AU ; 26 ; Sky2 ; 672 
 1156 ; Медаль "За участие в гражданской войне в Испании 1936-1939". Болгария ; 70-х гг ;  ; Ж/м ; XF+ ; 28 ; велко ; 2294 
 1157 ; Медаль "Климент Охридски". Болгария ; 70-х гг ;  ; Ж/м ; AU ; 69 ; велко ; 275 
 1158 ; Медаль "За заслуги в добровольных отрядах трудящихся". Болгария ; 70-х гг ;  ; Ж/м ; AU ; 20 ; велко ; 322 
 1159 ; Медаль "За 10 лет службы в министерстве внутренних дел". Болгария (ранний тип) ; 60-х гг ;  ; Ж/м ; XF- ; 14 ; daniz ; 164 
 1160 ; Медаль "За 10 лет службы в министерстве внутренних дел". Болгария (поздний тип) ; 70-х гг ;  ; Ж/м ; VF-XF ; 26 ; daniz ; 214 
 1161 ; Медаль "30 лет со дня победы над фашистской Германией". Болгария ; 1975 ;  ; Ж/м ; XF+ ; 38 ; поручик ; 153 
 1162 ; Медаль "40 лет со дня победы над фашистской Германией". Болгария ; 1985 ;  ; Ж/м ; AU ; 10 ; велко ; 123 
 1163 ; Медаль "20 лет Болгарской Народной армии". Болгария ; 1964 ;  ; Ж/м ; XF+ ; 32 ; daniz ; 250 
 1164 ; Орден "Материнская слава" 2 ст. Монголия. № 65734 ;  ;  ; Ж/м, эмаль ; VF+ ; 10 ; Lasto4kaSPB ; 308 
 1165 ; Медаль "Братство по оружию". Польша ;  ;  ; Б/м ; XF- ; 32 ; smaci ; 867 
 1166 ; Медаль "За войну в колониях 1940-1945гг". Бельгия ;  ;  ; Ж/м ; XF ; 70 ; daniz ; 1135 
 1167 ; Знак отличия 1914-1918гг. Крест 2 класса. Бельгия ;  ;  ; Б/м ; XF- ; 41 ; Luka78 ; 811 
 1168 ; Медаль Добровольца 1952г. Бельгия ;  ;  ; Ж/м ; XF ; 27 ; sea_dog72 ; 561 
 1169 ; Крест Департированных 1914-1918гг. Бельгия ;  ;  ; Ж/м ; XF+ ; 19 ; NatanZig ; 1062 
 1170 ; Медаль Союза бывших фронтовиков 1940-1945гг. Бельгия ;  ;  ; Ж/м ; AU ; 20 ; Slava O ; 793 
 1171 ; Ветеранская медаль. Франция ;  ;  ; Ж/м ; XF+ ; 48 ; Luka78 ; 857 
 1172 ; Военный крест зарубежных театров военных действий. Франция ;  ;  ; Ж/м ; VF+ ; 39 ; daniz ; 1360 
 1173 ; Медаль "Офицер сопротивления". Франция ;  ;  ; Ж/м ; XF+ ; 18 ; Luka78 ; 525 
 1174 ; Военный крест 1914-1918гг с бронзовой звездочкой. Франция ;  ;  ; Ж/м ; VF-XF ; 44 ; vitapool ; 699 
 1175 ; Медаль "Национальной признательности 1914-1918гг". Франция ;  ;  ; Ж/м ; XF+ ; 33 ; daniz ; 1078 
 1176 ; Почетная медаль Общества Взаимопомощи. Франция ;  ;  ; Ag ; AU/XF ; 46 ; Георг ; 955 
 1177 ; Почетная медаль регионов, департаментов и коммун. Франция ;  ;  ; Ag ; XF+ ; 62 ; Luka78 ; 1122 
 1178 ; Орден Почетного Легиона. Кавалер. Франция. 3-я республика ;  ;  ; Ag,Au,эмал ; XF+ ; 33 ; vel2010 ; 6100 
 1179 ; Медаль Национальной гвардии Техаса. США ;  ;  ; Br ; XF+ ; 16 ; monetki ; 267 
 1180 ; Медаль Ассоциации инвалидов. США ; 1975 ;  ; Br,эмаль ; XF+ ; 25 ; miha ; 81 
 1181 ; Медаль "За выдающиеся заслуги по службе". Министерство обороны. Управление тыла. США ;  ;  ; Br ; AU ; 73 ; Luka78 ; 416 
 1182 ; Медаль Национальной гвардии Южной Каролины "За особые заслуги". США ;  ;  ; Br ; XF ; 46 ; 1269532 ; 395 
 1183 ; Почетная медаль ВВС (2-е награждение). США ;  ;  ; Br ; XF+ ; 23 ; поручик ; 465 
 1184 ; Памятная медаль Кампании в Персидском заливе. США ;  ;  ; Br ; XF+ ; 43 ; kozlevich ; 341 
 1185 ; Медаль национального гвардейца. США ;  ;  ; Br, серебр ; AU ; 32 ; 1269532 ; 340 
 1186 ; Медаль "За спасение погибавших" "серебряная". США ;  ;  ; Б/м ; VF+ ; 26 ; Luka78 ; 1133 
 1187 ; Орден Восходящего Солнца VII класса. Япония ;  ;  ; Ag,эмаль ; VF-XF ; 37 ; Luka78 ; 3468 
 1188 ; Воинский крест "За выслугу 20 лет". Мексика ;  ;  ; Ж/м,эмаль ; XF ; 50 ; 542 ; 1229 
 1189 ; Звезда Кампании в Лиме 1880-1881гг. Чили ;  ;  ; Ag? ; XF+ ; 20 ; 542 ; 1675 
 1190 ; Крест "Pro Ecclesia et Pontifice" в "серебре" (За церковь и Папу). Ватикан ;  ;  ; Б/м ; AU ; 28 ; Pankratov ; 1300 
 1191 ; Миниатюрная медаль Датского Мальтийского ордена. Дания ;  ;  ; Ж/м,эмаль ; AU ; 22 ; Hotbit ; 204 
 1192 ; Медаль Южной Венгрии. Венгрия (Регенство Хорти) ;  ;  ; Zn ; VF ; 25 ; Pankratov ; 722 
 1193 ; Медаль в память войны 1915-1918гг. Болгария ;  ;  ; Ж/м ; VF-XF ; 30 ; Pikulin67 ; 444 
 1194 ; Звезда 1914-1915гг (подписная). Великобритания ;  ;  ; Ж/м ; XF ; 54 ; antik ; 1773 
 1195 ; Медаль "10 лет войны за независимость 1918-1920гг". Буржуазная Латвия ;  ;  ; Ж/м ; XF ; 54 ; alexander9595 ; 1297 
 1196 ; Медаль "Война за независимость 1918-1920гг". Буржуазная Эстония ;  ;  ; Ж/м ; XF- ; 53 ; antik ; 1523 
 1197 ; Национальный орден Труда. Гаити ;  ;  ; Ж/м ; AU ; 34 ; 542 ; 793 
 1198 ; Медаль "За службу 1965-1980гг". Родезия ;  ;  ; Б/м ; XF+ ; 27 ; monetki ; 434 
 1199 ; Орден "За военные заслуги". Сирия ;  ;  ; Ж/м ; AU ; 46 ; 542 ; 824 
 1100 ; Медаль. Международный год женщины 1975г. Медальеры В.Акимушкина и А.Кнорре. D-60мм ; 1976ЛМД ;  ; Ж/м ; AU ; 29 ; Hotbit ; 502 
 1101 ; Медаль. Стефан Цвейг. 100 лет со дня рождения 1881-1942гг. Медальер А.Козловский. D-60мм ; 1981ЛМД ;  ; Ж/м ; AU ; 10 ; Sacha777 ; 306 
 1102 ; Медаль. Всероссийская филателистическая выставка. "Флоту России - 300". D-60мм ; ММД ;  ; Ж/м ; AU ; 7 ; Sacha777 ; 340 
 1103 ; Медаль. Елизаветград. Казацкая застава. Медальер Попов В.В. D-60мм ; 1992ЛМД ;  ; Ж/м ; AU ; 13 ; kotyamoi ; 120 
 1104 ; Медаль. XXVII Международный геологический конгресс. Медальер М.Е.Егоров. D-60мм ; ЛМД ;  ; Томпак ; AU ; 77 ; sportmini ; 815 
 1105 ; Медаль. 500 лет Успенскому собору. D-65мм ; 1981ММД ;  ; Ж/м ; XF+ ; 12 ; sportmini ; 219 
 1106 ; Медаль. Первый космонавт Земли. Ю.Гагарин. D-50мм ; ММД ;  ; Томпак ; XF ; 17 ; Hotbit ; 219 
 1107 ; Медаль. Первый человек на Луне Н.Армстронг. D-50мм ; ММД ;  ; Томпак ; XF/AU ; 25 ; SadKo ; 150 
 1108 ; Медаль. Верховный совет СССР. D-75мм ;  ;  ; Ж/м ; AU ; 21 ; oduvan ; 6120 
 1109 ; Медаль. Верховный совет СССР. D-75мм ; 1991ЛМД ;  ; Ж/м ; AU ; 30 ; oduvan ; 1541 
 1110 ; Медаль в деревянной рамке. Эстония. D-78мм ;  ;  ; Ж/м ; XF- ; 15 ; fillin ; 169 
 1111 ; Медаль. Спартакиада народов СССР. Деревянная коробка (коробка требует ремонта). D-60мм ; 1967 ;  ; Al ; VF ; 46 ; fillin ; 104 
 1112 ; Медаль. Академия наук СССР. Ученому и учителю. Резерфорд. Медальер В.Акимушкина. D-60мм ; 1971 ;  ; Ж/м ; AU ; 47 ; oduvan ; 12242 
 1113 ; Медаль. М.Лермонтов (1814-1841гг). D-37мм ; 1977ЛМД ;  ; Томпак ; VF-XF ; 53 ; andreyM ; 71 
 1114 ; Медаль. Слава защитникам Ленграда. D-65мм ;  ;  ; Ж/м ; VF+ ; 80 ; foxmuld ; 1685 
 1115 ; Медаль. 40 лет Великой победы (1945-1985). Ордена Ленина Союз художников СССР. D-65мм ;  ;  ; Ж/м ; AU ; 65 ; foxmuld ; 561 
 1116 ; Медаль. Фонд технологического и интеллектуального развития Армении. D-60мм ;  ;  ; Томпак ; AU ; 19 ; and ; 620 
 1117 ; Медаль. 30 лет договору об Антарктике (1961-1991). D-65мм ; ЛМД ;  ; Томпак ; AU ; 45 ; Hotbit ; 493 
 1118 ; Медаль. Шарль де Костер (1827-1879). D-60мм ; ЛМД ;  ; Ж/м ; AU ; 10 ; sportmini ; 408 
 1119 ; Медаль. XXII Олимпиада в Москве 1980г. D-60мм ; ЛМД ;  ; Ж/м ; AU ; 11 ; Lapsho Pedun ; 470 
 1120 ; Медаль. 100 лет со дня рождения Ватагина (1884-1969). D-60мм ; 1986ЛМД ;  ; Ж/м ; AU ; 8 ; Lapsho Pedun ; 417 
 1121 ; Медаль. II встреча порожденных городов СССР и Италии 1977г. D-73мм ;  ;  ; Al ; AU ; 78 ; himik121 ; 110 
 1122 ; Медаль. 840 лет Вологде. D-75мм ;  ;  ; Al ; AU ; 45 ; kotyamoi ; 153 
 1123 ; Медаль. Ярославль. D-75мм ;  ;  ; Al ; AU ; 30 ; Hotbit ; 140 
 1124 ; Медаль. XX чтения К.Э. Циолковского. Калуга 1985г. D-57мм ;  ;  ; Al ; VF+ ; 43 ; foxmuld ; 99 
 1125 ; Медаль. Памятник В.И. Ленину. D-60мм ; ЛМД ;  ; Al ; VF-XF ; 16 ; Hotbit ; 189 
 1126 ; Медаль. Памятник Шалаш в разливе. D-53мм ;  ;  ; Al ; VF+ ; 54 ; fillin ; 116 
 1127 ; Медаль. Балакирев Милий Алексеевич (1837-1910). D-57мм ; ЛМД ;  ; Al ; XF- ; 3 ; 1212 ; 150 
 1128 ; Медаль. Ростральные колонны и здание центрального военно-морского музея. D-53мм ; ЛМД ;  ; Al ; XF ; 40 ; OMT ; 153 
 1129 ; Медаль. Государственный Эрмитаж. Отдел истории культуры и искусства античного мира. D-60мм ; ЛМД ;  ; Al ; XF ; 9 ; OMT ; 1700 
 1130 ; Медаль. Скульптура Летнего сада. Юлия Домна. D-57мм ; ЛМД  ЛМДЛМД ;  ; Al ; XF ; 24 ; OMT ; 388 
 1131 ; Медаль. Скульптура Летнего сада. Милосердие. D-57мм ; ЛМД ;  ; Al ; XF- ; 13 ; OMT ; 101 
 1132 ; Медаль. Скульптура Летнего сада. Архитектура. D-57мм ; ЛМД ;  ; Al ; XF ; 25 ; OMT ; 204 
 1133 ; Медаль. Скульптура Летнего сада. Александр Македонский. D-57мм ; ЛМД ;  ; Al ; XF+ ; 14 ; OMT ; 363 
 1134 ; Медаль. Скульптура Летнего сада. Минерва. D-57мм ; ЛМД ;  ; Al ; XF+/AU ; 7 ; Hotbit ; 114 
 1135 ; Медаль. Дни Ленинграда в Гданьске. 60 лет Великого Октября. D-70мм ;  ;  ; Ж/м ; XF+ ; 11 ; vasm ; 106 
 1136 ; Медаль "Вся власть советам, мир народам, земля крестьянам". 100 лет В.И. Ульянову (Ленину). D-79мм ;  ;  ; Al ; VF+ ; 32 ; vasm ; 312 
 1137 ; Медаль. Объединение "Кировский завод". 25 лет ДНД (1959-1984). D-64мм ;  ;  ; Al ; AU ; 7 ; himik121 ; 124 
 1138 ; Орден "За военные заслуги" 3 степени с фрачной миниатюрой и планкой. Югославия. В коробке, с документом ; 50-60-х гг ;  ; Ag,эмаль ; AU ; 39 ; макароны ; 4004 
 1139 ; Орден священного сокровища VII класса. Япония. В коробке , с документом ; 1939 ;  ; Ag, позол, ; XF ; 56 ; smaci ; 4592 
