 6693 ; Пуговица. D-23мм. ;  ;  ; Ж/м ;  ; 54 ; electra ; 61 
 2073 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 48 ; vasilyi66 ; 254 
 1974 ; 1 рубль Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 9 ; sam0508 ; 156 
 1975 ; 1 рубль Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 17 ; Manul ; 283 
 1976 ; 1 рубль Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 13 ; sam0508 ; 158 
 1977 ; 1 рубль Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 22 ; Manul ; 288 
 1978 ; 1 рубль Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 16 ; U2 ; 221 
 1979 ; 3 рубля Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 21 ; vasilekd ; 278 
 1980 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 21 ; U2 ; 78 
 1981 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; XF ; 16 ; O.Krit ; 44 
 1982 ; 20 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; XF ; 16 ; трутень ; 57 
 1983 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; XF+ ; 21 ; sux ; 135 
 1984 ; 25 рублей. Врачам и медицинским работникам (COVID-19) ; 2020 ;  ; Cu-Ni ; AU ; 19 ; Maksss163 ; 94 
 1985 ; 25 рублей. Врачам и медицинским работникам (COVID-19) ; 2020 ;  ; Cu-Ni ; AU ; 24 ; eotan ; 100 
 1986 ; 25 рублей. Дед Мороз и Лето ; 2019 ;  ; Cu-Ni ; AU ; 43 ; сержик67 ; 253 
 1987 ; 25 рублей ; 2017 ; ММД Чемпионат мира по практ. Стрельбе из карабина ; Cu-Ni ; AU ; 52 ; z196723 ; 1500 
 1988 ; 25 рублей. Армейские международные игры ; 2018 ;  ; Cu-Ni ; XF/AU ; 39 ; svetin ; 203 
 1989 ; 10 рублей ; 2010 ; Всероссийская перепись населения ; биметалл ; AU ; 28 ; sux ; 509 
 1990 ; 1 рубль ; 1999 ; СПМД 200 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF ; 30 ; vel1956 ; 221 
 1991 ; 1 рубль ; 1999 ; ММД 200 лет со дня рождения А.С.Пушкина (нейзильбер) ; Cu-Ni ; XF ; 17 ; STANDART ; 228 
 1992 ; 3 рубля. Упаковка ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 22 ; megan ; 717 
 1993 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Unc ; 20 ; Ceregga ; 473 
 1994 ; 3 рубля. Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; Unc ; 34 ; Kara1982igor ; 841 
 1995 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Unc ; 25 ; Kara1982igor ; 432 
 1996 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 78 ; SupERGood ; 2017 
 1997 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Unc ; 14 ; sweetty ; 816 
 1998 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Unc ; 28 ; Kara1982igor ; 689 
 1999 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Unc ; 14 ; Kara1982igor ; 853 
 2000 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Unc ; 15 ; SupERGood ; 1062 
 2001 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 34 ; Kara1982igor ; 775 
 2002 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; XF ; 17 ; sux ; 72 
 2003 ; 1 рубль ; 1999 ; ММД 200 лет со дня рождения А.С.Пушкина (нейзильбер) ; Cu-Ni ; AU ; 37 ; electra ; 269 
 2004 ; 1 рубль ; 2001 ; 10 лет СНГ ; Cu-Ni ; VF/VF-XF ; 9 ; VITAL!!! ; 32 
 2005 ; 3 рубля Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 52 ; rusin ; 664 
 2006 ; 3 рубля Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; AU ; 20 ; Kara1982igor ; 853 
 2007 ; 1 рубль Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 40 ; alov ; 475 
 2008 ; 5 рублей Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 29 ; STANDART ; 245 
 2009 ; 5 рублей Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 16 ; Manul ; 306 
 2010 ; 1 рубль Упаковка нарушена ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 10 ; gola78 ; 108 
 2011 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; XF ; 12 ; Jackal ; 93 
 2012 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; VF- ; 7 ; sux ; 92 
 2013 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; VF- ; 15 ; VITAL!!! ; 80 
 2014 ; 10 рублей ; 2005 ; СПМД Казань ; биметалл ; AU ; 15 ; бонифаций ; 81 
 2015 ; 1 рубль Ошибка на циферблате часов ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; VF ; 12 ; sux ; 110 
 2016 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF ; 9 ; sux ; 72 
 2017 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; XF ; 15 ; sux ; 300 
 2018 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 18 ; sux ; 94 
 2019 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 28 ; Jackal ; 204 
 2020 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 34 ; Gari 77 ; 123 
 2021 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 40 ; Gari 77 ; 120 
 2022 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 35 ; сортам70 ; 100 
 2023 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 21 ; Meshok ; 108 
 1924 ; 5 копеек ; 1971 ;  ; Cu-Zn ; VF ; 49 ; bexpert ; 2703 
 1925 ; 50 копеек ; 1970 ;  ; Cu-Ni ; VF+ ; 106 ; bexpert ; 7803 
 1926 ; 10 копеек ; 1991 ; Без букв ; Cu-Ni ; AU ; 34 ; electra ; 1515 
 1927 ; 3 рубля. Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 9 ; Kara1982igor ; 665 
 1928 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 8 ; Kara1982igor ; 1479 
 1929 ; 3 рубля. Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 36 ; vasilyi66 ; 858 
 1930 ; 3 рубля ; 1992 ; "Северный конвой" ; Cu-Ni ; Proof ; 23 ; svetin ; 530 
 1931 ; 1 рубль. Упаковка с надрывом ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 22 ; Varco ; 459 
 1932 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня рождения А.П.Бородина ; Cu-Ni ; Proof ; 22 ; Varco ; 1824 
 1933 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 28 ; Макай ; 212 
 1934 ; 1 рубль ; 1999 ; ММД 200 лет со дня рождения А.С.Пушкина (нейзильбер) ; Cu-Ni ; XF ; 27 ; vel1956 ; 216 
 1935 ; 1 рубль ; 1999 ; СПМД 200 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF- ; 33 ; svetin ; 143 
 1936 ; 25 рублей. Барбоскины ; 2020ММД ;  ; Cu-Ni ; AU ; 23 ; сержик67 ; 128 
 1937 ; 1 рубль ; 1999 ; ММД 200 лет со дня рождения А.С.Пушкина (нейзильбер) ; Cu-Ni ; XF- ; 23 ; vel1956 ; 251 
 1938 ; 25 рублей ; 2017 ; ММД Российская мультипликация. Винни-Пух. ; Cu-Ni ; AU ; 42 ; Сhatsky ; 624 
 1939 ; 25 рублей. Врачам и медицинским работникам ; 2020 ;  ; Cu-Ni ; AU ; 20 ; electra ; 101 
 1940 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 23 ; alov ; 378 
 1941 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 33 ; STANDART ; 241 
 1942 ; 25 рублей ; 2018 ; ММД Чемпионат мира по футболу 2018. Волк Забивака ; Cu-Ni ; AU ; 9 ; АКМ ; 32 
 1943 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 23 ; barbos ; 120 
 1944 ; 10 рублей. Человек труда ; 2020 ;  ; St/Лат ; AU ; 34 ; bexpert ; 99 
 1945 ; 3 рубля Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 35 ; Ceregga ; 720 
 1946 ; 25 рублей. Бременские музыканты ; 2019 ;  ; Cu-Ni ; AU ; 27 ; Сhatsky ; 255 
 1947 ; 10 рублей ; 2009 ; В. Новгород ; биметалл ; AU ; 12 ; sux ; 125 
 1948 ; 25 рублей. Врачам и медицинским работникам ; 2020ММД ;  ; Cu-Ni ; AU ; 24 ; nikkk1 ; 104 
 1949 ; 25 рублей. Врачам и медицинским работникам ; 2020ММД ;  ; Cu-Ni ; AU ; 26 ; electra ; 99 
 1950 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Proof ; 15 ; Kara1982igor ; 744 
 1951 ; 1 рубль ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; AU ; 24 ; SupERGood ; 521 
 1952 ; 1 рубль. Новодел ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Proof ; 29 ; Qr ; 612 
 1953 ; 1 рубль ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 23 ; Хемуль ; 421 
 1954 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; Proof ; 50 ; vasek ; 918 
 1955 ; 2 рубля Тула ; 2000 ;  ; Cu-Ni ; AU ; 13 ; метакса ; 45 
 1956 ; 10 рублей ; 2006 ; Каргополь ; биметалл ; VF+ ; 17 ; marconi605 ; 46 
 1957 ; 10 рублей ; 2004 ; СПМД Кемь ; биметалл ; AU ; 54 ; sux ; 283 
 1958 ; 10 рублей ; 2005 ; ММД Калининград ; биметалл ; VF+ ; 30 ; sux ; 232 
 1959 ; 10 рублей ; 2005 ; СПМД Боровск ; биметалл ; VF+ ; 19 ; sux ; 62 
 1960 ; 10 рублей ; 2005 ; СПМД Казань ; биметалл ; VF+ ; 19 ; sux ; 113 
 1961 ; 25 рублей. Самоотверженный труд медицинских работников ; 2020ММД ;  ; Cu-Ni ; AU ; 17 ; Maksss163 ; 97 
 1962 ; 10 рублей ; 2009 ; В. Новгород ; биметалл ; AU ; 24 ; sux ; 227 
 1963 ; 10 рублей ; 2008 ; Древние города России. Приозерск ; биметалл ; AU ; 18 ; sux ; 183 
 1964 ; 10 рублей ; 2008 ; Древние города России. Азов ; биметалл ; AU ; 20 ; sux ; 183 
 1965 ; 10 рублей ; 2009 ; Выборг (XIII в), Ленинградская область ; биметалл ; AU ; 25 ; sux ; 206 
 1966 ; 10 рублей ; 2002 ; СПМД Старая Русса ; биметалл ; AU ; 15 ; Jackal ; 71 
 1967 ; 10 рублей ; 2006 ; Белгород ; биметалл ; AU ; 19 ; sux ; 104 
 1968 ; 10 рублей ; 2007 ; Вологда. Древние города России ; биметалл ; AU ; 35 ; sux ; 309 
 1969 ; 10 рублей ; 2009 ; Калуга (XIV в) ; биметалл ; AU ; 20 ; vengriya 1941 ; 119 
 1970 ; 20 копеек 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 31 ; Jango ; 133 
 1971 ; 15 копеек 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 49 ; giwi ; 228 
 1972 ; 10 копеек 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 43 ; electra ; 180 
 1973 ; 1 рубль Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 24 ; Valeev ; 276 
 1874 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; VF ; 33 ; Loks ; 385 
 1875 ; Полкопейки ; 1925 ;  ; Cu ; F- ; 34 ; victorr ; 389 
 1876 ; Полкопейки ; 1925 ;  ; Cu ; F ; 19 ; Снежный Барс ; 53 
 1877 ; 10 копеек ; 1922 ; Николо-Павдиевский кооператив (Екатеринбург, 1922 г.) ;  ; VF-XF ; 63 ; Sporti84 ; 11445 
 1878 ; 5 копеек ; 1922 ; Николо-Павдиевский кооператив (Екатеринбург, 1922 г.) ;  ; VF-XF ; 61 ; Sporti84 ; 12390 
 1879 ; 10 копеек ; 1946 ; ЛМД о.Шпицберген ; Al-Вr ; VF- ; 52 ; marSal8Q ; 2993 
 1880 ; Жетон. Министерство торговли СССР - 2. Прямоугольные цифры, плоский, большая цифра "2" ;  ;  ; Ж/м ; VF ; 36 ; Русские не сдаются ; 469 
 1881 ; Жетон. Министерство торговли СССР - 2. Прямоугольные цифры, плоский, маленькая цифра "2" ;  ;  ; Ж/м ; VF+ ; 47 ; stas007 ; 906 
 1882 ; 10 копеек ; 1991 ; Без букв ; Cu-Ni ; AU ; 39 ; severov ; 1618 
 1883 ; 5 копеек ; 1926 ;  ; Br ; F ; 19 ; svetikbsk ; 169 
 1884 ; 1 рубль. Брак ; 1992 ;  ; Cu-Zn ; VF ; 23 ; elac ; 143 
 1885 ; Разменный знак 10 Остров Шпицберген Арктикуголь Против терроризма "В память жертв теракта А.Брейвика" ; 2014СПМД ;  ; Cu-Ni ; Proof ; 17 ; msgmit ; 780 
 1886 ; Разменный знак 10 Остров Шпицберген Арктикуголь Памяти Нельсона Манделы ; 2014СПМД ;  ; Cu-Ni ; Proof ; 21 ; an78gg ; 680 
 1887 ; Разменный знак 10 Остров Шпицберген Арктикуголь Взрыв метеорита над Челябинском ; 2013СПМД ;  ; Cu-Ni ; Proof ; 17 ; msgmit ; 722 
 1888 ; 5 рублей Два выкуса ; 1991 ; ЛМД ; Cu-Ni ; AU ; 23 ; elac ; 378 
 1889 ; 5 рублей Два выкуса ; 1991 ; ЛМД ; Cu-Ni ; AU ; 18 ; Сармат80 ; 208 
 1890 ; 5 копеек ; 1937 ;  ; Br ; F ; 32 ; alex241 ; 512 
 1891 ; 15 копеек ; 1974 ;  ; Cu-Ni ; AU ; 22 ; спарта ; 2549 
 1892 ; 5 копеек ; 1934 ;  ; Br ; VG ; 59 ; corsar ; 1455 
 1893 ; 5 копеек ; 1935 ;  ; Br ; G ; 33 ; contr ; 1219 
 1894 ; 5 копеек ; 1936 ;  ; Br ; VG ; 45 ; svetikbsk ; 568 
 1895 ; 5 копеек ; 1937 ;  ; Br ; F-VF ; 50 ; vasilyi66 ; 705 
 1896 ; 5 копеек ; 1951 ;  ; Br ; VG ; 51 ; vel1956 ; 605 
 1897 ; 5 червонцев. Красная Книга СССР. Мандаринка ; 2020ММД ;  ; Би/м ; AU ; 36 ; Атлантик ; 527 
 1898 ; 5 копеек ; 1939 ;  ; Br ; VF- ; 33 ; svetikbsk ; 407 
 1899 ; 5 копеек ; 1951 ;  ; Br ; F ; 19 ; vel1956 ; 347 
 1900 ; 1 рубль. Брак: Аверс - оплыв букв, реверс - смещение штемпеля ; 2014 ; ММД Знак рубля ; сталь+NI ; AU ; 3 ; спасибо ; 4 
 1901 ; 10 рублей. Двойные ости ; 1991 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; XF ; 54 ; Silberman ; 660 
 1902 ; 50 копеек ; 1965 ;  ; Cu-Ni ; AU ; 71 ; tpls ; 1026 
 1903 ; 50 копеек ; 1968 ;  ; Cu-Ni ; AU ; 35 ; Jango ; 510 
 1904 ; Жетон. 5 червонцев. Красная книга. Жук-олень ; 2017ММД ;  ; Би/м ; AU ; 32 ; repka4pdr ; 306 
 1905 ; Жетон. 5 червонцев. Красная книга. Арктический голец ; 2017ММД ;  ; Би/м ; AU ; 30 ; Olimpia ; 258 
 1906 ; Жетон. 5 червонцев. Красная книга. Бухарский олень ; 2018ММД ;  ; Би/м ; AU ; 15 ; Olimpia ; 258 
 1907 ; Жетон. 5 червонцев. Красная книга. Каракал ; 2017ММД ;  ; Би/м ; AU ; 9 ; vasilekd ; 305 
 1908 ; Жетон. 5 червонцев. Красная книга. Арктический голец ; 2017ММД ;  ; Би/м ; AU ; 10 ; Olimpia ; 258 
 1909 ; Жетон. 5 червонцев. Красная книга. Европейский хариус ; 2018ММД ;  ; Би/м ; AU ; 21 ; Olimpia ; 313 
 1910 ; Жетон. 5 червонцев. Красная книга. Китайский окунь ; 2016ММД ;  ; Би/м ; AU ; 24 ; Olimpia ; 156 
 1911 ; Жетон. 5 червонцев. Красная книга. Бухарский олень ; 2018ММД ;  ; Би/м ; AU ; 15 ; Olimpia ; 258 
 1912 ; 20 копеек ; 1946 ; ЛМД о.Шпицберген ; Ni ; VG ; 54 ; nds80 ; 3568 
 1913 ; 5 копеек ; 1973 ;  ; Cu-Zn ; F ; 12 ; alex241 ; 359 
 1914 ; Разменный знак 10. Остров Шпицберген. Против терроризма. В память жертв теракта А. Брейвика ; 2011СПМД ;  ; Cu-Ni ; Proof ; 48 ; nikkk1 ; 968 
 1915 ; Разменный знак 10. Остров Шпицберген. Памяти  Нельсона  Манделы ; 2014СПМД ;  ; Cu-Ni ; Proof ; 49 ; nikkk1 ; 847 
 1916 ; Разменный знак 10. Остров Шпицберген. "Конец света"-по календарю майя ; 2012СПМД ;  ; Cu-Ni ; Proof ; 29 ; nikkk1 ; 933 
 1917 ; Разменный знак 10. Остров Шпицберген. Взрыв метеорита над Челябинском ; 2013СПМД ;  ; Cu-Ni ; Proof ; 28 ; 2392 ; 860 
 1918 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 3 ; sux ; 80 
 1919 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 17 ; vborisevich1 ; 75 
 1920 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 12 ; z196723 ; 80 
 1921 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 5 ; vborisevich1 ; 77 
 1922 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 5 ; vborisevich1 ; 77 
 1923 ; 1 рубль 1 доллар. Монета разоружения ; 1988 ;  ;  ; AU ; 37 ; giwi ; 1813 
 1824 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 8 ; Снежный Барс ; 92 
 1825 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 13 ; Svs1989 ; 95 
 1826 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 17 ; olefme ; 108 
 1827 ; 20 копеек ; 1925 ;  ; Ag ; XF ; 7 ; volga64 ; 125 
 1828 ; 20 копеек ; 1925 ;  ; Ag ; VF- ; 16 ; denegka ; 89 
 1829 ; 20 копеек ; 1927 ;  ; Ag ; XF+ ; 13 ; CMS ; 191 
 1830 ; 20 копеек ; 1928 ;  ; Ag ; XF+ ; 7 ; volga64 ; 179 
 1831 ; 20 копеек ; 1928 ;  ; Ag ; VF ; 12 ; kalita ; 98 
 1832 ; 20 копеек ; 1929 ;  ; Ag ; XF+ ; 5 ; volga64 ; 153 
 1833 ; 20 копеек ; 1929 ;  ; Ag ; XF- ; 17 ; CMS ; 134 
 1834 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 7 ; volga64 ; 130 
 1835 ; 20 копеек ; 1930 ;  ; Ag ; XF ; 4 ; volga64 ; 157 
 1836 ; 15 копеек ; 1921 ;  ; Ag ; F+ ; 34 ; 13 ; 1497 
 1837 ; 15 копеек ; 1922 ;  ; Ag ; VF- ; 9 ; pavel5419 ; 83 
 1838 ; 15 копеек ; 1922 ;  ; Ag ; VF+ ; 22 ; баргузин ; 270 
 1839 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 7 ; volga64 ; 104 
 1840 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 9 ; volga64 ; 123 
 1841 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 7 ; drn137 ; 90 
 1842 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 11 ; SUG ; 101 
 1843 ; 15 копеек ; 1924 ;  ; Ag ; XF ; 19 ; pavel5419 ; 258 
 1844 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 11 ; Markgraf ; 91 
 1845 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 11 ; olefme ; 119 
 1846 ; 15 копеек В капсуле ; 1925 ;  ; Ag ;  ; 30 ; Муаззам ; 1535 
 1847 ; 15 копеек ; 1925 ;  ; Ag ; F+ ; 7 ; SUG ; 71 
 1848 ; 15 копеек ; 1927 ;  ; Ag ; XF+ ; 7 ; volga64 ; 167 
 1849 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 8 ; Drunja33 ; 164 
 1850 ; 15 копеек ; 1929 ;  ; Ag ; XF+ ; 15 ; Panzerbus ; 291 
 1851 ; 15 копеек ; 1930 ;  ; Ag ; XF+ ; 18 ; Panzerbus ; 237 
 1852 ; 10 копеек ; 1921 ;  ; Ag ; F ; 37 ; 13 ; 1502 
 1853 ; 10 копеек ; 1922 ;  ; Ag ; VF ; 11 ; pavel5419 ; 231 
 1854 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 7 ; гром ; 93 
 1855 ; 10 копеек ; 1924 ;  ; Ag ; VF-XF ; 27 ; sovmin ; 379 
 1856 ; 10 копеек ; 1924 ;  ; Ag ; VF ; 23 ; sovmin ; 235 
 1857 ; 10 копеек ; 1925 ;  ; Ag ; XF- ; 11 ; гром ; 108 
 1858 ; 10 копеек ; 1927 ;  ; Ag ; VF-XF ; 8 ; alex241 ; 128 
 1859 ; 10 копеек ; 1928 ;  ; Ag ; XF+ ; 7 ; volga64 ; 175 
 1860 ; 10 копеек ; 1928 ;  ; Ag ; VF ; 7 ; SUG ; 57 
 1861 ; 10 копеек ; 1929 ;  ; Ag ; XF ; 17 ; alex241 ; 156 
 1862 ; 10 копеек ; 1929 ;  ; Ag ; XF+ ; 13 ; Panzerbus ; 209 
 1863 ; 10 копеек ; 1930 ;  ; Ag ; XF+ ; 7 ; Panzerbus ; 189 
 1864 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; VG ; 11 ; cotangens ; 47 
 1865 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; F+ ; 31 ; Barin13 ; 315 
 1866 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; F+ ; 23 ; Barin13 ; 261 
 1867 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; F-VF ; 34 ; Loks ; 920 
 1868 ; 2 копейки ; 1924 ; Гурт гладкий ; Cu ; VF ; 49 ; nds80 ; 804 
 1869 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; VF ; 24 ; corsar ; 194 
 1870 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; VG ; 6 ; Блюхер ; 16 
 1871 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F- ; 6 ; Блюхер ; 24 
 1872 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F- ; 3 ; alex241 ; 23 
 1873 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; F ; 13 ; Barin13 ; 106 
