 6607 ; Блюдце фирмы Александр Качъ ;  ;  ; Ж/м ;  ; 44 ; volkova21 ; 263 
 3273 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. ‘Olympic Flame’ – олимпийский огонь ; 1972 ;  ; Ag ; AU ; 7 ; guronidze ; 415 
 3274 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене ; 1972 ;  ; Ag ; AU ; 7 ; Метро62 ; 419 
 3275 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене ; 1972 ;  ; Ag ; AU ; 7 ; Метро62 ; 421 
 3276 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене ; 1972 ;  ; Ag ; AU ; 9 ; Метро62 ; 438 
 3277 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене ; 1972 ;  ; Ag ; AU ; 5 ; guronidze ; 422 
 3278 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. ‘In Deutschland’ – В Германии ; 1972 ;  ; Ag ; AU ; 7 ; guronidze ; 425 
 3279 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. ‘In Deutschland’ – В Германии ; 1972 ;  ; Ag ; AU ; 10 ; Снежный Барс ; 386 
 3280 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. ‘In Deutschland’ – В Германии ; 1972 ;  ; Ag ; AU ; 7 ; птичка16 ; 401 
 3281 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. ‘In Deutschland’ – В Германии ; 1972 ;  ; Ag ; AU ; 7 ; птичка16 ; 399 
 3282 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. Эмблема Олимпиады в Мюнхене ‘Schleife’ ; 1972 ;  ; Ag ; AU ; 9 ; focus ; 465 
 3283 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. Эмблема Олимпиады в Мюнхене ‘Schleife’ ; 1972 ;  ; Ag ; AU ; 5 ; Метро62 ; 393 
 3284 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. Эмблема Олимпиады в Мюнхене ‘Schleife’ ; 1972 ;  ; Ag ; AU ; 5 ; guronidze ; 398 
 3285 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. Эмблема Олимпиады в Мюнхене ‘Schleife’ ; 1972 ;  ; Ag ; AU ; 5 ; Снежный Барс ; 401 
 3286 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. ‘STADIUM’ ; 1972 ;  ; Ag ; AU ; 5 ; focus ; 411 
 3287 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. ‘STADIUM’ ; 1972 ;  ; Ag ; AU ; 5 ; вэл ; 397 
 3288 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. ‘STADIUM’ ; 1972 ;  ; Ag ; AU ; 5 ; птичка16 ; 404 
 3289 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. ‘STADIUM’ ; 1972 ;  ; Ag ; AU ; 7 ; Снежный Барс ; 401 
 3290 ; 5 злотых. Польша ; 1933 ;  ; Ag ; XF ; 16 ; I3 ; 313 
 3291 ; 5 злотых. Польша ; 1933 ;  ; Ag ; XF ; 10 ; I3 ; 294 
 3292 ; 5 марок. ФРГ. Европейский год защиты памятников ; 1975 ;  ; Ag ; AU ; 24 ; dimam_kz ; 313 
 3293 ; 1 крейцер. Гессен ; 1860 ;  ; Ag ; VF- ; 30 ; Лоцман ; 233 
 3294 ; 10 евро. Австрия.Дворец-замок Эггенберг. Иоганн Кеплер ; 2002 ;  ; Ag ; AU ; 24 ; металлург ; 1149 
 3295 ; 100 шиллингов. Австрия. Олимпийские игры ; 1976 ;  ; Ag ; Proof ; 25 ; Снежный Барс ; 635 
 3296 ; 1 пенго. Венгрия ; 1925 ;  ; Ag ; F- ; 12 ; дилитант ; 96 
 3297 ; 10 крейцеров. Австрия ; 1869 ;  ; Ag ; VF- ; 29 ; Копеечка ; 184 
 3298 ; 10 крейцеров. Австрия ; 1870 ;  ; Ag ; VF ; 34 ; Leshy77 ; 194 
 3299 ; 10 крейцеров. Австрия ; 1869 ;  ; Ag ; VF ; 26 ; Leshy77 ; 194 
 3300 ; 1 эре. Швеция ; 1722 ;  ; Ag ; F ; 37 ; val_diver ; 281 
 3301 ; 1 эре. Швеция ; 1733 ;  ; Ag ; F+ ; 59 ; Prooflike ; 523 
 3302 ; 5 злотых. Польша ; 1934 ;  ; Ag ; VF+ ; 13 ; ВЯЗЪ ; 340 
 3303 ; 1 бу Япония ; ND ;  ; Ag ; F-VF ; 41 ; Ибранец ; 1530 
 3304 ; 20 сен Япония ; 1870 ;  ; Ag ; XF ; 39 ; Belik ; 1892 
 3305 ; 20 сен Япония ; 1873 ;  ; Ag ; AU ; 27 ; Belik ; 850 
 3306 ; 20 чон Корея ; 1909 ;  ; Ag ; XF ; 35 ; uxx ; 4080 
 3307 ; 1 рупия Немецкая Ост-Африка ; 1913A ;  ; Ag ; XF+ ; 26 ; Sokolov ; 5078 
 3308 ; Тугрик Монголия ; 1925 ;  ; Ag ; XF ; 36 ; Rodan Lewarx ; 4534 
 3309 ; 20 франков. Франция ; 1938 ;  ; Ag ; XF ; 17 ; гравицапа ; 1020 
 3310 ; 50 крон Словакия ; 1944 ;  ; Ag ; AU ; 44 ; Belik ; 940 
 3311 ; 50 динаров Югославия ; 1932 ;  ; Ag ; AU ; 45 ; Belik ; 3578 
 3312 ; 1 эскудо. Португалия ; 1910 ;  ; Ag ; XF ; 34 ; Vol4en0k ; 4080 
 3313 ; 50 франков. Бельгия ; 1935 ;  ; Ag ; VF-XF ; 45 ; Mr. X ; 4732 
 3314 ; 5 шиллингов. Австрия ; 1935 ;  ; Ag ; AU ; 54 ; Flagman ; 1640 
 3315 ; 5 франков Венгрия ; 1930 ;  ; Ag ; VF-XF ; 12 ; dvg ; 2040 
 3316 ; 50 сатанг Тайланд ; 1929 ;  ; Ag ; XF ; 90 ; Dahan ; 4099 
 3217 ; 2 кроны Эстония Крепость Томпеа ; 1930 ;  ; Ag ; XF- ; 25 ; alektax ; 609 
 3218 ; 2 кроны Эстония Крепость Томпеа ; 1930 ;  ; Ag ; XF- ; 28 ; alektax ; 522 
 3219 ; 2 кроны Эстония Крепость Томпеа ; 1930 ;  ; Ag ; VF-XF ; 45 ; alektax ; 465 
 3220 ; 2 кроны Эстония Крепость Томпеа ; 1930 ;  ; Ag ; XF- ; 14 ; alektax ; 612 
 3221 ; 50 марок Финляндия Чемпионат по атлетике ; 1983 ;  ; Ag ; AU ; 39 ; Oleg08/72 ; 579 
 3222 ; 10 марок ФРГ Олимпиада в Мюнхене ; 1972G ;  ; Ag ; XF ; 9 ; Снежный Барс ; 398 
 3223 ; 20 крейцеров. Австрия ; 1811 ;  ; Ag ; VF-XF ; 26 ; Лера ; 510 
 3224 ; 1 драхма. Греция ; 1873 ;  ; Ag ; F ; 23 ; дилитант ; 209 
 3225 ; 1 эре. Швеция ; 1701 ;  ; Ag ; F+ ; 61 ; dsp ; 1122 
 3226 ; 2 куруша. Турция ;  ;  ; Ag ; VG ; 38 ; Лоцман ; 132 
 3227 ; 2 куруша. Турция ;  ;  ; Ag ; F+ ; 44 ; Лоцман ; 238 
 3228 ; 2 франка. Швейцария ; 1944 ;  ; Ag ; VF+ ; 12 ; Vox ; 364 
 3229 ; 25 эре. Швеция ; 1907 ;  ; Ag ; VF ; 10 ; dmivanych ; 114 
 3230 ; 1 крейцер. Вюртемберг ; 1865 ;  ; Ag ; VF ; 23 ; valerdon ; 240 
 3231 ; 6 крейцеров. Вюртемберг ; 1807 ;  ; Ag ; VF- ; 14 ; Habs777 ; 193 
 3232 ; 1 грош. Пруссия ; 1867 ;  ; Ag ; XF ; 24 ; металлург ; 264 
 3233 ; 1 дрейлинг. Гамбург ; 1855 ;  ; Ag ; VF ; 16 ; Habs777 ; 133 
 3234 ; 10 сентаво Филиппины ; 1945 ;  ; Ag ; VF ; 15 ; Лоцман ; 91 
 3235 ; 1 шиллинг Великобритания ; 1879 ;  ; Ag ; VF ; 30 ; GoldPanda ; 429 
 3236 ; 6 крейцеров. Вюртемберг ; 1841 ;  ; Ag ; VF ; 13 ; Habs777 ; 310 
 3237 ; 1 крейцер. Вюртемберг ; 1872 ;  ; Ag ; VF+ ; 25 ; Habs777 ; 203 
 3238 ; 1/2 гроша. Ганновер ; 1864 ;  ; Ag ; VF ; 21 ; Habs777 ; 315 
 3239 ; 1 грош. Пруссия ; 1870 ;  ; Ag ; VF+ ; 14 ; Копеечка ; 231 
 3240 ; 25 центов Нидерланды ; 1928 ;  ; Ag ; VF ; 20 ; irish2382 ; 140 
 3241 ; 5 песо Мекиска ; 1957 ;  ; Ag ; XF ; 16 ; SpAi ; 601 
 3242 ; 1 шиллинг Австралия ; 1953 ;  ; Ag ; VF ; 5 ; Hellssten ; 129 
 3243 ; 10 крон. Дания. Свадьба принцессы Маргрет ; 1967 ;  ; Ag ; XF+ ; 26 ; mkm1968 ; 735 
 3244 ; 5 экю. Бельгия. 30-летие римского договора о создании Европейского экономического сообщества ; 1987 ;  ; Ag ; AU ; 15 ; cfif24 ; 560 
 3245 ; 16 скиллингов. Дания ;  ;  ; Ag ; VG ; 5 ; дилитант ; 114 
 3246 ; Крона. Великобритания ; 1821 ;  ; Ag ; VF-XF ; 59 ; D-503 ; 5805 
 3247 ; Шиллинг. Великобритания ; 1743 ;  ; Ag ; XF ; 46 ; lsp25 ; 4219 
 3248 ; Шиллинг. Великобритания ; 1817 ;  ; Ag ; XF ; 63 ; Лера ; 1755 
 3249 ; 6 пенсов. Великобритания ; 1819 ;  ; Ag ; VF+ ; 57 ; lsp25 ; 1016 
 3250 ; 1 доллар. США ; 2011 ;  ; Ag ; AU ; 12 ; Кирилл Валентинович ; 1339 
 3251 ; 5 лат. Латвия ; 1931 ;  ; Ag ; XF ; 25 ; kirms1988 ; 1018 
 3252 ; 50 центов. Австралия ; 1966 ;  ; Ag ; XF ; 22 ; orex ; 285 
 3253 ; 2 лата. Латвия ; 1925 ;  ; Ag ; VF-XF ; 18 ; irish2382 ; 341 
 3254 ; 1/4 доллара. США ; 2011S ;  ; Ag ; Proof ; 68 ; cfif24 ; 344 
 3255 ; 1/2 доллара США ; 1964 ;  ; Ag ; AU ; 18 ; Алекс137 ; 459 
 3256 ; 1/4 доллара США ; 1964 ;  ; Ag ; VF+ ; 5 ; kuzmichevem ; 200 
 3257 ; 200 рейс. Португалия ; 1909 ;  ; Ag ; XF ; 44 ; dmivanych ; 520 
 3258 ; 5 марок ФРГ Бетховен ; 1970F ;  ; Ag ; XF ; 21 ; Снежный Барс ; 306 
 3259 ; 5 марок ФРГ ; 1958G ;  ; Ag ; VF+ ; 30 ; WhiteMouse ; 406 
 3260 ; 5 марок ФРГ ; 1951J ;  ; Ag ; VF+ ; 31 ; guronidze ; 392 
 3261 ; Двойной дукат Австрия Рестрайк ; 1963 ;  ; Ag ; AU ; 54 ; SindBad ; 1180 
 3262 ; 2 кроны Норвегия ; 1890 ;  ; Ag ; VF ; 54 ; Maxim914 ; 1540 
 3263 ; 1 перпер Черногория ; 1914 ;  ; Ag ; VF ; 61 ; Метро62 ; 1855 
 3264 ; 1 песо Мексика ; 1947 ;  ; Ag ; AU ; 30 ; кар ; 508 
 3265 ; 1 дайм. США. Отверстия ;  ;  ; Ag ; F ; 12 ; cr5400 ; 85 
 3266 ; 2 пиастра. Египет ;  ;  ; Ag ; XF ; 28 ; металлург ; 315 
 3167 ; 1 доллар Канада Британская Колумбия ; 1971 ;  ; Ag ; AU ; 23 ; 1gold ; 705 
 3168 ; 10 песои Уругвай ; 1961 ;  ; Ag ; AU ; 27 ; Dahan ; 765 
 3169 ; 1 доллар Канада Территория Арктики ; 1980 ;  ; Ag ; AU ; 11 ; SKeeper ; 549 
 3170 ; 1 доллар Канада Конная полиция ; 1973 ;  ; Ag ; AU ; 17 ; кар ; 479 
 3171 ; 1 доллар Канада ; 1965 ;  ; Ag ; AU ; 38 ; kirms1988 ; 667 
 3172 ; 250 франков Бельгия ; 1976 ;  ; Ag ; AU ; 33 ; irish2382 ; 716 
 3173 ; 2 шиллинга ЮАР ; 1896 ;  ; Ag ; F-VF ; 13 ; митяй ; 1380 
 3174 ; 1 рупия Индия ; 1705 ;  ; Ag ; VF ; 27 ; Meshok ; 1020 
 3175 ; 1 рупия Восточная Индийская Компания ; 1840 ;  ; Ag ; XF- ; 42 ; gusania ; 5202 
 3176 ; 2 реала Испанская Мексика ; 1749 ;  ; Ag ; VF- ; 66 ; noval17 ; 3777 
 3177 ; 500 марок. Финляндия. Олимпиада в Хельсинки ; 1952 ;  ; Ag ; XF+ ; 15 ; Масясик ; 577 
 3178 ; 500 марок. Финляндия. Олимпиада в Хельсинки ; 1952 ;  ; Ag ; XF ; 11 ; Масясик ; 577 
 3179 ; 500 марок. Финляндия. Олимпиада в Хельсинки ; 1952 ;  ; Ag ; XF+ ; 10 ; Бигль ; 589 
 3180 ; 1 песо. Мексика ; 1967 ;  ; Ag ; XF+ ; 7 ; irish2382 ; 255 
 3181 ; 1 песо. Мексика ; 1967 ;  ; Ag ; XF ; 17 ; Dimius ; 194 
 3182 ; 5 франков. Швейцария ; 1954 ;  ; Ag ; XF/AU ; 9 ; 23011976 ; 612 
 3183 ; 1 франк. Швейцария ; 1939 ;  ; Ag ; VF+ ; 15 ; дилитант ; 230 
 3184 ; 1 франк. Швейцария ; 1943 ;  ; Ag ; XF ; 14 ; дилитант ; 230 
 3185 ; 1 франк. Швейцария ; 1966 ;  ; Ag ; XF ; 15 ; митяй ; 206 
 3186 ; 1 франк. Швейцария ; 1905 ;  ; Ag ; VF+ ; 12 ; Flagman ; 281 
 3187 ; 1 франк. Швейцария ; 1952 ;  ; Ag ; XF- ; 11 ; митяй ; 235 
 3188 ; 1/2 франка. Швейцария ; 1952 ;  ; Ag ; XF ; 8 ; митяй ; 93 
 3189 ; 1/2 франка. Швейцария ; 1942 ;  ; Ag ; XF ; 10 ; митяй ; 91 
 3190 ; 1/2 франка. Швейцария ; 1964 ;  ; Ag ; XF ; 7 ; митяй ; 93 
 3191 ; 1/2 франка. Швейцария ; 1920 ;  ; Ag ; VF ; 6 ; митяй ; 105 
 3192 ; 1/2 франка. Швейцария ; 1929 ;  ; Ag ; VF ; 6 ; митяй ; 91 
 3193 ; 1 дайм. США ; 1956 ;  ; Ag ; XF ; 10 ; Ok13 ; 105 
 3194 ; 1 дайм. США ; 1951 ;  ; Ag ; XF ; 10 ; Алекс137 ; 111 
 3195 ; 1 дайм. США ; 1957 ;  ; Ag ; XF ; 16 ; Алекс137 ; 131 
 3196 ; 1 дайм. США ; 1964 ;  ; Ag ; XF- ; 12 ; Алекс137 ; 101 
 3197 ; 1 дайм США ; 1937 ;  ; Ag ; VF ; 5 ; Ok13 ; 104 
 3198 ; 25 центов Нидерланды ; 1916 ;  ; Ag ; F-VF ; 3 ; irish2382 ; 104 
 3199 ; 1 флорин Великобритания ; 1935 ;  ; Ag ; F-VF ; 20 ; дилитант ; 323 
 3200 ; 1 шиллинг Австралия ; 1955 ;  ; Ag ; VF ; 14 ; Leshy77 ; 156 
 3201 ; 20 лепта Греция ; 1874 ;  ; Ag ; VF- ; 71 ; Лоцман ; 618 
 3202 ; 10 центов Гон-Конг Британский ; 1898 ;  ; Ag ; F-VF ; 21 ; alex62 ; 148 
 3203 ; 1 десимо Чили ; 1887 ;  ; Ag ; VF- ; 15 ; t_v_v ; 138 
 3204 ; 1 флорин Великобритания ; 1899 ;  ; Ag ; VF ; 35 ; Dimius ; 703 
 3205 ; 6 пенсов Великобритания ; 1891 ;  ; Ag ; F-VF ; 21 ; yourius ; 410 
 3206 ; 1 зилбергрош Пруссия ; 1854 ;  ; Ag ; VF- ; 25 ; Лоцман ; 157 
 3207 ; 10 лир Италия ; 1927 ;  ; Ag ; VF ; 58 ; dmivanych ; 2607 
 3208 ; 1/2 франка Швейцария ; 1921 ;  ; Ag ; F-VF ; 19 ; дилитант ; 104 
 3209 ; 1 франк Бельгия ; 1880 ;  ; Ag ; VF- ; 30 ; vladmarkin ; 193 
 3210 ; 1 драхма Греция ; 1883 ;  ; Ag ; F-VF ; 22 ; дилитант ; 224 
 3211 ; 2 злотых. Польша ; 1925 ;  ; Ag ; VF ; 46 ; Timakros ; 3168 
 3212 ; 1 злотый. Польша ; 1925 ;  ; Ag ; VF- ; 57 ; double ; 2321 
 3213 ; 2 злотых. Польша ; 1936 ;  ; Ag ; XF ; 36 ; alektax ; 577 
 3214 ; 2 злотых. Польша ; 1934 ;  ; Ag ; XF ; 26 ; alektax ; 455 
 3215 ; 2 злотых. Польша ; 1934 ;  ; Ag ; VF+ ; 29 ; alektax ; 406 
 3216 ; 2 кроны Эстония Крепость Томпеа ; 1930 ;  ; Ag ; XF- ; 30 ; Wireless oyster ; 543 
 3117 ; 1 доллар. Канада ; 1935 ;  ; Ag ; XF ; 13 ; didisister ; 2350 
 3118 ; 1 доллар. Канада. Третье плавание пирата Джона Дэвиса в 1587 году (исследование Гренландии) ; 1987 ;  ; Ag ; Proof ; 19 ; жека77 ; 800 
 3119 ; 1 доллар. Канада. 100 - лет Калгари ; 1975 ;  ; Ag ; XF ; 21 ; Amazon ; 589 
 3120 ; 1 доллар. Канада. Британская Колумбия ; 1971 ;  ; Ag ; XF+ ; 13 ; 1gold ; 662 
 3121 ; 1 доллар. Династия Сун, Британская Колумбия. Токен ; 1978 ;  ; Ag ; Proof ; 13 ; Amazon ; 476 
 3122 ; 1 доллар. Канада ; 1957 ;  ; Ag ; XF ; 12 ; SIBPROPILOT ; 772 
 3123 ; 1 доллар. Канада. XI Игры Содружества ; 1978 ;  ; Ag ; XF ; 9 ; Снежный Барс ; 490 
 3124 ; 50 центов. Канада ; 1951 ;  ; Ag ; XF ; 11 ; митяй ; 456 
 3125 ; 50 центов. Канада ; 1953 ;  ; Ag ; XF ; 5 ; Amazon ; 466 
 3126 ; 50 центов. Канада ; 1942 ;  ; Ag ; XF ; 10 ; Amazon ; 548 
 3127 ; 10 крон. Чехословакия. 10 лет Независимости ; 1928 ;  ; Ag ; XF ; 59 ; Rjym gtlfkmysq ; 637 
 3128 ; 2 кроны. Австрия ; 1912 ;  ; Ag ; XF ; 28 ; Y.V.B. ; 612 
 3129 ; 1/4 доллара. США ; 1918 ;  ; Ag ; VF-XF ; 54 ; kornum ; 2834 
 3130 ; 1 крона. Венгрия ; 1915 ;  ; Ag ; XF- ; 26 ; dmivanych ; 296 
 3131 ; 8 реалов. Перу, Лима ; 1815 ;  ; Ag ; VF-XF ; 26 ; Wireless oyster ; 4718 
 3132 ; 20 крейцеров. Австрия ; 1806 ;  ; Ag ; VF ; 39 ; Маша-растеряша ; 587 
 3133 ; 2 альбуса. Германия, Гессен. М-1,79гр ; 1704 ;  ; Ag ; F-VF ; 56 ; etwar55 ; 1384 
 3134 ; 3 крейцера. Пруссия. М-1,34гр ; 175? ;  ; Ag ; F ; 77 ; Лоцман ; 505 
 3135 ; 1 франк. Швейцария ; 1911 ;  ; Ag ; VF ; 15 ; митяй ; 209 
 3136 ; 1 франк. Швейцария ; 1913 ;  ; Ag ; VF ; 25 ; митяй ; 210 
 3137 ; 1000 лева. Болгария. 50-ая годовщина основания FAO ; 1995 ;  ; Ag ; Proof ; 33 ; Amazon ; 1019 
 3138 ; 5 лева. Болгария. 250-летие со дня рождения Святого Паисия Хилендарского ; 1972 ;  ; Ag ; Proof ; 25 ; Amazon ; 765 
 3139 ; 100 лева. Болгария. Корабль Радецкий ; 1992 ;  ; Ag ; Proof ; 31 ; ВЯЗЪ ; 993 
 3140 ; 10000 лева. Болгария. Евро ; 1998 ;  ; Ag ; Proof ; 28 ; 1gold ; 955 
 3141 ; 10000 лева. Болгария. Калиакра ; 1996 ;  ; Ag ; Proof ; 15 ; cfif24 ; 1010 
 3142 ; 5 лева. Болгария. 50-летие со дня смерти Александра Стамболийски ; 1974 ;  ; Ag ; Proof ; 16 ; Dahan ; 702 
 3143 ; 5 лева. Болгария. 120 лет со дня рождения Ивана Вазова ; 1970 ;  ; Ag ; Proof ; 26 ; Чуча ; 702 
 3144 ; 5 лева. Болгария. 50 лет антифашистскому восстанию ; 1973 ;  ; Ag ; Proof ; 23 ; Снежный Барс ; 541 
 3145 ; 100 лева. Болгария ; 1934 ;  ; Ag ; VF-XF ; 23 ; Vol4en0k ; 599 
 3146 ; 5 лева. Болгария ; 1892 ;  ; Ag ; VF-XF ; 31 ; Vol4en0k ; 1988 
 3147 ; 20 лева. Болгария. 110-летие освобождения Болгарии от Османской империи ; 1988 ;  ; Ag ; Proof ; 31 ; mkm1968 ; 601 
 3148 ; 50 лева. Болгария ; 1930 ;  ; Ag ; VF+ ; 10 ; Vol4en0k ; 357 
 3149 ; 10 злотых. Польша ; 1932 ;  ; Ag ; XF ; 22 ; alektax ; 670 
 3150 ; 10 злотых. Польша ; 1934 ;  ; Ag ; XF- ; 38 ; Timakros ; 4290 
 3151 ; 200 злотых. Польша. 30 лет победе ; 1975 ;  ; Ag ; XF+ ; 47 ; Georgg1 ; 1040 
 3152 ; 200 злотых. Польша. XXI Олимпийские игры ; 1976 ;  ; Ag ; XF+ ; 17 ; CMSpb ; 406 
 3153 ; 200 злотых. Польша. 30-летие Польской Народной Республики ; 1974 ;  ; Ag ; XF+ ; 13 ; 2184421 ; 314 
 3154 ; 5 злотых. Польша ; 1934 ;  ; Ag ; VF-XF ; 13 ; 2184421 ; 578 
 3155 ; 5 злотых. Польша ; 1934 ;  ; Ag ; XF- ; 52 ; alektax ; 1328 
 3156 ; 5 злотых. Польша ; 1936 ;  ; Ag ; XF ; 47 ; Dahan ; 2085 
 3157 ; 5 злотых. Польша ; 1936 ;  ; Ag ; VF-XF ; 26 ; alektax ; 424 
 3158 ; 5 злотых. Польша ; 1934 ;  ; Ag ; XF ; 19 ; alektax ; 484 
 3159 ; 10 центов. Канада ; 1966 ;  ; Ag ; XF ; 12 ; 2184421 ; 105 
 3160 ; 10 центов. Канада ; 1928 ;  ; Ag ; VF ; 7 ; kornum ; 304 
 3161 ; 10 центов. Канада ; 1963 ;  ; Ag ; XF- ; 14 ; Leshy77 ; 74 
