 6645 ; Панно / чеканка Валаам. ;  ;  ; Ж/м ;  ; 20 ; шахтер-61 ; 1364 
 2015 ; 5 рублей. Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 11 ; jennso ; 334 
 2016 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 17 ; Fedo ; 340 
 2017 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 16 ; АнклБ ; 255 
 2018 ; 5 рублей. Упаковка ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 9 ; jennso ; 308 
 2019 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 17 ; hoza ; 194 
 2020 ; 1 рубль. Пластиковая упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 25 ; hoza ; 198 
 2021 ; 1 рубль. Пластиковая упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 17 ; U2 ; 276 
 2022 ; 1 рубль. Пластиковая упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 20 ; hoza ; 201 
 2023 ; 20 копеек ; 1984 ;  ; Cu-Ni ; VF ; 3 ; VITAL!!! ; 10 
 2024 ; 20 копеек ; 1991 ; ММД ; Cu-Ni ; VF-XF ; 9 ; prosk8er ; 21 
 2025 ; 20 копеек ; 1988 ;  ; Cu-Ni ; VF+ ; 10 ; bobbar ; 13 
 2026 ; 20 копеек ; 1987 ;  ; Cu-Ni ; VF ; 8 ; bobbar ; 13 
 2027 ; 3 копейки ; 1987 ;  ; Cu-Zn ; VF ; 5 ; prosk8er ; 12 
 2028 ; 3 копейки ; 1986 ;  ; Cu-Zn ; VF ; 1 ; VITAL!!! ; 2 
 2029 ; 3 копейки ; 1985 ;  ; Cu-Zn ; VF ; 4 ; VITAL!!! ; 11 
 1930 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 6 ; Ok13 ; 104 
 1931 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 4 ; Ok13 ; 104 
 1932 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 29 ; DVPr ; 159 
 1933 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 16 ; шахтер-61 ; 155 
 1934 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 26 ; Ceregga ; 180 
 1935 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 10 ; шахтер-61 ; 145 
 1936 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 16 ; Kastelani ; 159 
 1937 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 20 ; шахтер-61 ; 148 
 1938 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; AU ; 15 ; Meshok ; 95 
 1939 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; AU ; 13 ; Ok13 ; 91 
 1940 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; Proof ; 15 ; сортам70 ; 110 
 1941 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; XF+ ; 22 ; svet67 ; 165 
 1942 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 15 ; Ok13 ; 164 
 1943 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 17 ; L.R.Ridinghood ; 159 
 1944 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 15 ; nikkk1 ; 159 
 1945 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 24 ; AGA ; 159 
 1946 ; 3 рубля ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; AU ; 14 ; voron-74-47 ; 159 
 1947 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 16 ; сортам70 ; 116 
 1948 ; 1 рубль ; 1988 ; 160 лет со дня рождения Л.Н.Толстого ; Cu-Ni ; Proof ; 18 ; сортам70 ; 121 
 1949 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 11 ; Gast ; 267 
 1950 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 22 ; ML144 ; 219 
 1951 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 37 ; nikkkk ; 240 
 1952 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 33 ; Rjym gtlfkmysq ; 226 
 1953 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 22 ; nikkk1 ; 291 
 1954 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; AU ; 25 ; ML144 ; 270 
 1955 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; AU ; 44 ; КрасноеСело ; 444 
 1956 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 37 ; marconi605 ; 214 
 1957 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 20 ; nikkk1 ; 280 
 1958 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; AU ; 23 ; КрасноеСело ; 683 
 1959 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 23 ; Gast ; 379 
 1960 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 23 ; Rjym gtlfkmysq ; 261 
 1961 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 31 ; шахтер-61 ; 235 
 1962 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 23 ; шахтер-61 ; 243 
 1963 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 32 ; шахтер-61 ; 244 
 1964 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 22 ; Кубик ; 262 
 1965 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 38 ; ML144 ; 183 
 1966 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Unc ; 10 ; az717 ; 91 
 1967 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 18 ; Сhatsky ; 93 
 1968 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 9 ; nikkk1 ; 94 
 1969 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 27 ; rusin ; 87 
 1970 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 18 ; rusin ; 84 
 1971 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 10 ; svetin ; 85 
 1972 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 9 ; voron-74-47 ; 97 
 1973 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 14 ; Макай ; 93 
 1974 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 7 ; Макай ; 95 
 1975 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 9 ; Meshok ; 97 
 1976 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 25 ; Сhatsky ; 86 
 1977 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 26 ; nicola59 ; 95 
 1978 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF ; 14 ; rem. ; 85 
 1979 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 18 ; hoza ; 215 
 1880 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 15 ; GAlexander ; 204 
 1881 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 12 ; РО ; 210 
 1882 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 12 ; jennso ; 306 
 1883 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 27 ; sandau ; 184 
 1884 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 17 ; уютный ; 157 
 1885 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 8 ; VITAL!!! ; 157 
 1886 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 10 ; voron-74-47 ; 249 
 1887 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; Proof ; 26 ; уютный ; 141 
 1888 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 18 ; мыловар ; 391 
 1889 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 16 ; GAlexander ; 286 
 1890 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 21 ; уютный ; 276 
 1891 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 9 ; L.R.Ridinghood ; 298 
 1892 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 23 ; уютный ; 252 
 1893 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 15 ; Чуча ; 121 
 1894 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 11 ; уютный ; 120 
 1895 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 16 ; уютный ; 151 
 1896 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 23 ; voron-74-47 ; 184 
 1897 ; 1 рубль ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 15 ; уютный ; 140 
 1898 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 21 ; мыловар ; 273 
 1899 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 12 ; уютный ; 120 
 1900 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 7 ; уютный ; 133 
 1901 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 9 ; уютный ; 123 
 1902 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 15 ; уютный ; 119 
 1903 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 12 ; уютный ; 126 
 1904 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 9 ; уютный ; 129 
 1905 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 8 ; уютный ; 108 
 1906 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 10 ; STANDART ; 143 
 1907 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 28 ; C555C ; 198 
 1908 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 10 ; уютный ; 123 
 1909 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF+ ; 42 ; voron-74-47 ; 1533 
 1910 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 19 ; svet67 ; 224 
 1911 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 27 ; ML144 ; 219 
 1912 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; AU ; 19 ; voron-74-47 ; 216 
 1913 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 16 ; Чуча ; 111 
 1914 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 12 ; Чуча ; 114 
 1915 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 14 ; ML144 ; 111 
 1916 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 14 ; Чуча ; 111 
 1917 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 17 ; КрасноеСело ; 314 
 1918 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 13 ; DNK981 ; 118 
 1919 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; AU ; 6 ; ML144 ; 261 
 1920 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; AU ; 7 ; Ok13 ; 267 
 1921 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 10 ; Meshok ; 122 
 1922 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 12 ; Meshok ; 122 
 1923 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 10 ; Meshok ; 122 
 1924 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 5 ; Чуча ; 101 
 1925 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 5 ; Ok13 ; 107 
 1926 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 3 ; L.R.Ridinghood ; 104 
 1927 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 5 ; Чуча ; 101 
 1928 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 5 ; Чуча ; 101 
 1929 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; AU ; 4 ; Ok13 ; 104 
 1830 ; 5 рублей ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Proof ; 24 ; Ok13 ; 507 
 1831 ; 5 рублей. Упаковка ; 1993 ; Сергиев Посад ; Cu-Ni ; Unc ; 43 ; nikkk1 ; 675 
 1832 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; XF- ; 18 ; GAlexander ; 237 
 1833 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; VF+ ; 9 ; Ok13 ; 261 
 1834 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 51 ; Просто химик ; 793 
 1835 ; 3 рубля. Упаковка ; 1994 ; 50 лет освобождения Севастополя ; Cu-Ni ; Proof ; 32 ; eu57ro ; 3400 
 1836 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 13 ; Макай ; 198 
 1837 ; 1 рубль. Новодел. Упаковка ; 1977 ; 60 лет Советской власти ; Cu-Ni ; Proof ; 26 ; Просто химик ; 596 
 1838 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 9 ; GAlexander ; 381 
 1839 ; 1 рубль Упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 21 ; Rober ; 254 
 1840 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; XF ; 5 ; voron-74-47 ; 89 
 1841 ; 10 рублей. Человек труда ; 2020 ;  ; St/Лат ; AU ; 25 ; ГИДРАНТ ; 69 
 1842 ; 25 рублей. Барбоскины ; 2020 ;  ; Cu-Ni ; AU ; 22 ; svet67 ; 92 
 1843 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 17 ; hoza ; 201 
 1844 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 28 ; hoza ; 189 
 1845 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 13 ; hoza ; 201 
 1846 ; 1 рубль. Упаковка ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 24 ; Dimon0479 ; 206 
 1847 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 22 ; hoza ; 255 
 1848 ; 1 рубль. Упаковка ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; Proof ; 17 ; Dimon0479 ; 206 
 1849 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 9 ; jennso ; 261 
 1850 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 25 ; hoza ; 255 
 1851 ; 1 рубль Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 22 ; hoza ; 215 
 1852 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Proof ; 21 ; сортам70 ; 162 
 1853 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; Proof ; 12 ; STANDART ; 184 
 1854 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 18 ; GAlexander ; 283 
 1855 ; 3 рубля. Упаковка ; 1994 ; 50 лет прорыва блокады Ленинграда ; Cu-Ni ; Proof ; 31 ; Просто химик ; 628 
 1856 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 12 ; Ravak_1981 ; 227 
 1857 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Unc ; 25 ; Волчек ; 465 
 1858 ; 1 рубль ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; XF+ ; 18 ; Волчек ; 314 
 1859 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Unc ; 17 ; az717 ; 204 
 1860 ; 1 рубль. Упаковка нарушена ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; AU ; 31 ; Ok13 ; 437 
 1861 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 15 ; hoza ; 164 
 1862 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 34 ; Varco ; 410 
 1863 ; 5 рублей Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 41 ; voron-74-47 ; 2654 
 1864 ; 1 рубль Упаковка ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; Proof ; 27 ; stas78 ; 1944 
 1865 ; 1 рубль Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; UNC ; 33 ; DormiDont ; 261 
 1866 ; 1 рубль Упаковка ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; Proof ; 52 ; АлександрМ ; 2825 
 1867 ; 3 рубля Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 42 ; DormiDont ; 379 
 1868 ; 1 рубль Упаковка ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; Proof ; 37 ; DormiDont ; 2251 
 1869 ; 1 рубль Упаковка ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 34 ; АлександрМ ; 2318 
 1870 ; 1 рубль Упаковка ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; Proof ; 30 ; stas78 ; 2367 
 1871 ; 1 рубль Упаковка ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 14 ; DormiDont ; 1249 
 1872 ; 1 рубль Упаковка ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; Proof ; 10 ; Sk-masshtab ; 1479 
 1873 ; 1 рубль Упаковка ; 1986 ; Международный год мира ; Cu-Ni ; Proof ; 22 ; Ceregga ; 1530 
 1874 ; 1 рубль Упаковка ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 24 ; faraon ; 1810 
 1875 ; 1 рубль Упаковка ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 18 ; DormiDont ; 2214 
 1876 ; 1 рубль Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 11 ; rodro ; 1122 
 1877 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 24 ; U2 ; 200 
 1878 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 13 ; U2 ; 161 
 1879 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 11 ; уютный ; 141 
 1780 ; 10 рублей Раздвоеная ость ; 1991 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; VF-XF ; 36 ; vjacha ; 818 
 1781 ; 20 копеек ; 1965 ;  ; Cu-Ni ; AU ; 34 ; NUMIZMAT 777 ; 4598 
 1782 ; 20 копеек ; 1966 ;  ; Cu-Ni ; XF+ ; 32 ; NNN ; 5001 
 1783 ; 20 копеек ; 1967 ;  ; Cu-Ni ; AU/XF+ ; 30 ; Волчек ; 1511 
 1784 ; 20 копеек ; 1968 ;  ; Cu-Ni ; AU ; 13 ; Ok13 ; 1457 
 1785 ; 20 копеек ; 1969 ;  ; Cu-Ni ; XF+/AU ; 52 ; bobbar ; 2867 
 1786 ; 20 копеек ; 1970 ;  ; Cu-Ni ; VF ; 57 ; Silvers ; 7608 
 1787 ; 20 копеек ; 1971 ;  ; Cu-Ni ; VF ; 34 ; Silvers ; 5884 
 1788 ; 20 копеек ; 1972 ;  ; Cu-Ni ; AU ; 44 ; Carca^ss ; 9859 
 1789 ; 20 копеек ; 1973 ;  ; Cu-Ni ; XF ; 51 ; гравицапа ; 6126 
 1790 ; 20 копеек ; 1974 ;  ; Cu-Ni ; AU ; 47 ; Aurum ; 3786 
 1791 ; 20 копеек ; 1975 ;  ; Cu-Ni ; VF-XF ; 34 ; bobbar ; 2199 
 1792 ; 20 копеек ; 1976 ;  ; Cu-Ni ; AU ; 38 ; vjacha ; 3594 
 1793 ; 1 рубль. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 11 ; hoza ; 127 
 1794 ; 1 рубль. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 10 ; hoza ; 127 
 1795 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 20 ; kvs ; 128 
 1796 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 20 ; kvs ; 463 
 1797 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 24 ; kvs ; 150 
 1798 ; 10 рублей ; 2020 ; 75 лет Победы ; биметалл ; AU ; 42 ; maymuse ; 113 
 1799 ; 10 рублей ; 2001 ; ММД Гагарин ; биметалл ; AU ; 51 ; бонифаций ; 143 
 1800 ; 10 рублей ; 2003 ; СПМД Муром ; биметалл ; AU ; 38 ; Gerasim ; 255 
 1801 ; 10 рублей ; 2002 ; СПМД Кострома ; биметалл ; AU ; 22 ; kvs ; 138 
 1802 ; 10 рублей Человек труда ; 2020 ;  ; Лат ; AU ; 30 ; Юкс ; 88 
 1803 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 23 ; STANDART ; 174 
 1804 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 17 ; kvs ; 155 
 1805 ; 1 рубль. Упаковка ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 9 ; hoza ; 127 
 1806 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 21 ; hoza ; 164 
 1807 ; 3 рубля ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 29 ; Дмитрий 1208 ; 1723 
 1808 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 54 ; Varco ; 698 
 1809 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF+ ; 20 ; vlad1967 ; 53 
 1810 ; 5 рублей. Курильская десантная операция ; 2020 ;  ; St/Ni ; AU ; 29 ; eotan ; 101 
 1811 ; 5 рублей. Курильская десантная операция ; 2020 ;  ; St/Ni ; AU ; 21 ; Dimon0479 ; 114 
 1812 ; 5 рублей. Курильская десантная операция ; 2020 ;  ; St/Ni ; AU ; 45 ; Sk-masshtab ; 101 
 1813 ; 5 рублей. Курильская десантная операция ; 2020 ;  ; St/Ni ; AU ; 32 ; Flak16 ; 104 
