 6010 ; Бона иностранная Перу ;  ;  ;  ;  ; 7 ; Димон777 ; 41 
 1829 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Proof ; 17 ; x645xx ; 192 
 1830 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 12 ; igorchek ; 206 
 1831 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF ; 8 ; Advokat1377 ; 74 
 1832 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; XF+ ; 32 ; murman ; 196 
 1833 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF ; 24 ; RuNar ; 89 
 1834 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 38 ; Orlov1504 ; 292 
 1835 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; AU ; 21 ; karal ; 104 
 1836 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 19 ; cr2952 ; 80 
 1837 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF ; 18 ; RuNar ; 89 
 1838 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; XF ; 19 ; bva150979 ; 97 
 1839 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Unc ; 30 ; VVE ; 666 
 1840 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 15 ; igorchek ; 380 
 1841 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 16 ; igorchek ; 258 
 1842 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Unc ; 26 ; ☆texas-dv☆ ; 400 
 1843 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 27 ; paranoy ; 319 
 1844 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 24 ; sibirian ; 665 
 1845 ; 3 рубля ; 1995 ; 50 лет освобождения Будапешта ; Cu-Ni ; Proof ; 21 ; Ratmen ; 2029 
 1846 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 15 ; igorchek ; 204 
 1847 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Кенигсберга. ; Cu-Ni ; Proof ; 13 ; забудь ; 2053 
 1848 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 42 ; забудь ; 1267 
 1849 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; AU ; 22 ; RuNar ; 104 
 1850 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 27 ; karal ; 104 
 1851 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF ; 13 ; RuNar ; 83 
 1852 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF ; 15 ; vasilyi66 ; 142 
 1853 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; VF+ ; 16 ; umbum ; 90 
 1854 ; 3 рубля. Упаковка ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 63 ; Грач ; 1434 
 1855 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 16 ; igorchek ; 237 
 1856 ; 5 рублей. Упаковка ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 19 ; igorchek ; 306 
 1857 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; VF ; 16 ; святослав35 ; 82 
 1758 ; 1 рубль ; 1991 ; 101 год со дня рождения К.В.Иванова ; Cu-Ni ; AU ; 21 ; sibirian ; 101 
 1759 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; XF ; 15 ; каи51 ; 129 
 1760 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF+ ; 22 ; paranoy ; 179 
 1761 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF+ ; 12 ; sergey35 ; 155 
 1762 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 15 ; sibirian ; 131 
 1763 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; XF+ ; 10 ; sergey35 ; 148 
 1764 ; 5 рублей. Упаковка ; 1993 ; Древний Мерв ; Cu-Ni ; Unc ; 51 ; dimaelec2525 ; 3000 
 1765 ; 1 рубль. Упаковка ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; Proof ; 19 ; paranoy ; 316 
 1766 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; XF ; 7 ; pavlovich11111 ; 130 
 1767 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF+ ; 9 ; paranoy ; 150 
 1768 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; XF ; 29 ; murman ; 273 
 1769 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; XF ; 9 ; paranoy ; 142 
 1770 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 36 ; paranoy ; 183 
 1771 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; XF+ ; 11 ; pavlovich11111 ; 130 
 1772 ; 1 рубль. В пластиковой упаковке ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 28 ; тпруф ; 163 
 1773 ; 1 рубль. В пластиковой упаковке ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 36 ; VAZ-2107 ; 201 
 1774 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; XF ; 18 ; RuNar ; 93 
 1775 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 17 ; Mahfey ; 71 
 1776 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; XF ; 16 ; RuNar ; 78 
 1777 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; XF ; 15 ; Mahfey ; 67 
 1778 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; XF ; 10 ; Mahfey ; 79 
 1779 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; XF ; 53 ; Orlov1504 ; 412 
 1780 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; Proof ; 9 ; igorchek ; 184 
 1781 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 26 ; iizikul ; 249 
 1782 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 48 ; igorchek ; 423 
 1783 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; AU ; 34 ; друг ; 486 
 1784 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 29 ; pol75 ; 400 
 1785 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 29 ; друг ; 353 
 1786 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 13 ; sergey35 ; 114 
 1787 ; 5 рублей ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 19 ; viv1957 ; 352 
 1788 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 41 ; igorchek ; 317 
 1789 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 41 ; igorchek ; 291 
 1790 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 24 ; igorchek ; 267 
 1791 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 34 ; posad ; 359 
 1792 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 20 ; SergeyAnatoljevich ; 305 
 1793 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 13 ; igorchek ; 215 
 1794 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; Proof ; 15 ; igorchek ; 212 
 1795 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; Proof ; 19 ; igorchek ; 286 
 1796 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 25 ; Alias ; 249 
 1797 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; Proof ; 15 ; igorchek ; 194 
 1798 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 16 ; сортам70 ; 183 
 1799 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 20 ; murman ; 249 
 1800 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 18 ; igorchek ; 187 
 1801 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 16 ; igorchek ; 184 
 1802 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; Proof ; 18 ; igorchek ; 204 
 1803 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 20 ; SergeyAnatoljevich ; 249 
 1804 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF ; 29 ; друг ; 329 
 1805 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 19 ; ardgir ; 92 
 1806 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF ; 12 ; bva150979 ; 126 
 1807 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 20 ; roma726 ; 260 
 1708 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возрождение" ; Cu-Ni ; Unc ; 15 ; забудь ; 651 
 1709 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Proof ; 26 ; torbey ; 1917 
 1710 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 11 ; igorchek ; 235 
 1711 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения К.Л.Тимирязева ; Cu-Ni ; Proof ; 25 ; Bogdan@ ; 1800 
 1712 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Unc ; 49 ; i_vv ; 2004 
 1713 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 19 ; igorchek ; 227 
 1714 ; 1 рубль. Упаковка ; 1992 ; 110 лет со дня рождения Я.Купалы ; Cu-Ni ; Proof ; 41 ; Unc++ ; 531 
 1715 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 22 ; Unc++ ; 625 
 1716 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 18 ; Unc++ ; 461 
 1717 ; 1 рубль. Упаковка ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; Unc ; 9 ; уютный ; 167 
 1718 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 29 ; igorchek ; 204 
 1719 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 30 ; roma726 ; 249 
 1720 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF+ ; 25 ; paranoy ; 83 
 1721 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 32 ; urok20 ; 116 
 1722 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; AU ; 25 ; urok20 ; 115 
 1723 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF+ ; 17 ; Advokat1377 ; 80 
 1724 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 34 ; pol75 ; 322 
 1725 ; 1 рубль. Новодел ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; Proof ; 12 ; 5Тимур5 ; 402 
 1726 ; 1 рубль. Новодел ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; Proof ; 12 ; Мурзик ; 510 
 1727 ; 1 рубль. Новодел ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 12 ; Мурзик ; 510 
 1728 ; 3 рубля Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Unc ; 15 ; уютный ; 196 
 1729 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; Proof ; 15 ; igorchek ; 184 
 1730 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 67 ; VAZ-2107 ; 425 
 1731 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF- ; 18 ; x645xx ; 100 
 1732 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; XF+ ; 60 ; друг ; 317 
 1733 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; XF ; 9 ; святослав35 ; 85 
 1734 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; XF+ ; 13 ; Ctap4e ; 91 
 1735 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; XF ; 39 ; murman ; 209 
 1736 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 9 ; RuNar ; 79 
 1737 ; 1 рубль ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; XF+ ; 19 ; Mahfey ; 85 
 1738 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 9 ; viv1957 ; 401 
 1739 ; 1 рубль. Упаковка ; 1991 ; Олимпиада в Барселоне.Борьба ; Cu-Ni ; Proof ; 36 ; Hirumaru ; 1122 
 1740 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; AU ; 20 ; semennurspb ; 82 
 1741 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF+ ; 9 ; Advokat1377 ; 79 
 1742 ; 1 рубль ; 1991 ; Олимпиада в Барселоне.Велосипед ; Cu-Ni ; Proof ; 45 ; Ustin ; 2934 
 1743 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 22 ; друг ; 333 
 1744 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 54 ; друг ; 499 
 1745 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 17 ; semennurspb ; 102 
 1746 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF ; 18 ; Mahfey ; 102 
 1747 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 21 ; semennurspb ; 104 
 1748 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 20 ; Orlov1504 ; 298 
 1749 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF ; 16 ; posad ; 92 
 1750 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 10 ; Mahfey ; 59 
 1751 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; XF+ ; 11 ; paranoy ; 152 
 1752 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; XF+ ; 12 ; paranoy ; 150 
 1753 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF- ; 45 ; kimavva ; 2499 
 1754 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; XF- ; 30 ; Alex1012 ; 293 
 1755 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 20 ; paranoy ; 123 
 1756 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 35 ; крым18 ; 300 
 1757 ; 1 рубль ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; AU ; 28 ; karal ; 104 
 1658 ; 10 копеек ; 1968 ;  ; Cu-Ni ; XF+ ; 48 ; AnvlaSar6216 ; 2652 
 1659 ; 10 копеек ; 1991 ; Без букв ; Cu-Ni ; XF ; 71 ; Max.2014 ; 3500 
 1660 ; 5 копеек ; 1926 ;  ; Br ; F ; 17 ; NAG ; 260 
 1661 ; 5 копеек ; 1935 ;  ; Br ; F ; 11 ; aajukov ; 410 
 1662 ; 5 копеек ; 1937 ;  ; Br ; G ; 9 ; aajukov ; 461 
 1663 ; 5 копеек ; 1943 ;  ; Br ; VF ; 11 ; viv1957 ; 164 
 1664 ; 5 копеек ; 1945 ;  ; Br ; VF ; 43 ; AnvlaSar6216 ; 1134 
 1665 ; 5 копеек ; 1946 ;  ; Br ; F+ ; 26 ; юсуф ; 102 
 1666 ; 5 копеек ; 1948 ;  ; Br ; F- ; 33 ; VAZ-2107 ; 201 
 1667 ; 5 копеек ; 1951 ;  ; Br ; VF ; 38 ; юсуф ; 928 
 1668 ; 5 копеек ; 1967 ;  ; Cu-Zn ; XF- ; 31 ; moneta34 ; 1587 
 1669 ; 5 копеек ; 1968 ;  ; Cu-Zn ; XF ; 37 ; Ustin ; 1836 
 1670 ; 5 копеек ; 1990 ; М ; Cu-Zn ; XF ; 76 ; каламбурчик ; 18383 
 1671 ; 3 копейки ; 1935 ; Л/с звезда фигурная ; Br ; F ; 15 ; NAG ; 207 
 1672 ; 3 копейки ; 1965 ;  ; Cu-Zn ; VF ; 36 ; спартак 30 ; 510 
 1673 ; 3 копейки ; 1967 ;  ; Cu-Zn ; VF ; 61 ; vfuflfy49 ; 301 
 1674 ; 5 копеек ; 2002 ; б/б ; St in Ni ; XF+ ; 35 ; RusScat ; 11091 
 1675 ; 5 копеек ; 2003 ; б/б ; St in Ni ; VF+ ; 14 ; vlk_ ; 2302 
 1676 ; 5 копеек гальваническое покрытие ; 2008ММД ;  ;  ; XF ; 23 ; tpls ; 220 
 1677 ; 10 рублей ; 1993 ; ММД белый металл (немагнитный) ; Cu-Ni ; VF-XF ; 33 ; igors1969 ; 4784 
 1678 ; 5 рублей ; 1991 ; ММД ; Cu-Ni ; VF+ ; 70 ; ZOLTAN333 ; 157 
 1679 ; 1 рубль ; 1992 ; ММД ; Fe в Cu-Zn ; VF+ ; 8 ; Salych ; 8 
 1680 ; 1 рубль. Упаковка ; 1988 ;  ; Cu-Ni ; Unc ; 14 ; Gast ; 663 
 1681 ; 20 копеек. Упаковка ; 1988 ;  ; Cu-Ni ; Unc ; 26 ; 3051234 ; 120 
 1682 ; 15 копеек. Упаковка ; 1988 ;  ; Cu-Ni ; Unc ; 13 ; Вяч ; 57 
 1683 ; 10 копеек. Упаковка ; 1988 ;  ; Cu-Ni ; Unc ; 11 ; akula ; 100 
 1684 ; 5 копеек. Упаковка ; 1988 ;  ; Cu-Zn ; Unc ; 39 ; Вяч ; 138 
 1685 ; 3 копейки. Упаковка ; 1988 ;  ; Cu-Zn ; Unc ; 13 ; 3051234 ; 90 
 1686 ; 2 копейки. Упаковка ; 1988 ;  ; Cu-Zn ; Unc ; 27 ; omsk77 ; 137 
 1687 ; 1 копейка. Упаковка ; 1988 ;  ; Cu-Zn ; Unc ; 12 ; xorek016 ; 35 
 1688 ; 15 копеек. Упаковка ; 1973 ;  ; Cu-Ni ; Unc ; 70 ; vlk_ ; 5915 
 1689 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 1690 ; 1 рубль. В капсуле NGC ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; PF67 ; 19 ; Drusa80 ; 2397 
 1691 ; 2 копейки. В капсуле NGC ; 1940 ;  ; Br ; MS 62 ; 11 ; Good luck ; 1620 
 1692 ; 1 копейка. В капсуле SCG ; 1949 ;  ; Br ; AU ; 20 ; TaraskaPeter ; 306 
