 3214 ; Бона иностранная ;  ;  ;  ;  ; 52 ; derk02 ; 104 
 1446 ; 1 рубль. Упаковка ; 1992 ; "Суверенитет, демократия, возр ; Cu-Ni ; Proof ; 43 ; Batya.Manowar ; 236 
 1447 ; 1 рубль. Упаковка ; 1992 ; 190 лет со дня рождения П.С.На ; Cu-Ni ; Proof ; 14 ; 13 ; 261 
 1448 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Ве ; Cu-Ni ; Unc ; 25 ; shiraliv ; 203 
 1449 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Ма ; Cu-Ni ; Unc ; 17 ; alex888 ; 661 
 1450 ; 1 рубль. Упаковка ; 1999 ; ММД 200 лет со дня рождения А. ; Cu-Ni ; AU ; 44 ; hugo ; 308 
 1451 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 3 ; sg1945 ; 50 
 1452 ; 1 рубль. Новодел ; 1982 ; 60 лет образования СССР ; Cu-Ni ; Proof ; 31 ; sa7ha ; 230 
 1453 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ле ; Cu-Ni ; Proof ; 65 ; Sky2 ; 819 
 1454 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Ме ; Cu-Ni ; Proof ; 64 ; Sky2 ; 684 
 1455 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийск ; Cu-Ni ; Unc/AU ; 23 ; myAC ; 184 
 1456 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; AU ; 33 ; alex888 ; 40 
 1457 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.По ; Cu-Ni ; Proof ; 57 ; Sky2 ; 682 
 1458 ; 1 рубль ; 1991 ; Олимпиада в Барселоне. Бег ; Cu-Ni ; Proof ; 34 ; kop ; 408 
 1359 ; 20 копеек ; 1925 ;  ; Ag ; VF-XF ; 19 ; turist07908 ; 44 
 1360 ; 20 копеек ; 1927 ;  ; Ag ; AU ; 40 ; nigal ; 126 
 1361 ; 20 копеек ; 1927 ;  ; Ag ; VF+ ; 34 ; AlykARD ; 90 
 1362 ; 20 копеек ; 1928 ;  ; Ag ; AU ; 17 ; агент ; 72 
 1363 ; 20 копеек ; 1928 ;  ; Ag ; AU ; 17 ; turist07908 ; 57 
 1364 ; 20 копеек ; 1928 ;  ; Ag ; VF ; 9 ; pp.pol ; 72 
 1365 ; 20 копеек ; 1928 ;  ; Ag ; VF ; 23 ; turist07908 ; 45 
 1366 ; 20 копеек ; 1929 ;  ; Ag ; AU ; 22 ; AlykARD ; 82 
 1367 ; 20 копеек ; 1929 ;  ; Ag ; AU ; 27 ; turist07908 ; 61 
 1368 ; 20 копеек ; 1929 ;  ; Ag ; AU ; 23 ; turist07908 ; 63 
 1369 ; 20 копеек ; 1929 ;  ; Ag ; AU ; 7 ; pp.pol ; 72 
 1370 ; 20 копеек ; 1929 ;  ; Ag ; XF ; 29 ; turist07908 ; 57 
 1371 ; 20 копеек. Аверс/реверс 45 градусов ; 1930 ;  ; Ag ; AU ; 51 ; non68 ; 309 
 1372 ; 20 копеек ; 1930 ;  ; Ag ; AU ; 40 ; AlykARD ; 73 
 1373 ; 20 копеек ; 1930 ;  ; Ag ; AU ; 27 ; osya-i-kisa ; 71 
 1374 ; 20 копеек ; 1930 ;  ; Ag ; AU ; 26 ; igor_vk ; 72 
 1375 ; 20 копеек ; 1930 ;  ; Ag ; F+ ; 16 ; Statuetka ; 26 
 1376 ; 15 копеек ; 1922 ;  ; Ag ; VF+ ; 23 ; alex888 ; 92 
 1377 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 29 ; nigal ; 102 
 1378 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 13 ; nigal ; 62 
 1379 ; 15 копеек ; 1924 ;  ; Ag ; AU ; 43 ; nigal ; 193 
 1380 ; 15 копеек ; 1925 ;  ; Ag ; XF+ ; 21 ; Данила ; 63 
 1381 ; 15 копеек ; 1927 ;  ; Ag ; AU ; 20 ; Rober ; 57 
 1382 ; 15 копеек ; 1927 ;  ; Ag ; VF- ; 23 ; @@@ ; 42 
 1383 ; 15 копеек ; 1927 ;  ; Ag ; F-VF ; 31 ; pp.pol ; 44 
 1384 ; 15 копеек ; 1928 ;  ; Ag ; AU ; 11 ; osya-i-kisa ; 57 
 1385 ; 15 копеек ; 1928 ;  ; Ag ; VF ; 12 ; dnk8 ; 41 
 1386 ; 15 копеек ; 1928 ;  ; Ag ; VF ; 15 ; росвет ; 51 
 1387 ; 15 копеек ; 1929 ;  ; Ag ; AU ; 28 ; Lukich47 ; 109 
 1388 ; 15 копеек ; 1930 ;  ; Ag ; AU ; 47 ; nigal ; 204 
 1389 ; 15 копеек ; 1930 ;  ; Ag ; VF-XF ; 20 ; vitas123 ; 101 
 1390 ; 10 копеек ; 1922 ;  ; Ag ; VF+ ; 31 ; kotok ; 105 
 1391 ; 10 копеек ; 1923 ;  ; Ag ; AU ; 25 ; Кувалдо ; 92 
 1392 ; 10 копеек ; 1923 ;  ; Ag ; VF+ ; 19 ; dnk8 ; 41 
 1393 ; 10 копеек ; 1924 ;  ; Ag ; AU ; 131 ; kai2009 ; 403 
 1394 ; 10 копеек ; 1925 ;  ; Ag ; VF-XF ; 26 ; himik-58 ; 102 
 1395 ; 10 копеек ; 1925 ;  ; Ag ; VF- ; 7 ; 13 ; 51 
 1396 ; 10 копеек ; 1927 ;  ; Ag ; AU ; 26 ; klimvita ; 101 
 1397 ; 10 копеек ; 1928 ;  ; Ag ; AU ; 28 ; vitas123 ; 108 
 1398 ; 10 копеек ; 1929 ;  ; Ag ; AU ; 23 ; Данила ; 104 
 1399 ; 10 копеек ; 1930 ;  ; Ag ; AU ; 103 ; vovan100 ; 196 
 1400 ; 10 копеек. Аверс/Реверс 20 градусов ; 1930 ;  ; Ag ; AU ; 35 ; non68 ; 379 
 1401 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; VF- ; 33 ; o.k. ; 116 
 1402 ; 5 копеек ; 1924 ; Гурт гладкий ; Cu ; F-VF ; 20 ; Rober ; 62 
 1403 ; 3 копейки ; 1924 ; Гурт гладкий ; Cu ; VF- ; 16 ; nigal ; 102 
 1404 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; VF ; 31 ; valeri2331 ; 177 
 1405 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; VF- ; 5 ; Bocsman ; 51 
 1406 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F-VF ; 21 ; woger08 ; 40 
 1407 ; 2 копейки ; 1924 ; Гурт рубчатый ; Cu ; F+ ; 3 ; Johnik_55 ; 51 
 1408 ; Полкопейки ; 1925 ;  ; Cu ; F-VF ; 34 ; kosmos75 ; 200 
 1309 ; 3 рубля ; 1992 ; ММД Аакадемия наук в Санкт-Пет ; Ag ; Proof ; 16 ; alno51 ; 1428 
 1310 ; 3 рубля ; 1992 ; ЛМД Троицкий собор ; Ag ; Proof ; 23 ; Alex22D ; 1143 
 1311 ; 3 рубля ; 1993 ; ЛМД Кругосветка. Карта плавани ; Ag ; Proof ; 10 ; Винни Пух ; 1255 
 1312 ; 3 рубля ; 1993 ; ЛМД Собор Покрова на Рву ; Ag ; Proof ; 26 ; kop ; 1134 
 1313 ; 3 рубля ; 1993 ; ЛМД Рос.футболисты в играх V О ; Ag ; Proof ; 14 ; kosmos75 ; 1105 
 1314 ; 3 рубля ; 1995 ; ММД Смоленский Кремль ; Ag ; Proof ; 25 ; gelo ; 1300 
 1315 ; 3 рубля ; 1995 ; ЛМД Экспедиция Челюскина ; Ag ; Proof ; 28 ; alno51 ; 1204 
 1316 ; 3 рубля ; 1995 ; ММД Белгород ; Ag ; Proof ; 27 ; sv13 ; 1706 
 1317 ; 3 рубля ; 1995 ; ЛМД Национальная библиотека ; Ag ; Proof ; 28 ; sv13 ; 1321 
 1318 ; 3 рубля ; 1995 ; ММД Спасо-Преобр.собор в Перес ; Ag ; Proof ; 24 ; sergunya ; 1325 
 1319 ; 3 рубля ; 1999 ; ММД Дворец усадьба в Кусково,  ; Ag ; Proof ; 62 ; Agava ; 2849 
 1320 ; 3 рубля ; 2000 ; ММД Нижегородский Кремль ; Ag ; Proof ; 52 ; gorfil ; 6423 
 1321 ; 2 рубля ; 1994 ; ЛМД П.П.Бажов ; Ag ; Proof ; 10 ; SPA ; 360 
 1322 ; 2 рубля ; 1995 ; ММД М.И.Кутузов ; Ag ; Proof ; 4 ; Agava ; 1000 
 1323 ; 2 рубля ; 1995 ; ЛМД Парад Победы (флаги), на а ; Ag ; Proof ; 22 ; shknikolay ; 775 
 1324 ; 2 рубля ; 1995 ; ЛМД Нюрнбергский процесс ; Ag ; Proof ; 26 ; shknikolay ; 1224 
 1325 ; 1 рубль. С сертификатом ; 1997 ; ЛМД Герб Москвы ; Ag ; Proof ; 62 ; rbcrf ; 1353 
 1326 ; 1 рубль. С сертификатом ; 1997 ; ЛМД Герб Москвы ; Ag ; Proof ; 29 ; rbcrf ; 1041 
 1327 ; 1 рубль ; 1997 ; ММД Хоккей на льду. Зимняя оли ; Ag ; Proof ; 22 ; kosmos75 ; 777 
 1328 ; 1 рубль ; 1997 ; ММД Биатлон.  Зимняя олимпиада ; Ag ; Proof ; 23 ; kosmos75 ; 888 
 1329 ; 1 рубль ; 1997 ; ЛМД Футболисты. Чемпионы Олимп ; Ag ; Proof ; 37 ; sergunya ; 532 
 1330 ; 1 рубль ; 1998 ; СПМД Красная книга. Дальневост ; Ag ; Proof ; 19 ; dsidorov ; 3060 
 1331 ; Рубль ; 1921 ; (АГ) ; Ag ; VF-XF ; 37 ; num1 ; 7211 
 1332 ; Рубль ; 1924 ; (ПЛ) ; Ag ; AU ; 44 ; Кувалдо ; 1168 
 1333 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF+ ; 24 ; lori ; 800 
 1334 ; 50 копеек ; 1921 ; (АГ) ; Ag ; AU ; 21 ; Man 11 ; 554 
 1335 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF ; 29 ; Госторг ; 396 
 1336 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 20 ; Let ; 261 
 1337 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; AU ; 61 ; ko-resh ; 560 
 1338 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; AU ; 53 ; Basilio ; 340 
 1339 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; F-VF ; 23 ; Lena6975 ; 204 
 1340 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; F+ ; 51 ; Lena6975 ; 189 
 1341 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 31 ; Let ; 261 
 1342 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 35 ; Let ; 281 
 1343 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 31 ; Lena6975 ; 257 
 1344 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF-XF ; 34 ; Lena6975 ; 263 
 1345 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF+ ; 34 ; Lena6975 ; 246 
 1346 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; AU ; 29 ; Lena6975 ; 357 
 1347 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF- ; 35 ; nigal ; 308 
 1348 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 38 ; AlykARD ; 308 
 1349 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; AU ; 61 ; Lena6975 ; 395 
 1350 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 30 ; AlykARD ; 267 
 1351 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF-/XF ; 20 ; Lena6975 ; 212 
 1352 ; 20 копеек ; 1922 ;  ; Ag ; XF ; 42 ; himik-58 ; 120 
 1353 ; 20 копеек ; 1922 ;  ; Ag ; XF- ; 20 ; imi ; 76 
 1354 ; 20 копеек ; 1923 ;  ; Ag ; VF-XF ; 19 ; turist07908 ; 50 
 1355 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 23 ; nigal ; 84 
 1356 ; 20 копеек ; 1924 ;  ; Ag ; XF ; 23 ; imi ; 77 
 1357 ; 20 копеек ; 1924 ;  ; Ag ; VF- ; 15 ; turist07908 ; 43 
 1358 ; 20 копеек ; 1925 ;  ; Ag ; AU ; 36 ; imi ; 92 
 1253 ; Знак. Отличник пожарной охраны ;  ;  ; Al ; AU ; 7 ; Eddy ; 92 
 1254 ; Лот значков "Комсомол": 3шт ;  ;  ; Al ; XF+/AU ; 6 ; Григорий ; 6 
 1255 ; Лот значков "Магадан": 6шт ;  ;  ; Al ; XF-/AU ; 12 ; bolik ; 13 
 1256 ; Лот значков "Байкало-Амурская магистраль": 7шт ;  ;  ; Al ; XF+/AU ; 13 ; Григорий ; 23 
 1257 ; Лот значков "Футбол": 6шт ;  ;  ; Al ; XF-/AU ; 30 ; ghjk ; 124 
 1258 ; Лот значков "Города": 6шт ;  ;  ; Al ; XF/AU ; 4 ; bolik ; 25 
 1259 ; Лот значков "Хоккейные клубы": 8шт ;  ;  ; Al ; XF-/XF+ ; 41 ; kont ; 96 
 1260 ; Лот значков : 5шт ;  ;  ; Al,Ж/м ; AU ; 8 ; 462 ; 250 
 1267 ; 100 рублей ; 1978 ; ММД Центральный стадион им.В.И ; Au ; Unc ; 27 ; ghjk ; 17351 
 1268 ; 50 рублей ; 1988 ; ММД Софийский собор в Новгород ; Au ; Proof ; 25 ; Graphic ; 9143 
 1269 ; 25 рублей ; 1994 ; ЛМД Байкальский туннель ; Au ; Proof ; 72 ; gelo ; 7103 
 1270 ; Монетовидный жетон. Нарвал. Республика Саха. Якутия. М-17,34г ;  ;  ; Au750 ; AU ; 80 ; smoker ; 12891 
 1271 ; Набор монет СССР " Олимпиада 1980г"(28шт): 10р, 5р. В коробке ; 1977-1980 ;  ; Ag ; Unc/AU ; 47 ; джон007 ; 12990 
 1272 ; 10 рублей ; 1977 ; ЛМД Москва. Игры XXII Олимпиад ; Ag ; Unc/AU ; 82 ; Agava ; 725 
 1273 ; 10 рублей ; 1977 ; ЛМД Карта СССР. Игры XXII Олим ; Ag ; Unc/AU ; 44 ; asru ; 696 
 1274 ; 10 рублей ; 1978 ; ЛМД Велосипед. Игры XXII Олимп ; Ag ; Unc/AU ; 11 ; vladimir232 ; 714 
 1275 ; 10 рублей ; 1978 ; ММД Гребля.Игры XXII Олимпиады ; Ag ; Unc/AU ; 13 ; vladimir232 ; 590 
 1276 ; 10 рублей ; 1978 ; ММД Догони девушку.Игры XXII О ; Ag ; Unc/AU ; 16 ; vladimir232 ; 793 
 1277 ; 10 рублей ; 1978 ; ММД Прыжки с шестом.Игры XXII  ; Ag ; Unc/AU ; 37 ; goland ; 1034 
 1278 ; 10 рублей ; 1979 ; ЛМД Баскетбол.Игры XXII Олимпи ; Ag ; Unc/AU ; 18 ; vladimir232 ; 793 
 1279 ; 10 рублей ; 1979 ; ЛМД Волейбол.Игры XXII Олимпиа ; Ag ; Unc/AU ; 14 ; vladimir232 ; 793 
 1280 ; 10 рублей ; 1979 ; ММД Борьба дзюдо.Игры XXII Оли ; Ag ; Unc/AU ; 45 ; razdalbai ; 872 
 1281 ; 10 рублей ; 1979 ; ЛМД Бокс.Игры XXII Олимпиады ; Ag ; Unc/AU ; 33 ; vladimir232 ; 717 
 1282 ; 10 рублей ; 1979 ; ЛМД Поднятие гири.Игры XXII Ол ; Ag ; Unc/AU ; 14 ; vladimir232 ; 867 
 1283 ; 10 рублей ; 1980 ; ММД Танец орла и хуреш.Игры XX ; Ag ; Unc/AU ; 21 ; razdalbai ; 900 
 1284 ; 10 рублей ; 1980 ; ЛМД Перетягивание каната.Игры  ; Ag ; Unc/AU ; 15 ; vladimir232 ; 765 
 1285 ; 10 рублей ; 1980 ; ЛМД Гонки на оленьих упряжках. ; Ag ; Unc/AU ; 34 ; goland ; 918 
 1286 ; 5 рублей ; 1977 ; ЛМД Ленинград.Игры XXII Олимпи ; Ag ; Unc/AU ; 28 ; Alex22D ; 467 
 1287 ; 5 рублей ; 1977 ; ЛМД Таллин.Игры XXII Олимпиады ; Ag ; Unc/AU ; 26 ; vladimir232 ; 567 
 1288 ; 5 рублей ; 1977 ; ЛМД Киев.Игры XXII Олимпиады ; Ag ; Unc/AU ; 20 ; sa7ha ; 412 
 1289 ; 5 рублей ; 1977 ; ЛМД Минск.Игры XXII Олимпиады ; Ag ; Unc/AU ; 9 ; papa3 ; 399 
 1290 ; 5 рублей ; 1978 ; ЛМД Плавание.Игры XXII Олимпиа ; Ag ; Unc/AU ; 17 ; 1921o ; 459 
 1291 ; 5 рублей ; 1978 ; ЛМД Бег.Игры XXII Олимпиады ; Ag ; Unc/AU ; 17 ; sa7ha ; 395 
 1292 ; 5 рублей ; 1978 ; ЛМД Преодолевание барьера на л ; Ag ; Unc/AU ; 39 ; Agava ; 424 
 1293 ; 5 рублей ; 1978 ; ЛМД Прыжки в высоту.Игры XXII  ; Ag ; Unc/AU ; 17 ; papa3 ; 590 
 1294 ; 5 рублей ; 1979 ; ММД Метание молота.Игры XXII О ; Ag ; Unc/AU ; 19 ; Agava ; 567 
 1295 ; 5 рублей ; 1979 ; ММД Штанга.Игры XXII Олимпиады ; Ag ; Unc/AU ; 31 ; Agava ; 643 
 1296 ; 5 рублей ; 1980 ; ЛМД Гимнастика.Игры XXII Олимп ; Ag ; Unc/AU ; 47 ; goland ; 708 
 1297 ; 5 рублей ; 1980 ; ЛМД Стрельба из лука.Игры XXII ; Ag ; Unc/AU ; 18 ; Agava ; 683 
 1298 ; 5 рублей ; 1980 ; ЛМД Городки.Игры XXII Олимпиад ; Ag ; Unc/AU ; 18 ; vladimir232 ; 429 
 1299 ; 5 рублей ; 1980 ; ЛМД Конно-спортивная игра "Иси ; Ag ; Unc/AU ; 19 ; Aleks1 ; 486 
 1300 ; 3 рубля. В коробке, с сертификатом ; 1988 ; ММД Софийский собор в Киеве ; Ag ; Proof ; 45 ; 13 ; 1847 
 1301 ; 3 рубля. В коробке, с сертификатом ; 1989 ; ММД Московский Кремль ; Ag ; Proof ; 56 ; 13 ; 1758 
 1302 ; 3 рубля. В коробке, с сертификатом ; 1989 ; ЛМД Первые общерусские монеты ; Ag ; Proof ; 65 ; rbcrf ; 2042 
 1303 ; 3 рубля. В коробке, с сертификатом ; 1990 ; ММД Флот Петра Великого ; Ag ; Proof ; 42 ; 13 ; 1913 
 1304 ; 3 рубля ; 1990 ; ЛМД Петропавловская крепость ; Ag ; Proof ; 17 ; 13 ; 1561 
 1305 ; 3 рубля ; 1991 ; ЛМД Большой театр ; Ag ; Proof ; 21 ; myAC ; 1093 
 1306 ; 3 рубля ; 1991 ; ММД Триумфальная арка ; Ag ; Proof ; 24 ; myAC ; 1106 
 1307 ; 3 рубля. В коробке, с сертификатом ; 1991 ; ЛМД Форт Росс ; Ag ; Proof ; 55 ; rbcrf ; 2341 
 1308 ; 3 рубля. В коробке, с сертификатом ; 1991 ; ЛМД Памятник Гагарину в Москве ; Ag ; Proof ; 24 ; 13 ; 1600 
 1203 ; Знак. Готов к труду и обороне СССР 1 ступени ;  ;  ; Ж/м,эмаль ; AU ; 78 ; xabib ; 114 
 1204 ; Знак. Готов к труду и обороне СССР 1 ступени ;  ;  ; Ж/м,эмаль ; AU ; 31 ; Bocsman ; 114 
 1205 ; Знак. 30 тысячник Подмосковья ;  ;  ; Ж/м, эмаль ; XF+ ; 46 ; Qersej ; 263 
 1206 ; Жетон. Печать войска Донского ;  ;  ; Б/м ; XF+ ; 23 ; AlykARD ; 51 
 1207 ; Знак. РСО ;  ;  ; Ж/м,эмаль ; VF-XF ; 10 ; 787878 ; 104 
 1208 ; Знак. Готов к труду и обороне СССР 1 ступени ;  ;  ; Ж/м,эмаль ; AU ; 22 ; Eddy ; 114 
 1209 ; Знак. Русский сувенир ;  ;  ; Ж/м,эмаль ; AU ; 2 ; Григорий ; 3 
 1210 ; Знак. 250 лет ;  ;  ; Ж/м,эмаль ; XF- ; 2 ; Григорий ; 3 
 1211 ; Знак. Москва ;  ;  ; Б/м,эмаль ; XF+ ; 15 ; Григорий ; 48 
 1212 ; Знак. Ульяновск ;  ;  ; Ж/м,сер,эм ; XF+ ; 42 ; 462 ; 110 
 1213 ; Знак. Москва ; 1963 ;  ; Ж/м,эмаль ; XF+ ; 19 ; RAPAN ; 320 
 1214 ; Знак. СССР 1917-1957гг ;  ;  ; Ж/м,эмаль ; XF+ ; 17 ; RAPAN ; 141 
 1215 ; Знак. Отличный дружинник ;  ;  ; Al ; XF+ ; 25 ; Eddy ; 50 
 1216 ; Знак. Лучший инструктор общественник. РСФСР ;  ;  ; Al ; AU ; 23 ; Григорий ; 36 
 1217 ; Знак. Юнный моряк СССР. 2-й класс ;  ;  ; Al ; XF+ ; 15 ; molodes ; 25 
 1218 ; Знак МВД. СССР №5983 ;  ;  ; Ж/м,эмаль ; AU ; 82 ; Госторг ; 2073 
 1219 ; Знак. Выставка достижений народного хозяйства. За успехи в народном хозяйстве СССР ;  ;  ; Ж/м ; AU ; 80 ; Eddy ; 156 
 1220 ; Знак. За активную работу ДОСААФ СССР ;  ;  ; Al ; XF ; 15 ; solder13 ; 123 
 1221 ; Знак. БЕЛКООПСОЮЗ ;  ;  ; Ж/м,эмаль ; XF+ ; 25 ; kazan ; 708 
 1222 ; Знак. Комсомольская конференция ВМБ и ВМУЗ в Ленинграде ;  ;  ; Ж/м ; VF-XF ; 28 ; kazan ; 873 
 1223 ; Знак. Готов к труду и обороне СССР 2 ступени ;  ;  ; Ж/м,эмаль ; VF-XF ; 24 ; ghjk ; 187 
 1224 ; Знак. Кубань СССР ;  ;  ; Ж/м,эмаль ; XF+ ; 56 ; Qersej ; 206 
 1225 ; Знак. За мир. Москва - Нью-Йорк ; 1960 ;  ; Ж/м,эмаль ; VF-XF ; 11 ; RAPAN ; 185 
 1226 ; Знак. Отличник социалистического соревнования сельского хозяйства РСФСР ; ЛМД ;  ; Ж/м,эмаль ; AU ; 27 ; o.k. ; 263 
 1227 ; Знак. Федерация космонавтики СССР. Академик М.В.Келдыш ; ММД ;  ; Ж/м ; AU ; 24 ; карта 123 ; 359 
 1228 ; Знак. Выставка достижений народного хозяйства СССР. За успехи в народном хозяйстве СССР ; ММД ;  ; Ж/м ; AU ; 18 ; Eddy ; 165 
 1229 ; Знак. 22.07.1955 ; ММД ;  ; Ж/м,эмаль ; VF+ ; 43 ; RAPAN ; 163 
 1230 ; Знак отличнику здравоохранения ; ММД ;  ; Al ; AU ; 11 ; Григорий ; 57 
 1231 ; Морской знак. Эм. Современный ;  ;  ; Ж/м ; AU ; 18 ; st-micke ; 306 
 1232 ; Морской знак. Отличный ;  ;  ; Ж/м ; AU ; 24 ; Госторг ; 313 
 1233 ; Морской знак. Маршал Василевский ; ЛМД ;  ; Ж/м ; AU ; 13 ; Bayun48 ; 222 
 1234 ; Знак. 30 лет 1944-1974 ;  ;  ; Ж/м,эмаль ; AU ; 27 ; RAPAN ; 150 
 1235 ; Морской знак. Гремящий ;  ;  ; Al ; AU ; 17 ; miller ; 257 
 1236 ; Морской знак. Отчаянный ; ЛМД ;  ; Al ; AU ; 26 ; Госторг ; 235 
 1237 ; Спортивный знак ;  ;  ; Ж/м,эмаль ; XF+ ; 36 ; tonic ; 79 
 1238 ; Морской знак. Боевой ;  ;  ; Al ; AU ; 29 ; miller ; 261 
 1239 ; Морской знак. Адмирал Трибуц ;  ;  ; Al ; AU ; 34 ; RAPAN ; 186 
 1240 ; Знак. Пионер-лагерь им. Дзержинского. ГДР ;  ;  ; Ж/м,эмаль ; XF+ ; 9 ; Bayun48 ; 68 
 1241 ; Морской знак. Безупречный ;  ;  ; Al ; AU ; 25 ; Госторг ; 230 
 1242 ; Знак. Гвардия СССР ;  ;  ; Ж/м,эмаль ; XF+ ; 40 ; кузин ; 90 
 1243 ; Знак. Общественный инспектор по охране природы ;  ;  ; Al ; AU ; 9 ; Xpress-x8 ; 114 
 1244 ; Знак. Государственный таможенный контроль СССР ;  ;  ; Al ; AU ; 7 ; 542 ; 204 
 1245 ; Знак. За дальний поход ;  ;  ; Al ; AU ; 26 ; Eddy ; 181 
 1246 ; Знак. ЛССШМ МВД СССР ; ММД ;  ; Al ; AU ; 20 ; 542 ; 357 
 1247 ; Знак. 80 лет. 1918-1998гг ;  ;  ; Ж/м ; AU ; 25 ; Bayun48 ; 230 
 1248 ; Знак. Всесоюзная перепись населения СССР ; 1970ЛМД ;  ; Al ; AU ; 32 ; 462 ; 51 
 1249 ; Знак ЛИАП ; ЛМД ;  ; Al ; AU ; 28 ; ghjk ; 510 
 1250 ; Офицерский знак 1 класса ;  ;  ; Ж/м,эмаль ; XF+ ; 12 ; Eddy ; 25 
 1251 ; Знак. 50 лет юбилею ; 1987 ;  ; Al ; XF+ ; 9 ; kazan ; 189 
 1252 ; Знак. Общественный контролер за безапосностью движения ;  ;  ; Al ; XF ; 34 ; 462 ; 57 
 1153 ; Знак. Охотничьего общества города Таллина. Эстония ; 1950-1960гг ;  ; Br,эмаль ; AU ; 29 ; Mike! ; 354 
 1154 ; Знак. Бухенвальд. ГДР ;  ;  ; Ж/м,эмаль ; XF+ ; 7 ; kont ; 50 
 1155 ; Знак. Карл Маркс. Германия ; 1965 ;  ; Ж/м,эмаль ; XF+ ; 23 ; Григорий ; 29 
 1156 ; Медаль в память событий по восстановлению влияния Римско-Католической церкви во Франции во времена правления Людовика XIV. Франция. Новодел. М-161гр ; 20 век ;  ; Ag ; AU ; 50 ; 1921o ; 7242 
 1157 ; Медаль в память визита императора Наполеона III в город Лиль. Франция ; 1867 ;  ; Ag ; AU ; 20 ; S1952 ; 2388 
 1158 ; Медаль в память визита императора Наполеона III в город Лиль. Франция ; 1867 ;  ; Br ; AU ; 50 ; osya-i-kisa ; 561 
 1159 ; Медаль. Жизнеописание Вольтера. Франция, Людовик XVIII ; 1820 ;  ; Br ; XF+ ; 10 ; region23 ; 816 
 1160 ; Медаль в память визита императора Наполеона III в город Лиль. Франция ; 1867 ;  ; Br ; AU ; 42 ; osya-i-kisa ; 1310 
 1161 ; Медаль. Антиалкогольный конгресс в Тулузе. Франция, 3-я республика ; 1902 ;  ; Ag ; AU ; 14 ; Георг ; 1040 
 1162 ; Медаль. Посещение Греции. Ватикан, Павел VI (1963-1978). Редкая ; 1965 ;  ; Ag ; AU ; 9 ; l.f.1978 ; 1022 
 1163 ; Медаль. Завоевание Эльзаса. Конец XIX века. Франция, Людовик XIV (1643-1715) ;  ;  ; Br ; AU ; 51 ; region23 ; 1304 
 1164 ; Медаль. Стрелковое общество Шалона. Франция, 3-я республика. Редкая ; конец XIX века ;  ; Ag ; AU ; 14 ; Георг ; 1550 
 1165 ; Жетон в честь исцеления императрицы Марии Терезии. Австрия ; 1767 ;  ; Ag ; AU ; 45 ; S1952 ; 1785 
 1166 ; Памятный жетон городского совета города Торно. Франция ; 1884 ;  ; Ag ; AU ; 13 ; S1952 ; 1530 
 1167 ; Памятный жетон городского совета города Торно. Франция ; 1883 ;  ; Ag ; AU ; 14 ; S1952 ; 1530 
