 6674 ; Часы  наручные Победа ПЧЗ с браслетом. ;  ;  ; Б/м ;  ; 9 ; basil ; 1530 
 2026 ; 10 рублей ; 2009 ; Галич (XII в), Костромская область ; биметалл ; AU ; 22 ; sux ; 204 
 1927 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 29 ; barbos ; 257 
 1928 ; 1 рубль ; 1982 ; 60 лет образования СССР ; Cu-Ni ; XF- ; 30 ; семь ; 451 
 1929 ; 1 рубль ; 2001 ; 10 лет СНГ ; Cu-Ni ; AU ; 17 ; kvs ; 67 
 1930 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF ; 4 ; garrymoore ; 16 
 1931 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF+ ; 8 ; U2 ; 26 
 1932 ; 10 рублей ; 2005 ; СПМД Боровск ; биметалл ; XF+ ; 21 ; 2422862 ; 147 
 1933 ; 25 рублей. Упаковка ; 2012 ; СПМД Сочи 2014. Эмблемы и талисманы ; Cu-Ni ; Unc ; 7 ; SIEMENS_S75 ; 24 
 1934 ; 1 рубль Упаковка ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; Proof ; 51 ; Perfect163 ; 3113 
 1935 ; 1 рубль Упаковка ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; Proof ; 32 ; jek31 ; 3550 
 1936 ; 1 рубль Упаковка ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; Proof ; 57 ; Perfect163 ; 2571 
 1937 ; 1 рубль Упаковка ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; Proof ; 18 ; Perfect163 ; 1530 
 1938 ; 1 рубль Упаковка ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 27 ; jek31 ; 1082 
 1939 ; 1 рубль Упаковка ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 26 ; jek31 ; 1532 
 1940 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 16 ; Meshok ; 87 
 1941 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; XF+ ; 12 ; svetin ; 68 
 1942 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 23 ; 2422862 ; 247 
 1943 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 10 ; garrymoore ; 31 
 1944 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; XF+ ; 29 ; шахтер-61 ; 259 
 1945 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; AU ; 30 ; barbos ; 217 
 1946 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF+ ; 34 ; Uri ; 191 
 1947 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 29 ; rusin ; 231 
 1948 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; AU ; 18 ; Jackal ; 133 
 1949 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 15 ; Meshok ; 119 
 1950 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 16 ; Jackal ; 122 
 1951 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 9 ; CMS ; 107 
 1952 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 9 ; 35 ; 113 
 1953 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 23 ; rusin ; 110 
 1954 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF+ ; 13 ; семь ; 127 
 1955 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 10 ; Oleg73 ; 104 
 1956 ; 25 рублей. Врачам и медицинским работникам ; 2020ММД ;  ; Cu-Ni ; AU ; 19 ; pentagr ; 99 
 1957 ; 25 рублей. Врачам и медицинским работникам ; 2020ММД ;  ; Cu-Ni ; AU ; 26 ; nivva ; 87 
 1958 ; 1 рубль. Упаковка ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 17 ; Perfect163 ; 294 
 1959 ; 1 рубль. Упаковка ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; Proof ; 43 ; Perfect163 ; 267 
 1960 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 22 ; Ravak_1981 ; 177 
 1961 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 27 ; Numizmat20 ; 221 
 1962 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 38 ; Макай ; 171 
 1963 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 11 ; Numizmat20 ; 228 
 1964 ; 1 рубль. Упаковка ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; Proof ; 55 ; Perfect163 ; 1379 
 1965 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 21 ; седой123 ; 143 
 1966 ; 1 рубль. Упаковка ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 39 ; nikkk1 ; 355 
 1967 ; 1 рубль. Упаковка ; 1991 ; 125 лет со дня рождения П.Н.Лебедева ; Cu-Ni ; Proof ; 17 ; седой123 ; 157 
 1968 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; Proof ; 31 ; Perfect163 ; 294 
 1969 ; 1 рубль. Упаковка ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 33 ; jek31 ; 225 
 1970 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; AU ; 14 ; Сhatsky ; 192 
 1971 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; XF+ ; 26 ; svetin ; 217 
 1972 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF+ ; 18 ; svetin ; 163 
 1973 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF+ ; 26 ; barbos ; 214 
 1974 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 25 ; Meshok ; 110 
 1975 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 19 ; Meshok ; 257 
 1976 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 25 ; giwi ; 228 
 1877 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF- ; 19 ; arsenich-s ; 61 
 1878 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF ; 26 ; svetin ; 62 
 1879 ; 1 рубль ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; XF+ ; 13 ; garrymoore ; 79 
 1880 ; 1 рубль ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; XF+ ; 24 ; шахтер-61 ; 252 
 1881 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF ; 11 ; Oleg73 ; 47 
 1882 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 11 ; drn137 ; 178 
 1883 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; XF- ; 13 ; Oleg73 ; 51 
 1884 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; AU ; 14 ; шахтер-61 ; 230 
 1885 ; 1 рубль ; 1984 ; 185 лет со дня рождения А.С.Пушкина ; Cu-Ni ; XF+ ; 21 ; Uri ; 240 
 1886 ; 1 рубль ; 1992 ; 110 лет со дня рождения Я.Коласа ; Cu-Ni ; Proof ; 13 ; Волчек ; 362 
 1887 ; 1 рубль ; 1993 ; 130 лет со дня рождения В.И.Вернадского ; Cu-Ni ; Proof ; 26 ; gos ; 510 
 1888 ; 3 рубля ; 1992 ; "19-21 августа" ; Cu-Ni ; Proof ; 39 ; mazer67 ; 567 
 1889 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 29 ; Oleg73 ; 226 
 1890 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; XF+ ; 23 ; svetin ; 224 
 1891 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF+ ; 17 ; Jackal ; 120 
 1892 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 24 ; chdm ; 102 
 1893 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; XF+ ; 20 ; Сhatsky ; 235 
 1894 ; 1 рубль Конверт ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 31 ; FIHCHAR ; 233 
 1895 ; 10 рублей ; 2008 ; Древние города России. Азов ; биметалл ; XF ; 46 ; Niko750 ; 194 
 1896 ; 10 рублей ; 2007 ; Великий Устюг. Древние города России ; биметалл ; XF ; 48 ; snoopy ; 243 
 1897 ; 10 рублей ; 2009 ; Выборг (XIII в), Ленинградская область ; биметалл ; XF ; 43 ; snoopy ; 184 
 1898 ; 25 рублей. Врачам и медицинским работникам ; 2020ММД ;  ; Cu-Ni ; AU ; 31 ; judge ; 102 
 1899 ; 25 рублей. Врачам и медицинским работникам ; 2020ММД ;  ; Cu-Ni ; AU ; 31 ; judge ; 98 
 1900 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF+ ; 22 ; barbos ; 189 
 1901 ; 1 рубль. Новодел ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; Proof ; 47 ; panti2008 ; 1000 
 1902 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; Proof ; 19 ; Perfect163 ; 2142 
 1903 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 21 ; Коллекционер СНГ ; 222 
 1904 ; 5 рублей. Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 14 ; Manul ; 308 
 1905 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 17 ; седой123 ; 160 
 1906 ; 5 рублей. Упаковка ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; Proof ; 10 ; aleksandr733 ; 192 
 1907 ; 5 рублей. Упаковка ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; Proof ; 13 ; Perfect163 ; 308 
 1908 ; 5 рублей. Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 12 ; Perfect163 ; 250 
 1909 ; 3 рубля. Упаковка ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 43 ; rodro ; 407 
 1910 ; 3 рубля. Упаковка ; 1989 ; Землетрясение в Армении ; Cu-Ni ; Proof ; 24 ; Manul ; 306 
 1911 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 10 ; Manul ; 281 
 1912 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 36 ; rusin ; 345 
 1913 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Proof ; 29 ; judge ; 1020 
 1914 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 37 ; Manul ; 628 
 1915 ; 1 рубль. Упаковка ; 1993 ; 100 лет со дня рождения В.В.Маяковского ; Cu-Ni ; Unc ; 27 ; StanislavAK ; 1517 
 1916 ; 3 рубля. Упаковка ; 1994 ; 50 лет освобождения Белграда ; Cu-Ni ; Proof ; 34 ; Zoltan 333 ; 1699 
 1917 ; 1 рубль. Упаковка ; 1993 ; 110 лет со дня смерти И.С.Тургенева ; Cu-Ni ; Proof ; 35 ; gos ; 1734 
 1918 ; 5 рублей. Упаковка ; 1993 ; Древний Мерв ; Cu-Ni ; Proof ; 31 ; Kara1982igor ; 2754 
 1919 ; 3 рубля. Упаковка ; 1995 ; 50 лет освобождения Варшавы ; Cu-Ni ; Proof ; 45 ; Jackal ; 1724 
 1920 ; 3 рубля. Упаковка ; 1993 ; 50 лет победы на Курской дуге ; Cu-Ni ; Unc ; 45 ; mazer67 ; 482 
 1921 ; 1 рубль ; 1986 ; Международный год мира.В рубле Л в виде шалаша. ; Cu-Ni ; XF+ ; 24 ; panti2008 ; 920 
 1922 ; 15 копеек 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; XF ; 15 ; konstk2 ; 90 
 1923 ; 25 рублей ; 2019 ; ММД Российская мультипликация. Бременские музыканты ; Cu-Ni ; AU ; 51 ; stas007 ; 267 
 1924 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 31 ; сортам70 ; 233 
 1925 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; AU ; 24 ; svetin ; 203 
 1926 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; AU ; 49 ; Qersej ; 242 
 1827 ; 5 копеек ; 1937 ;  ; Br ; F- ; 33 ; serguny ; 628 
 1828 ; 5 копеек ; 1938 ;  ; Br ; F- ; 44 ; serguny ; 1020 
 1829 ; 5 копеек ; 1939 ;  ; Br ; VF ; 54 ; serguny ; 327 
 1830 ; 5 копеек ; 1943 ;  ; Br ; VF ; 41 ; serguny ; 561 
 1831 ; 5 копеек ; 1945 ;  ; Br ; F-VF ; 54 ; sovmin ; 1438 
 1832 ; 5 копеек ; 1950 ;  ; Br ; VF-XF ; 35 ; portugal77 ; 1154 
 1833 ; 5 копеек ; 1950 ;  ; Br ; VF ; 22 ; Бигль ; 161 
 1834 ; 5 копеек ; 1951 ;  ; Br ; VF- ; 83 ; serguny ; 1765 
 1835 ; 20 копеек ; 1976 ;  ; Cu-Ni ; AU ; 53 ; гром ; 4092 
 1836 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; Proof ; 15 ; barbos ; 136 
 1837 ; 1 рубль Упаковка ; 1992 ; 190 лет со дня рождения П.С.Нахимова ; Cu-Ni ; Proof ; 24 ; Silberman ; 643 
 1838 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 57 ; сортам70 ; 167 
 1839 ; 1 рубль Ошибка на циферблате часов ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; VF-XF ; 21 ; rem. ; 76 
 1840 ; 1 рубль Новодел ; 1983 ; 20 лет полета в космос В.Терешковой ; Cu-Ni ; Proof ; 10 ; panti2008 ; 767 
 1841 ; 1 рубль Новодел ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Proof ; 52 ; panti2008 ; 1122 
 1842 ; 1 рубль Новодел ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; Proof ; 18 ; nicola59 ; 641 
 1843 ; 1 рубль Новодел ; 1967 ; 50 лет Советской власти ; Cu-Ni ; Proof ; 42 ; panti2008 ; 1173 
 1844 ; 1 рубль Новодел ; 1981 ; Дружба навеки ; Cu-Ni ; Proof ; 67 ; Волчек ; 625 
 1845 ; 1 рубль Новодел ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; Proof ; 34 ; nicola59 ; 1434 
 1846 ; 1 рубль Новодел ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; Proof ; 17 ; panti2008 ; 616 
 1847 ; 10 рублей ; 2007 ; Вологда. Древние города России ; биметалл ; XF ; 15 ; sux ; 184 
 1848 ; 10 рублей ; 2007 ; Гдов. Древние города России ; биметалл ; XF ; 15 ; 2422862 ; 184 
 1849 ; 10 рублей ; 2007 ; Великий Устюг. Древние города России ; биметалл ; XF ; 34 ; gentlemandk ; 252 
 1850 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF ; 8 ; garrymoore ; 16 
 1851 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 21 ; zyablik12 ; 55 
 1852 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; VF-XF ; 35 ; семь ; 340 
 1853 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; VF+ ; 22 ; svetin ; 189 
 1854 ; 20 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF+ ; 24 ; pentagr ; 42 
 1855 ; 50 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF ; 9 ; pentagr ; 51 
 1856 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; XF+ ; 42 ; barbos ; 131 
 1857 ; 10 рублей. Человек труда ; 2020 ;  ; St/Лат ; XF+ ; 39 ; judge ; 101 
 1858 ; 25 рублей. Бременские Музыканты ; 2019 ;  ; Cu-Ni ; AU ; 52 ; Mr.Numizmat ; 275 
 1859 ; 25 рублей. Врачам и медицинским работникам (COVID-19) ; 2020 ;  ; Cu-Ni ; AU ; 35 ; judge ; 98 
 1860 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 23 ; svetin ; 242 
 1861 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; VF-XF ; 19 ; svetin ; 212 
 1862 ; 1 рубль ; 1984 ; 150 лет со дня рождения Д.И.Менделеева ; Cu-Ni ; XF ; 26 ; svetin ; 212 
 1863 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; XF ; 26 ; svetin ; 174 
 1864 ; 1 рубль ; 1986 ; 275 лет со дня рождения М.В.Ломоносова ; Cu-Ni ; XF ; 18 ; Сhatsky ; 192 
 1865 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; XF ; 15 ; шахтер-61 ; 253 
 1866 ; 25 рублей. Врачам и медицинским работникам ; 2020ММД ;  ; Cu-Ni ; AU ; 28 ; panti2008 ; 97 
 1867 ; 10 рублей ; 2003 ; СПМД Псков ; биметалл ; VF-XF ; 17 ; 2422862 ; 123 
 1868 ; 10 рублей ; 2002 ; ММД Дербент ; биметалл ; VF-XF ; 19 ; 2422862 ; 157 
 1869 ; 25 рублей. Самоотверженный труд медицинских работников ; 2020ММД ;  ; Cu-Ni ; AU ; 34 ; nivva ; 95 
 1870 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; XF ; 22 ; svetin ; 223 
 1871 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; XF ; 17 ; Meshok ; 110 
 1872 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 13 ; 2422862 ; 149 
 1873 ; 3 рубля ; 1989 ; Землетрясение в Армении ; Cu-Ni ; XF ; 31 ; barbos ; 139 
 1874 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; VF-XF ; 8 ; garrymoore ; 73 
 1875 ; 1 рубль ; 1981 ; Дружба навеки ; Cu-Ni ; XF- ; 20 ; Сhatsky ; 267 
 1876 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; VF-XF ; 23 ; barbos ; 157 
 1777 ; 1 копейка ; 1924 ; Гурт рубчатый ; Cu ; XF ; 76 ; Viking90 ; 6015 
 1778 ; Полкопейки ; 1925 ;  ; Cu ; VF ; 47 ; Niko750 ; 520 
 1779 ; Полкопейки ; 1925 ;  ; Cu ; F- ; 18 ; GAlexander ; 171 
 1780 ; Полкопейки ; 1927 ;  ; Cu ; VG ; 33 ; спасибо ; 228 
 1781 ; Оригинальная копия монетного двора 37 рублей 50 копеек (100 франков) Упаковка ;  ;  ; Б/м ; Unc ; 52 ; Perfect163 ; 1022 
 1782 ; 5 копеек ; 2003 ; б/б ; St in Ni ; XF ; 54 ; electra ; 1266 
 1783 ; 50 копеек ; 1976 ;  ; Cu-Ni ; VF-XF ; 67 ; pvv50 ; 742 
 1784 ; 20 копеек ; 1973 ;  ; Cu-Ni ; VF ; 56 ; Сhatsky ; 5196 
 1785 ; 10 рублей. Брак ; 1991 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; XF ; 28 ; Михмих ; 318 
 1786 ; 50 рублей ; 1992 ; ММД Биметалл ; Cu-Zn/Cu-Ni ; VF+ ; 35 ; panti2008 ; 357 
 1787 ; 10 рублей ; 1992 ; ЛМД Биметалл ; Cu-Zn/Cu-Ni ; XF ; 55 ; kvs ; 9180 
 1788 ; 10 рублей Брак. Двойной удар ; 2017 ; Олонец, Республика Карелия ; биметалл ; AU ; 57 ; фарфор ; 4182 
 1789 ; 10 рублей. Магнитная. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 70 ; konstk2 ; 2285 
 1790 ; Разменный знак 10 Остров Шпицберген Арктикуголь Наводнение - юг России ; 2002 ;  ; Cu-Ni ; Proof ; 28 ; Коллекционер СНГ ; 602 
 1791 ; Образец Госбанка СССР ;  ;  ; Cu-Zn ; VF ; 70 ; Аргонавт ; 3220 
 1792 ; Разменный знак 10 Остров Шпицберген Арктикуголь Наводнение - центр Европы ; 2002 ;  ; Cu-Ni ; Proof ; 18 ; Коллекционер СНГ ; 602 
 1793 ; 20 копеек ; 1971 ;  ; Cu-Ni ; AU ; 69 ; gelo ; 9157 
 1794 ; 20 копеек ; 1973 ;  ; Cu-Ni ; XF ; 56 ; л842 ; 6283 
 1795 ; 20 копеек ; 1970 ;  ; Cu-Ni ; AU ; 47 ; vjacha ; 8618 
 1796 ; 5 копеек ; 1933 ;  ; Br ; F ; 79 ; benc ; 11381 
 1797 ; 15 копеек ; 1967 ;  ; Cu-Ni ; XF ; 25 ; гром ; 1925 
 1798 ; 20 копеек ; 1967 ;  ; Cu-Ni ; AU ; 29 ; гром ; 1838 
 1799 ; 15 копеек ; 1967 ;  ; Cu-Ni ; XF+/AU ; 37 ; aleksandr733 ; 2009 
 1800 ; 5 копеек ; 2003 ; б/б ; St in Ni ; VF-XF ; 70 ; Копеечка ; 1221 
 1801 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 24 ; svetin ; 56 
 1802 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 32 ; SupERGood ; 82 
 1803 ; 10 рублей. Редкий гурт. ; 2013 ; Республика Северная Осетия-Алания ; биметалл ; AU ; 24 ; 2422862 ; 57 
