 4420 ; Бона иностранная ;  ;  ;  ;  ; 34 ; kozerog ; 36 
 1329 ; Жетон. Министерство торговли СССР. 12. Оборотная сторона ребристая, цифры прямоугольной формы ;  ;  ; Ж/м ; VF ; 22 ; fillin ; 93 
 1330 ; Жетон. Министерство торговли СССР. 11. Оборотная сторона ребристая, цифры прямоугольные. На о/с клеймо: "1" и "8" вдавленной формы ;  ;  ; Ж/м ; VF-XF ; 13 ; ehscrop ; 408 
 1331 ; Жетон. Министерство торговли СССР. 5. Оборотная сторона гладкая, цифры прямоугольные. На о/с клеймо: "1" и "8" вдавленной формы ;  ;  ; Ж/м ; VF+ ; 38 ; шев ; 430 
 1332 ; Жетон. Министерство торговли СССР. 1. Оборотная сторона гладкая, цифры прямоугольные ;  ;  ; Ж/м ; AU ; 72 ; seaman ; 4910 
 1333 ; 10 копеек ; 1944 ;  ; Ni ; F-VF ; 24 ; konstk2 ; 1041 
 1334 ; 5 копеек ; 1945 ;  ; Br ; VF-XF ; 128 ; Al0851 ; 908 
 1335 ; 3 рубля. Упаковка ; 1995 ; Капитуляция Германии ; Cu-Ni ; Proof ; 81 ; yuri.gruzdev ; 528 
 1336 ; 3 рубля. Упаковка ; 1993 ; 50 лет освобождения Киева ; Cu-Ni ; Proof ; 38 ; Сакович ; 305 
 1337 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 27 ; yuri.gruzdev ; 234 
 1338 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 49 ; Sergant ; 102 
 1339 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 55 ; Slava28 ; 102 
 1340 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 30 ; denis68 ; 105 
 1341 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 40 ; astronom ; 159 
 1342 ; 1 рубль. Упаковка ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; Unc ; 77 ; s451 ; 163 
 1343 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; Unc ; 95 ; astronom ; 159 
 1344 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 83 ; astronom ; 163 
 1345 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 22 ; astronom ; 159 
 1346 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc ; 12 ; astronom ; 159 
 1347 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; VF-XF ; 11 ; KROT151 ; 20 
 1348 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; VF+ ; 12 ; Sergant ; 23 
 1349 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; VF+ ; 11 ; KROT151 ; 22 
 1350 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; VF-XF ; 1 ; fox2011 ; 51 
 1351 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF- ; 11 ; KROT151 ; 22 
 1352 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; VF-XF ; 10 ; KROT151 ; 22 
 1353 ; 5 рублей ; 1993 ; Сергиев Посад ; Cu-Ni ; AU ; 42 ; Моряк-собиратель ; 434 
 1354 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 24 ; Сакович ; 255 
 1255 ; 3 рубля. С сертификатом ; 2010 ; Боевая башня "Вовнушки" ; Ag ; Proof ; 40 ; OMT ; 2749 
 1256 ; 3 рубля. С сертификатом ; 2010 ; Церковь Пресвятой Троицы ; Ag ; Proof ; 31 ; свой ; 3070 
 1257 ; 3 рубля. С сертификатом ; 2010 ; Спасо-Преображенский собор ; Ag ; Proof ; 64 ; NSN ; 3208 
 1258 ; 3 рубля. С сертификатом ; 2011 ; Ансамбль Круглой площади, Петрозаводск ; Ag ; Proof ; 49 ; ЕВС ; 2591 
 1259 ; 3 рубля. Лунный календарь. Кролик. С сертификатом ; 2011ММД ;  ; Ag ; Proof ; 46 ; 100924 ; 2301 
 1260 ; 2 рубля ; 1995 ; ЛМД С.А.Есенин ; Ag ; Proof ; 15 ; Фима ; 793 
 1261 ; 2 рубля ; 1997 ; ЛМД Афанасий Никитин в Индии ; Ag ; Proof ; 16 ; NSN ; 1557 
 1262 ; 2 рубля ; 1997 ; ММД Афанасий Никитин в России ; Ag ; Proof ; 49 ; astronom ; 5100 
 1263 ; 2 рубля ; 2003 ; ММД 100 лет со дня рождения И.В.Курчатова ; Ag ; Proof ; 49 ; Artemon ; 1734 
 1264 ; 2 рубля. С сертификатом ; 2010 ; 200 лет хирургу Н.И.Пирогову ; Ag ; Proof ; 85 ; Artemon ; 1543 
 1265 ; 2 рубля ; 2008 ; СПМД Красная книга. Прибайкальский Черношапочный сурок ; Ag ; Proof ; 41 ; RU95 ; 2397 
 1266 ; 2 рубля ; 2008 ; СПМД Красная книга. Дозорщик-император ; Ag ; Proof ; 47 ; RU95 ; 2397 
 1267 ; 2 рубля ; 2008 ; СПМД Красная книга. Азово-Черноморская шемая ; Ag ; Proof ; 42 ; RU95 ; 2397 
 1268 ; 1 рубль ; 1994 ; ЛМД Красная книга. Краснозобая казарка ; Ag ; Proof ; 36 ; veter 9 ; 1328 
 1269 ; 1 рубль ; 1997 ; ЛМД Собор Казанской Божьей Матери ; Ag ; Proof ; 38 ; Artemon ; 1028 
 1270 ; Рубль. Полуточка ; 1921 ; (АГ) ; Ag ; AU ; 53 ; shneyder ; 2654 
 1271 ; Рубль. Полуточка ; 1921 ; (АГ) ; Ag ; VF- ; 24 ; jimmysu ; 2040 
 1272 ; Рубль ; 1924 ; (ПЛ) ; Ag ; AU ; 74 ; Slava28 ; 1733 
 1273 ; Рубль ; 1924 ; (ПЛ) ; Ag ; AU ; 50 ; GERMES8 ; 2445 
 1274 ; Рубль ; 1924 ; (ПЛ) ; Ag ; AU ; 32 ; Aless ; 1301 
 1275 ; Рубль ; 1924 ; (ПЛ) ; Ag ; AU/XF ; 34 ; spstudio ; 1181 
 1276 ; Рубль ; 1924 ; (ПЛ) ; Ag ; VF- ; 37 ; jimmysu ; 878 
 1277 ; 50 копеек ; 1921 ; (АГ) ; Ag ; AU/XF ; 23 ; папа Карло ; 426 
 1278 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 18 ; jimmysu ; 338 
 1279 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF ; 23 ; Буратино ; 313 
 1280 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF- ; 30 ; волга ; 303 
 1281 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF- ; 19 ; волга ; 273 
 1282 ; 50 копеек ; 1922 ;  ; Ag ; VG ; 38 ; iMerchant ; 197 
 1283 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; XF/AU ; 67 ; Slava28 ; 444 
 1284 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 54 ; алеша ; 459 
 1285 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 45 ; bob_tauranga ; 324 
 1286 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF- ; 26 ; волга ; 278 
 1287 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; F-VF ; 35 ; волга ; 310 
 1288 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; F-VF ; 27 ; волга ; 301 
 1289 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; XF/AU ; 61 ; Slava28 ; 406 
 1290 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 50 ; Буратино ; 331 
 1291 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF- ; 28 ; волга ; 308 
 1292 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; AU ; 79 ; GERMES8 ; 918 
 1293 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; XF+ ; 51 ; 4747 ; 353 
 1294 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 55 ; wolikaz ; 359 
 1295 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; AU ; 39 ; Mart_11 ; 1226 
 1296 ; 20 копеек ; 1922 ;  ; Ag ; VF+ ; 70 ; Моряк-собиратель ; 174 
 1297 ; 20 копеек ; 1923 ;  ; Ag ; AU ; 27 ; ZET ; 645 
 1298 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 84 ; maremark ; 201 
 1299 ; 20 копеек ; 1924 ;  ; Ag ; VF+ ; 62 ; vitalik19 ; 150 
 1300 ; 20 копеек ; 1924 ;  ; Ag ; VF+ ; 18 ; spstudio ; 117 
 1301 ; 20 копеек ; 1925 ;  ; Ag ; AU ; 83 ; steelmaster4 ; 308 
 1302 ; 20 копеек ; 1925 ;  ; Ag ; XF ; 42 ; spstudio ; 170 
 1303 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 59 ; bob_tauranga ; 102 
 1304 ; 20 копеек ; 1927 ;  ; Ag ; XF- ; 72 ; vitalik19 ; 150 
 738 ; Знак. Белорусская ССР ;  ;  ; Б/м,эмаль ; XF ; 1 ; vic2 ; 50 
 739 ; Знак. Российский азимут ; 2011 ;  ; Ж/м ; AU ; 2 ; allur65 ; 21 
 740 ; Знак. Олимпиада Инсбрук ; 1976 ;  ; Ж/м ; VF-XF ; 2 ; vic2 ; 20 
 741 ; Жетон. В память царствования Александра II (1818-1855-1881). D-23мм ; СПМД ;  ; Ag925 ; Proof ; 67 ; bv812 ; 612 
 742 ; Медаль. 300 лет Санкт-Петербургу (1703-2003). D-42мм ; СПМД ;  ; Б/м ; Proof ; 25 ; E.V.A. ; 191 
 743 ; Медаль (эксклюзивная коллекционная монета). Санкт-Петербург. Россия. В буклете. D-39мм ;  ;  ; Ж/м ; AU ; 30 ; andr86 ; 165 
 744 ; Медаль (эксклюзивная коллекционная монета). Кронштадт. Россия. В буклете. D-39мм ;  ;  ; Ж/м ; AU ; 23 ; саров ; 120 
 745 ; Медаль (эксклюзивная коллекционная монета). Петергоф. Россия. В буклете. D-39мм ;  ;  ; Ж/м ; AU ; 24 ; fajyz ; 125 
 746 ; Лот монет России для Финляндии (браслет): 2,1 марки, 50,25 пенни (4шт). Напайки ; 1865-1917 ;  ; Ag ; F-VF ; 83 ; sonegr ; 1428 
 747 ; Лот значков ГДР: 3шт ;  ;  ; Ж/м,ж/м,эмаль ; AU/XF ; 13 ; allur65 ; 31 
 748 ; Лот иностранных значков: 5шт ;  ;  ; Ж/м,ж/м,эмаль ; AU/XF ; 15 ; allur65 ; 14 
 749 ; Лот знаков. Рига (5шт) ;  ;  ; Ж/м, Al ; AU/XF ; 18 ; ramik321 ; 51 
 750 ; Лот значков (Комсомольская правда): 2шт ;  ;  ; Al ; XF+ ; 63 ; СВл ; 101 
 751 ; Лот значков (Фестиваль): 6шт ;  ;  ; Al ; XF-/XF+ ; 14 ; кабачок ; 34 
 752 ; Лот значков (Отличники): 2шт ;  ;  ; Al ; XF-/XF+ ; 3 ; Rober ; 41 
 753 ; Лот значков (Спорт): 9шт ;  ;  ; Al ; VF+/XF+ ; 5 ; dimon46 ; 32 
 754 ; Лот значков (Пионерия): 5шт ;  ;  ; Al ; XF-/XF ; 13 ; vic2 ; 70 
 755 ; Лот значков (Комсомол): 7шт ;  ;  ; Al ; VF+/XF ; 26 ; СВл ; 153 
 756 ; Лот значков: 3шт ;  ;  ; Al ; XF-/XF ; 4 ; фёкла ; 53 
 757 ; Лот значков (Космос): 7шт ;  ;  ; Al ; VF/XF ; 1 ; vic2 ; 40 
 758 ; Лот значков (Ленин): 9шт ;  ;  ; Al ; VF/VF+ ; 5 ; dimon46 ; 53 
 759 ; Лот значков (Ударник): 2шт ;  ;  ; Al ; XF/AU ; 5 ; Rober ; 36 
 760 ; Лот значков (технические техникум и ВУЗ): 2шт ; ЛМД ;  ; Al ; AU ; 25 ; dimon46 ; 51 
 761 ; Лот значков (Дружинник): 3шт ;  ;  ; Al ; XF/AU ; 2 ; фёкла ; 34 
 762 ; Лот значков (Отличник погранслужбы и отличник советской армии): 2шт ;  ;  ; Al ; XF/AU ; 5 ; Rober ; 34 
 763 ; Лот значков (наставник 1 и 2кл): 3шт ;  ;  ; Al ; XF/AU ; 2 ; sveta6369 ; 82 
 764 ; Лот значков (победитель соцсоревнования): 3шт ;  ;  ; Al ; XF/AU ; 5 ; фёкла ; 58 
 765 ; Лот знаков солдатской классности (3шт): 3,2,1 классности ;  ;  ; Ж/м, эмаль ; AU/XF ; 47 ; sveta6369 ; 84 
 766 ; Лот знаков (2шт): Победитель соцсоревнований центрального района 1973г, Молодой гвардеец пятилетки ;  ;  ; Al ; AU/XF ; 6 ; allur65 ; 27 
 767 ; Лот знаков. Ереван (3шт): 2750 лет Еревану ;  ;  ; Б/м ; AU/XF ; 7 ; allur65 ; 14 
 768 ; Лот знаков перепись населения 1970,1979г. (2шт) ;  ;  ; Al ; AU ; 24 ; mishanya ; 82 
 769 ; Лот знаков об окончании учебных заведений (4шт) ;  ;  ; Al ; AU/XF ; 23 ; dimon46 ; 155 
 1237 ; 50 рублей. М-8,63гр ; 2004 ; СПМД Чемпионат Европы по футболу, Португалия ; Au ; Proof ; 65 ; ЕВС ; 29132 
 1238 ; 3 рубля ; 2006 ; СПМД 150-летие Государственной Третьяковской галереи ; Ag900,Au900 ; Proof ; 24 ; OMT ; 5610 
 1239 ; 3 рубля ; 2008 ; СПМД 150 лет первой российской почтовой марки ; Ag925,Au999 ; Proof ; 24 ; ЕВС ; 5276 
 1240 ; 3 рубля. Покровский собор в Воронеже. С сертификатом ; 2009 ;  ; Ag925,Au999 ; Proof ; 21 ; He-111 ; 7550 
 1241 ; 25 рублей ; 2006 ; СПМД Коневский Рождество-Богородничный монастырь ; Ag ; Proof ; 27 ; astronom ; 10512 
 1242 ; 25 рублей ; 2009 ; ММД Свято-Троицкий Сканов монастырь. Пензенская обл. ; Ag ; Proof ; 34 ; свой ; 9500 
 1243 ; 3 рубля ; 1989 ; ММД Московский Кремль ; Ag ; Proof ; 57 ; Maks777 ; 2772 
 1244 ; 3 рубля ; 1990 ; ЛМД Эксп.Кука в Русскую Америку ; Ag ; Proof ; 13 ; OMT ; 1864 
 1245 ; 3 рубля ; 1990 ; ЛМД Петропавловская крепость ; Ag ; Proof ; 17 ; NSN ; 1768 
 1246 ; 3 рубля ; 1990 ; ЛМД Встреча в верхах в интересах детей ; Ag ; Proof ; 38 ; OMT ; 1561 
 1247 ; 3 рубля ; 1992 ; ЛМД Троицкий собор ; Ag ; Proof ; 25 ; NSN ; 1726 
 1248 ; 3 рубля ; 1999 ; СПМД Юрьев монаст.в Новгороде 19 в. ; Ag ; Proof ; 30 ; OMT ; 2040 
 1249 ; 3 рубля ; 2005 ; ММД ДК Русакова ; Ag ; Proof ; 38 ; ЕВС ; 1426 
 1250 ; 3 рубля ; 2008 ; Столицы стран ЕвроАзЭС. Москва ; Ag ; Proof ; 27 ; OMT ; 2244 
 1251 ; 3 рубля ; 2008 ; ЮНЕСКО. Вулканы Камчатки ; Ag ; Proof ; 15 ; OMT ; 2070 
 1252 ; 3 рубля ; 2009 ; Одигитриевская церковь. Смоленская обл. ; Ag ; Proof ; 63 ; OMT ; 2070 
 1253 ; 3 рубля ; 2010 ; 150 лет Банку России ; Ag ; Proof ; 38 ; NSN ; 3242 
 1254 ; 3 рубля. С сертификатом ; 2010 ; 1000 лет Ярославлю ; Ag ; Proof ; 43 ; OMT ; 2550 
 688 ; Знак об окончании медицинского ВУЗа ; ЛМД ;  ; Al ; XF+ ; 5 ; dimon46 ; 89 
 689 ; Знак. Почетный донор России ; ЛМД ;  ; Ж/м ; AU/XF ; 28 ; Mike! ; 204 
 690 ; Знак Участник ликвидации последствий аварии ЧАЭС ; ММД ;  ; Ж/м ; AU ; 1 ; Mike! ; 123 
 691 ; Знак 200 лет МВД ;  ;  ; Ж/м ; AU ; 4 ; sham ; 161 
 692 ; Знак. Ворошиловский стрелок ;  ;  ; Б/м, эмаль ; VF- ; 113 ; dimon46 ; 1551 
 693 ; Знак. ГАИ Московская область ;  ;  ; Al ; AU ; 32 ; Lasto4kaSPB ; 62 
 694 ; Знак. 50 лет курсам "Выстрел" ;  ;  ; Al ; AU ; 14 ; Al0851 ; 36 
 695 ; Знак. За мужество и любовь к отечеству (1941-1945) ;  ;  ; Ж/м ; AU ; 38 ; Maks777 ; 83 
 696 ; Знак. Гидравлика и пневматика СЭВ 1975 Ереван ;  ;  ; Б/м ; XF+ ; 2 ; allur65 ; 3 
 697 ; Знак. 30 лет Варшавскому договору ;  ;  ; Al ; AU ; 57 ; Maks777 ; 61 
 698 ; Почетный знак гражданской обороны СССР ;  ;  ; Al ; XF+ ; 22 ; Сакович ; 129 
 699 ; Знак . Отличник советской торговли ; ММД ;  ; Al ; AU ; 55 ; NSN ; 100 
 700 ; Знак. С.П. Королев (1906-1966) ; ММД ;  ; Ж/м ; AU ; 35 ; Майкл ; 208 
 701 ; Знак. Трудовая слава. Угольная промышленность ;  ;  ; Б/м ; AU ; 24 ; evgen00 ; 95 
 702 ; Знак . ВПВПКУ им. К.Е. Ворошилова ;  ;  ; Al ; XF+ ; 6 ; UVVR ; 94 
 703 ; Знак. Московское общество охотников. Ремонт крепления ;  ;  ; Ж/м, эмаль ; VF-XF ; 33 ; Mike! ; 276 
 704 ; Знак. 200 лет МВД РФ ;  ;  ; Ж/м ; AU ; 16 ; sham ; 99 
 705 ; Знак. За коммунистический труд. Участнику движения ;  ;  ; Al ; AU ; 17 ; фёкла ; 40 
 706 ; Знак. 70 лет Специальной службе (1921-1991) ;  ;  ; Ж/м ; AU ; 1 ; 555650 ; 42 
 707 ; Знак. 200 лет Московскому университету ;  ;  ; Б/м, эмаль ; AU ; 104 ; NSN ; 795 
 708 ; Знак. 30 лет всесоюзному тресту спецгидроэнергомонтажа ;  ;  ; Ж/м, эмаль ; XF- ; 3 ; Lasto4kaSPB ; 75 
 709 ; Знак об окончании КВИМУ (Калининградское высшее инженерное мореходное училище рыбной промышленности) ;  ;  ; Ж/м, эмаль ; AU ; 49 ; DM2713 ; 2887 
 710 ; Знак. Отличник таможенной службы ;  ;  ; Ж/м ; AU ; 194 ; daniz ; 1738 
 711 ; Знак. 50 лет военно-техническому сотрудничеству ;  ;  ; Б/м ; AU ; 8 ; Lasto4kaSPB ; 31 
 712 ; Знак. Отличник военно-морской стройки ;  ;  ; Ж/м, эмаль ; XF+ ; 61 ; shneyder ; 1769 
 713 ; Знак. Будь готов к санитарной обороне СССР ;  ;  ; Ж/м, эмаль ; VF-XF ; 17 ; 439 ; 161 
 714 ; Знак. 75 лет автобазе МОРФ ;  ;  ; Al ; AU ; 5 ; allur65 ; 22 
 715 ; Знак об окончании ОИИМФ ; ММД ;  ; Ж/м, эмаль ; XF ; 64 ; Mike! ; 1779 
 716 ; Знак. 185 лет Омскому ВОКУ (1813-1998) ;  ;  ; Ж/м ; AU ; 17 ; kola1961 ; 215 
 717 ; Знак. 50 лет Киевскому заводу ;  ;  ; Б/м ; XF+ ; 16 ; Rober ; 24 
 718 ; Знак. Парашютист ;  ;  ; Б/м, Э/м ; AU ; 15 ; Maks777 ; 93 
 719 ; Знак. Бригада специального спецназначения 10 лет ;  ;  ; Ж/м ; AU ; 8 ; Rober ; 59 
 720 ; Знак. ВВ МВД РФ БрОН (1988-1993) ;  ;  ; Al ; AU ; 23 ; 555650 ; 36 
 721 ; Знак. ГТО 2 ступени №126207 ;  ;  ; Ж/м,эмаль ; VF-XF ; 12 ; Mike! ; 102 
 722 ; Знак. Специалист 1 класса (для офицеров) ;  ;  ; Ж/м,эмаль ; AU/XF ; 3 ; Sky2 ; 42 
 723 ; Знак. Специалист 3 класса (для офицеров) ;  ;  ; Ж/м,эмаль ; AU/XF ; 3 ; Sky2 ; 37 
 724 ; Знак. Специалист-мастер (для офицеров) ;  ;  ; Ж/м,эмаль ; AU/XF ; 3 ; Sky2 ; 59 
 725 ; Знак Отличник ВМФ ;  ;  ; Ж/м,эмаль ; AU/XF ; 17 ; Юджин ; 169 
 726 ; Знак. Специалист 3 класса (для рядовых) ; ММД ;  ; Ж/м,эмаль ; AU/XF ; 2 ; goba ; 26 
 727 ; Знак. Специалист 1ст ;  ;  ; Ж/м ; VF-XF ; 8 ; SadKo ; 17 
 728 ; Знак. Отличник советской армии ;  ;  ; Ж/м,эмаль ; VF ; 3 ; SadKo ; 51 
 729 ; Знак об окончании технического училища ; ММД ;  ; Ж/м ; XF+ ; 4 ; SANGOLD1 ; 23 
