 5972 ; Бона иностранная Югославия ;  ;  ;  ; AU ; 15 ; sneg ; 39 
 2072 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF+ ; 16 ; geracon2009 ; 69 
 2073 ; 15 копеек ; 1932 ;  ; Ni ; VF- ; 7 ; энкантадо ; 57 
 2074 ; 15 копеек ; 1940 ;  ; Ni ; VF+ ; 30 ; Val1978 ; 206 
 2075 ; 15 копеек ; 1941 ;  ; Ni ; VF+ ; 14 ; solder13 ; 155 
 2076 ; 15 копеек ; 1955 ;  ; Ni ; AU ; 5 ; spblvv ; 122 
 2077 ; 15 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 17 ; spblvv ; 137 
 2078 ; 15 копеек ; 1945 ;  ; Ni ; VF ; 6 ; brigadir ; 79 
 2079 ; 10 копеек ; 1932 ;  ; Ni ; VF-XF ; 16 ; HristS ; 58 
 2080 ; 10 копеек. Деформация ; 1939 ;  ; Ni ; F+ ; 3 ; Jiamer57rus ; 102 
 2081 ; 10 копеек ; 1946 ;  ; Ni ; XF- ; 15 ; brigadir ; 155 
 2082 ; 3 копейки ; 1930 ; В СССР С вытянуты, шт.20 коп.1924 ; Br ; VF+ ; 83 ; sotnik ; 3059 
 2083 ; 2 копейки ; 1951 ;  ; Br ; VF ; 18 ; кент ; 306 
 2084 ; 2 копейки ; 1955 ;  ; Br ; VF+ ; 8 ; Дима Шухов ; 34 
 2085 ; 2 копейки ; 1957 ; В венке герба 15 лент ; Br ; VF+ ; 10 ; mitisson ; 89 
 2086 ; 2 копейки ; 1949 ;  ; Br ; VF-XF ; 10 ; Алексис ; 124 
 2087 ; 2 копейки ; 1926 ;  ; Br ; VF ; 19 ; geracon2009 ; 57 
 2088 ; 2 копейки. Деформация ; 1931 ;  ; Br ; VF- ; 8 ; энкантадо ; 23 
 2089 ; 2 копейки ; 1934 ;  ; Br ; VF-XF ; 37 ; ryber ; 397 
 2090 ; 2 копейки ; 1936 ;  ; Br ; F ; 12 ; kansk ; 36 
 2091 ; 2 копейки ; 1941 ;  ; Br ; F ; 10 ; R.E.V. ; 53 
 2092 ; 2 копейки ; 1946 ;  ; Br ; VF ; 6 ; R.E.V. ; 38 
 2093 ; 2 копейки ; 1948 ;  ; Br ; XF ; 26 ; alexeyre ; 867 
 2094 ; 1 копейка ; 1933 ;  ; Br ; VF-XF ; 12 ; sgd ; 104 
 2095 ; 1 копейка ; 1936 ;  ; Br ; XF- ; 12 ; alehandr ; 57 
 2096 ; 1 копейка ; 1940 ;  ; Br ; XF- ; 7 ; R.E.V. ; 51 
 2097 ; 1 копейка ; 1938 ;  ; Br ; XF+ ; 17 ; Шмейхель ; 51 
 2098 ; 1 копейка ; 1946 ;  ; Br ; VF+ ; 13 ; Дмитрий475 ; 65 
 2099 ; 1 копейка ; 1948 ;  ; Br ; VF+ ; 9 ; kansk ; 102 
 2000 ; 5 копеек ; 1953 ;  ; Br ; XF+ ; 17 ; Vnukovo ; 255 
 2001 ; 5 копеек ; 1955 ;  ; Br ; XF ; 19 ; dim66 ; 255 
 2002 ; 5 копеек ; 1939 ;  ; Br ; F- ; 8 ; American ; 204 
 2003 ; 5 копеек ; 1936 ;  ; Br ; F- ; 9 ; nikolas13 ; 133 
 2004 ; 5 копеек ; 1955 ;  ; Br ; VF+ ; 16 ; Дмитрий475 ; 102 
 2005 ; 5 копеек ; 1940 ;  ; Br ; VF-XF ; 4 ; Leopold36 ; 153 
 2006 ; 5 копеек ; 1949 ;  ; Br ; VF- ; 4 ; Leopold36 ; 102 
 2007 ; 5 копеек ; 1948 ;  ; Br ; F- ; 6 ; American ; 123 
 2008 ; 15 копеек ; 1945 ;  ; Ni ; F ; 6 ; yer67ty ; 79 
 2009 ; 15 копеек ; 1941 ;  ; Ni ; VF ; 8 ; Алексис ; 192 
 2010 ; 15 копеек ; 1945 ;  ; Ni ; VF+ ; 15 ; miranda ; 132 
 2011 ; 15 копеек ; 1941 ;  ; Ni ; VF+ ; 20 ; miranda ; 207 
 2012 ; 15 копеек ; 1938 ;  ; Ni ; VF ; 4 ; ЛЕВЫЙ ; 153 
 2013 ; 15 копеек ; 1931 ;  ; Ni ; VF ; 18 ; Val1978 ; 131 
 2014 ; 10 копеек ; 1943 ;  ; Ni ; VF ; 29 ; Каенн ; 410 
 2015 ; 10 копеек ; 1935 ;  ; Сu-Ni ; F ; 11 ; t_v_v ; 92 
 2016 ; 10 копеек ; 1935 ;  ; Сu-Ni ; XF ; 20 ; Skilfulsun ; 615 
 2017 ; 10 копеек ; 1969 ;  ; Cu-Ni ; XF- ; 8 ; rustamsp ; 72 
 2018 ; 15 копеек ; 1976 ;  ; Cu-Ni ; AU ; 49 ; sv13 ; 161 
 2019 ; 10 копеек ; 1976 ;  ; Cu-Ni ; AU ; 30 ; Tapuk ; 81 
 2020 ; 5 копеек ; 1978 ;  ; Cu-Zn ; XF+ ; 21 ; мон ; 57 
 2021 ; 5 копеек ; 1991 ; ММД ; Cu-Zn ; XF+ ; 26 ; omsk77 ; 81 
 2022 ; 5 копеек ; 1961 ;  ; Cu-Zn ; XF ; 8 ; grytuman ; 55 
 2023 ; 5 копеек ; 1974 ;  ; Cu-Zn ; XF+ ; 6 ; coolpeppers ; 255 
 2024 ; 3 копейки ; 1973 ;  ; Cu-Zn ; XF+ ; 18 ; omsk77 ; 159 
 2025 ; 3 копейки ; 1976 ;  ; Cu-Zn ; XF+ ; 14 ; alexeyre ; 227 
 2026 ; 3 копейки ; 1991 ; ММД ; Cu-Zn ; AU ; 16 ; igor26 ; 104 
 2027 ; 3 копейки ; 1975 ;  ; Cu-Zn ; XF+ ; 46 ; Алексис ; 227 
 2028 ; 3 копейки ; 1980 ;  ; Cu-Zn ; XF+ ; 23 ; Шмейхель ; 71 
 2029 ; 2 копейки ; 1991 ; ММД ; Cu-Zn ; AU ; 41 ; Arlekino82 ; 221 
 2030 ; 2 копейки ; 1983 ;  ; Cu-Zn ; XF+ ; 15 ; omsk77 ; 66 
 2031 ; 20 копеек ; 1932 ;  ; Ni ; VF+ ; 24 ; heavy_fly ; 102 
 2032 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF+ ; 16 ; krocsi ; 67 
 2033 ; 15 копеек. Упаковка ; 1978 ;  ; Cu-Ni ; AU ; 36 ; omsk77 ; 272 
 2034 ; 10 копеек ; 1978 ;  ; Cu-Ni ; AU ; 17 ; Tapuk ; 101 
 2035 ; 5 копеек. Упаковка ; 1979 ;  ; Cu-Zn ; AU ; 40 ; Leopold36 ; 177 
 2036 ; 3 копейки. Упаковка ; 1978 ;  ; Cu-Zn ; AU ; 22 ; SIA ; 104 
 2037 ; 3 копейки ; 1967 ;  ; Cu-Zn ; XF+ ; 14 ; Дмитрий475 ; 111 
 2038 ; 2 копейки ; 1978 ;  ; Cu-Zn ; AU ; 25 ; Masik ; 453 
 2039 ; 2 копейки ; 1967 ;  ; Cu-Zn ; XF+ ; 17 ; Дмитрий475 ; 86 
 2040 ; 2 копейки ; 1975 ;  ; Cu-Zn ; XF+ ; 9 ; Алексис ; 85 
 2041 ; 1 копейка ; 1978 ;  ; Cu-Zn ; AU ; 35 ; Masik ; 216 
 2042 ; 50 копеек. 50 лет Советской славы. В капсуле NGC ; 1967 ;  ; Cu-Ni ; MS 64 ; 38 ; Groshuk ; 1505 
 2043 ; 5 копеек. В капсуле NGC ; 1961 ;  ; Cu-Zn ; MS 63 ; 61 ; sv13 ; 3296 
 2044 ; 5 копеек. В капсуле NGC ; 1956 ;  ; Br ; MS 65 ; 20 ; dsidorov ; 1658 
 2045 ; 10 копеек. В капсуле NGC ; 1941 ;  ; Ni ; MS 63 ; 55 ; sv13 ; 3866 
 2046 ; 10 копеек. В капсуле NGC ; 1977 ;  ; Cu-Ni ; PL 63 ; 68 ; sv13 ; 1658 
 2047 ; 1 копейка. В капсуле NGC ; 1940 ;  ; Br ; MS 64 ; 73 ; sv13 ; 3988 
 2048 ; 1 копейка. В капсуле NGC ; 1932 ;  ; Br ; MS 63 ; 42 ; romik ; 7140 
 2049 ; 1 копейка. В капсуле NGC ; 1933 ;  ; Br ; MS 63 ; 40 ; romik ; 7919 
 1950 ; 1 рубль ; 1988 ;  ; Cu-Ni ; VF-XF ; 22 ; Ferros ; 266 
 1951 ; 1 рубль ; 1989 ;  ; Cu-Ni ; VF-XF ; 6 ; Ferros ; 306 
 1952 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF+ ; 6 ; maks169 ; 255 
 1953 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF ; 8 ; rom11 ; 209 
 1954 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; XF+ ; 36 ; marvic ; 362 
 1955 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; XF ; 12 ; Ferros ; 285 
 1956 ; 2 копейки ; 1965 ;  ; Cu-Zn ; VF ; 13 ; Грач ; 306 
 1957 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F ; 4 ; ЛЕВЫЙ ; 90 
 1958 ; 20 копеек ; 1937 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; VF ; 6 ; Val1978 ; 164 
 1959 ; 20 копеек ; 1942 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F-VF ; 9 ; maks169 ; 255 
 1960 ; 50 копеек ; 1974 ;  ; Cu-Ni ; VF-XF ; 8 ; gerber68 ; 34 
 1961 ; 50 копеек ; 1978 ;  ; Cu-Ni ; XF+ ; 8 ; bva150979 ; 163 
 1962 ; 50 копеек ; 1964 ;  ; Cu-Ni ; XF+ ; 14 ; ryber ; 128 
 1963 ; 50 копеек ; 1964 ;  ; Cu-Ni ; XF+ ; 41 ; omsk77 ; 159 
 1964 ; 50 копеек ; 1982 ;  ; Cu-Ni ; XF ; 9 ; 312 ; 26 
 1965 ; 50 копеек ; 1979 ;  ; Cu-Ni ; XF ; 11 ; gerber68 ; 36 
 1966 ; 50 копеек ; 1965 ;  ; Cu-Ni ; VF-XF ; 16 ; avstraliez2 ; 245 
 1967 ; 50 копеек ; 1980 ;  ; Cu-Ni ; VF-XF ; 10 ; gerber68 ; 34 
 1968 ; 50 копеек ; 1981 ;  ; Cu-Ni ; XF- ; 17 ; 12457801 ; 41 
 1969 ; 50 копеек ; 1987 ;  ; Cu-Ni ; XF+ ; 13 ; omsk77 ; 104 
 1970 ; 50 копеек ; 1986 ;  ; Cu-Ni ; XF+ ; 14 ; heavy_fly ; 101 
 1971 ; 50 копеек ; 1976 ;  ; Cu-Ni ; XF+ ; 25 ; DaMon15 ; 1111 
 1972 ; 50 копеек ; 1989 ;  ; Cu-Ni ; XF ; 12 ; avstraliez2 ; 235 
 1973 ; 50 копеек ; 1978 ;  ; Cu-Ni ; VF+ ; 7 ; bva150979 ; 204 
 1974 ; 50 копеек ; 1987 ;  ; Cu-Ni ; XF ; 11 ; gerber68 ; 40 
 1975 ; 50 копеек ; 1983 ;  ; Cu-Ni ; XF ; 8 ; 312 ; 30 
 1976 ; 1 копейка ; 1936 ;  ; Br ; VF ; 8 ; mitisson ; 101 
 1977 ; 1 копейка ; 1962 ;  ; Cu-Zn ; XF+ ; 26 ; нв1975 ; 104 
 1978 ; 1 копейка ; 1962 ;  ; Cu-Zn ; VF ; 4 ; Грач ; 62 
 1979 ; 1 копейка ; 1965 ;  ; Cu-Zn ; VF ; 16 ; Дмитрий475 ; 81 
 1980 ; 1 копейка ; 1976 ;  ; Cu-Zn ; AU ; 10 ; Tapuk ; 91 
 1981 ; 3 копейки ; 1976 ;  ; Cu-Zn ; XF+ ; 22 ; heavy_fly ; 67 
 1982 ; 3 копейки ; 1935 ;  ; Br ; F-VF ; 14 ; кент ; 43 
 1983 ; 3 копейки ; 1935 ;  ; Br ; F-VF ; 6 ; American ; 123 
 1984 ; 3 копейки ; 1935 ;  ; Br ; VF- ; 16 ; Skilfulsun ; 350 
 1985 ; 3 копейки ; 1945 ;  ; Br ; F-VF ; 15 ; kansk ; 603 
 1986 ; 3 копейки. Деформация ; 1936 ; Л/с звезда фигурная ; Br ; F+ ; 17 ; н_у_м_и_з_м_а_т ; 18 
 1987 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF ; 4 ; American ; 36 
 1988 ; 3 копейки ; 1935 ; Л/с звезда фигурная ; Br ; F ; 8 ; kansk ; 153 
 1989 ; 3 копейки. Деформация ; 1935 ; Л/с звезда фигурная ; Br ; F- ; 26 ; н_у_м_и_з_м_а_т ; 113 
 1990 ; 3 копейки ; 1965 ;  ; Cu-Zn ; VF+ ; 37 ; камсигал ; 612 
 1991 ; 5 копеек ; 1976 ;  ; Cu-Zn ; AU ; 34 ; sv13 ; 323 
 1992 ; 5 копеек ; 1974 ;  ; Cu-Zn ; XF- ; 2 ; Дима Шухов ; 36 
 1993 ; 5 копеек ; 1948 ;  ; Br ; VF- ; 8 ; American ; 123 
 1994 ; 5 копеек ; 1943 ;  ; Br ; VF- ; 8 ; American ; 193 
 1995 ; 5 копеек ; 1946 ;  ; Br ; F-VF ; 6 ; elena92 ; 31 
 1996 ; 5 копеек ; 1929 ;  ; Br ; F- ; 18 ; 13 ; 171 
 1997 ; 5 копеек ; 1926 ;  ; Br ; F- ; 15 ; grytuman ; 63 
 1998 ; 5 копеек ; 1953 ;  ; Br ; VF+ ; 23 ; Дмитрий475 ; 155 
 1999 ; 5 копеек ; 1955 ;  ; Br ; VF+ ; 6 ; heavy_fly ; 102 
 1900 ; 1 рубль ; 1983 ;  ; Cu-Ni ; AU ; 25 ; coincoll ; 2550 
 1901 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; AU ; 38 ; Tapuk ; 301 
 1902 ; 5 копеек ; 1973 ;  ; Cu-Zn ; VF+ ; 25 ; coolpeppers ; 566 
 1903 ; 3 копейки ; 1930 ; В СССР С вытянуты, шт.20 коп.1924 ; Br ; VF ; 17 ; daymand ; 4067 
 1904 ; 20 копеек ; 1932 ;  ; Ni ; XF+ ; 33 ; кент ; 509 
 1905 ; 20 копеек ; 1946 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 11 ; Olimpia ; 121 
 1906 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF ; 15 ; Olimpia ; 148 
 1907 ; 10 копеек ; 1933 ;  ; Ni ; VF-XF ; 16 ; yniks2012 ; 255 
 1908 ; 20 копеек ; 1939 ;  ; Ni ; VF-XF ; 46 ; Val1978 ; 309 
 1909 ; 20 копеек ; 1941 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; XF+ ; 45 ; Sava05 ; 833 
 1910 ; 1 рубль ; 1971 ;  ; Cu-Ni ; XF+ ; 27 ; Ferros ; 1140 
 1911 ; 5 копеек ; 1930 ;  ; Br ; VF-XF ; 3 ; Leopold36 ; 51 
 1912 ; 5 копеек ; 1940 ;  ; Br ; VF-XF ; 23 ; heavy_fly ; 85 
 1913 ; 5 копеек ; 1956 ;  ; Br ; XF- ; 11 ; R.E.V. ; 51 
 1914 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF+ ; 16 ; Дмитрий475 ; 90 
 1915 ; 3 копейки ; 1937 ;  ; Br ; VF+ ; 9 ; Val1978 ; 57 
 1916 ; 2 копейки ; 1930 ;  ; Br ; VF-XF ; 16 ; мон ; 57 
 1917 ; 1 рубль ; 1961 ;  ; Cu-Ni ; XF- ; 16 ; gerber68 ; 306 
 1918 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF+ ; 37 ; ryber ; 101 
 1919 ; 1 рубль ; 1967 ;  ; Cu-Ni ; XF+ ; 21 ; godwin ; 1148 
 1920 ; 1 рубль ; 1965 ;  ; Cu-Ni ; XF+ ; 31 ; Алексис ; 640 
 1921 ; 1 рубль ; 1965 ;  ; Cu-Ni ; VF+ ; 27 ; gerber68 ; 306 
 1922 ; 1 рубль ; 1968 ;  ; Cu-Ni ; VF+ ; 12 ; ЛЕВЫЙ ; 1134 
 1923 ; 1 рубль ; 1969 ;  ; Cu-Ni ; VF-XF ; 10 ; maks169 ; 1071 
 1924 ; 1 рубль ; 1969 ;  ; Cu-Ni ; XF ; 36 ; sgd ; 1224 
 1925 ; 1 рубль ; 1970 ;  ; Cu-Ni ; VF-XF ; 31 ; ASCHE ; 1506 
 1926 ; 1 рубль ; 1971 ;  ; Cu-Ni ; XF ; 18 ; sgd ; 1115 
 1927 ; 1 рубль ; 1972 ;  ; Cu-Ni ; XF ; 43 ; Ритм ; 1884 
 1928 ; 1 рубль ; 1973 ;  ; Cu-Ni ; XF+ ; 45 ; Калуга59 ; 3020 
 1929 ; 1 рубль ; 1974 ;  ; Cu-Ni ; XF- ; 13 ; Technics ; 1093 
 1930 ; 1 рубль ; 1975 ;  ; Cu-Ni ; XF- ; 18 ; Каенн ; 1115 
 1931 ; 1 рубль ; 1976 ;  ; Cu-Ni ; XF+ ; 22 ; Пипсик ; 1249 
 1932 ; 1 рубль ; 1976 ;  ; Cu-Ni ; VF-XF ; 27 ; Technics ; 1173 
 1933 ; 1 рубль ; 1977 ;  ; Cu-Ni ; XF ; 41 ; ASCHE ; 1423 
 1934 ; 1 рубль ; 1978 ;  ; Cu-Ni ; XF- ; 32 ; Пипсик ; 1389 
 1935 ; 1 рубль ; 1979 ;  ; Cu-Ni ; XF+ ; 36 ; Пипсик ; 2381 
 1936 ; 1 рубль ; 1980 ;  ; Cu-Ni ; XF+ ; 17 ; coincoll ; 2070 
 1937 ; 1 рубль ; 1981 ;  ; Cu-Ni ; XF ; 34 ; Skilfulsun ; 1839 
 1938 ; 1 рубль ; 1982 ;  ; Cu-Ni ; XF+ ; 36 ; ASCHE ; 1446 
 1939 ; 1 рубль ; 1984 ;  ; Cu-Ni ; VF-XF ; 10 ; Дима Шухов ; 510 
 1940 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF- ; 8 ; maks169 ; 408 
 1941 ; 1 рубль ; 1986 ;  ; Cu-Ni ; XF+ ; 16 ; maks169 ; 554 
 1942 ; 1 рубль ; 1986 ;  ; Cu-Ni ; XF+ ; 10 ; ryber ; 408 
 1943 ; 1 рубль ; 1986 ;  ; Cu-Ni ; XF- ; 24 ; al111 ; 373 
 1944 ; 1 рубль ; 1987 ;  ; Cu-Ni ; XF ; 37 ; teso ; 751 
 1945 ; 1 рубль ; 1987 ;  ; Cu-Ni ; XF ; 18 ; мон ; 692 
 1946 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF+ ; 18 ; Ferros ; 334 
 1947 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF ; 8 ; maks169 ; 300 
 1948 ; 1 рубль ; 1988 ;  ; Cu-Ni ; VF-XF ; 9 ; Ferros ; 306 
 1949 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF ; 25 ; gerber68 ; 357 
 1850 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF+ ; 16 ; курт ; 341 
 1851 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 9 ; m1940 ; 152 
 1852 ; 1 рубль ; 1985 ; 165 лет со дня рождения Ф.Энгельса ; Cu-Ni ; XF ; 19 ; HristS ; 328 
 1853 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF+ ; 4 ; Rogoff ; 84 
 1854 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; XF+ ; 6 ; Rogoff ; 196 
 1855 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; XF ; 11 ; HristS ; 144 
 1856 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 21 ; alexeyre ; 214 
 1857 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; XF+ ; 11 ; Serg78 ; 83 
 1858 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 24 ; PROCSY ; 93 
 1859 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF ; 13 ; astksu ; 78 
 1860 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; XF ; 11 ; 312 ; 75 
 1861 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 21 ; Serg78 ; 107 
 1862 ; 3 рубля. Упаковка ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 33 ; Ratmen ; 493 
 1863 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; XF ; 7 ; klimvita ; 82 
 1864 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; XF ; 6 ; astksu ; 81 
 1865 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF- ; 10 ; Лема ; 38 
 1866 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF ; 23 ; Rarik ; 273 
 1867 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 15 ; heavy_fly ; 206 
 1868 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; AU ; 12 ; sena13 ; 305 
 1869 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 14 ; Rarik ; 400 
 1870 ; 1 рубль. Упаковка ; 1971 ;  ; Cu-Ni ; AU ; 22 ; avs ; 1417 
 1871 ; 50 копеек. Упаковка ; 1971 ;  ; Cu-Ni ; AU ; 43 ; mixser ; 8953 
 1872 ; 20 копеек. Упаковка ; 1971 ;  ; Cu-Ni ; AU ; 28 ; mixser ; 6800 
 1873 ; 15 копеек. Упаковка ; 1971 ;  ; Cu-Ni ; AU ; 32 ; mixser ; 11219 
 1874 ; 10 копеек. Упаковка ; 1971 ;  ; Cu-Ni ; AU ; 23 ; диман ; 345 
 1875 ; 5 копеек. Упаковка ; 1971 ;  ; Cu-Zn ; AU ; 57 ; RUS 78 ; 5327 
 1876 ; 3 копейки. Упаковка ; 1971 ;  ; Cu-Zn ; AU ; 36 ; Алексис ; 403 
 1877 ; 2 копейки. Упаковка ; 1971 ;  ; Cu-Zn ; AU ; 22 ; Алексис ; 354 
 1878 ; 1 копейка. Упаковка ; 1971 ;  ; Cu-Zn ; AU ; 19 ; John16 ; 206 
 1879 ; 1 рубль ; 1970 ;  ; Cu-Ni ; AU ; 24 ; куля ; 1530 
 1880 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 36 ; ooooo1961 ; 1351 
 1881 ; 1 рубль ; 1989 ;  ; Cu-Ni ; AU ; 12 ; Ferros ; 306 
 1882 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 12 ; Heritage ; 207 
 1883 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 22 ; Ferros ; 306 
 1884 ; 10 копеек ; 1976 ;  ; Cu-Ni ; AU ; 18 ; sv13 ; 227 
 1885 ; 5 копеек ; 1961 ;  ; Cu-Zn ; AU ; 40 ; Inokesha ; 293 
 1886 ; 3 копейки ; 1933 ;  ; Br ; VF ; 23 ; Masik ; 663 
 1887 ; 1 рубль ; 1961 ;  ; Cu-Ni ; AU ; 22 ; Inokesha ; 509 
 1888 ; 1 рубль ; 1966 ;  ; Cu-Ni ; AU ; 22 ; Simenon ; 2116 
 1889 ; 1 рубль ; 1967 ;  ; Cu-Ni ; AU ; 42 ; ooooo1961 ; 1460 
 1890 ; 1 рубль ; 1968 ;  ; Cu-Ni ; AU ; 34 ; ooooo1961 ; 1602 
 1891 ; 1 рубль ; 1969 ;  ; Cu-Ni ; AU ; 36 ; godwin ; 1734 
 1892 ; 1 рубль ; 1970 ;  ; Cu-Ni ; AU ; 36 ; Rarik ; 1928 
 1893 ; 1 рубль ; 1971 ;  ; Cu-Ni ; AU ; 21 ; мон ; 1326 
 1894 ; 1 рубль ; 1974 ;  ; Cu-Ni ; AU ; 43 ; Пипсик ; 1632 
 1895 ; 1 рубль ; 1975 ;  ; Cu-Ni ; AU ; 25 ; Hey ; 1548 
 1896 ; 1 рубль ; 1976 ;  ; Cu-Ni ; AU ; 27 ; сим1962 ; 2039 
 1897 ; 1 рубль ; 1977 ;  ; Cu-Ni ; AU ; 36 ; Пипсик ; 2550 
 1898 ; 1 рубль ; 1981 ;  ; Cu-Ni ; AU ; 20 ; Пипсик ; 2550 
 1899 ; 1 рубль ; 1982 ;  ; Cu-Ni ; AU ; 22 ; Пипсик ; 2550 
 1800 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF+ ; 13 ; Serg78 ; 70 
 1801 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF+ ; 11 ; Serg78 ; 80 
 1802 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF ; 7 ; doroshs ; 77 
 1803 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; XF ; 18 ; Serg78 ; 102 
 1804 ; 5 рублей ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; XF+ ; 18 ; mto14 ; 319 
 1805 ; 1 рубль ; 1991 ; Махтумкули ; Cu-Ni ; AU ; 22 ; sibirian ; 290 
 1806 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 5 ; hang seng ; 164 
 1807 ; 1 рубль ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; XF ; 15 ; HristS ; 126 
 1808 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; XF- ; 13 ; stark-2006 ; 83 
 1809 ; 1 рубль ; 1985 ; Фестиваль молодежи и студентов в Москве ; Cu-Ni ; XF ; 8 ; paranoy ; 51 
 1810 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF- ; 10 ; Lyonfik ; 55 
 1811 ; 1 рубль. В капсуле NGC ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; MS 64 ; 35 ; dsidorov ; 2313 
 1812 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF ; 9 ; paranoy ; 152 
 1813 ; 5 рублей ; 1991 ; Памятник Давиду Сасунскому в Ереване ; Cu-Ni ; XF ; 17 ; mix69531 ; 182 
 1814 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; XF ; 4 ; КОТ13 ; 126 
 1815 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; Unc/AU ; 15 ; Tapuk ; 227 
 1816 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 14 ; Tapuk ; 225 
 1817 ; 5 рублей. Упаковка ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 28 ; Tapuk ; 321 
 1818 ; 5 рублей ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; XF ; 8 ; Дима Шухов ; 154 
 1819 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 6 ; Bulgar ; 78 
 1820 ; 1 рубль ; 1991 ; 850 лет со дня рождения Низами Гянджеви ; Cu-Ni ; AU ; 6 ; КОТ13 ; 130 
