 6635 ; Часы наручные ORIENT UTAD-CO, кварц. Япония. ;  ;  ; Б/м ;  ; 33 ; Yamilov ; 1700 
 2334 ; Набор монет Банка России: 10,2 рубля (8 шт.) 55 лет победы. Пластиковая упаковка ; 2000 ;  ; Би/м,Cu-Ni ; AU ; 40 ; ssbb333 ; 830 
 2335 ; Лот монет Банка России: 10,2 рубля (11 шт.) 55 лет победы. Города-герои. Пластиковая упаковка ; 2000 ;  ; Би/м,Cu-Ni ; AU ; 32 ; U2 ; 765 
 2336 ; Лот монет СССР: 50,10,5 рублей (15 шт.) Красная книга СССР. Буклет ; 1991-1994 ;  ; Би/м ; XF/AU ; 26 ; svetikbsk ; 15625 
 2337 ; Лот монет Банка России: 10 рублей (3 шт.) 70 лет победы. Буклет ; 2015 ;  ; Би/м ; AU ; 10 ; vlad1967 ; 67 
 2338 ; Набор монет Банка России (Нерехта): 10 руб + 3 жетона Буклет ; 2014 ;  ; Би/м ; AU ; 17 ; an78gg ; 603 
 2339 ; Набор монет Банка России (ГВС): 10 руб (8шт) + жетон Буклет ; 2012 ;  ; Лат/St ; AU ; 23 ; shknikolay ; 568 
 2340 ; Набор монет Банка России (РФ. Выпуск 7): 10 руб (2шт) + жетон Буклет ; 2011 ;  ; Би/м ; AU ; 27 ; V5 ; 513 
 2341 ; Набор монет Банка России (Белозерск): 10 руб + 3 жетона Буклет ; 2012 ;  ; Би/м ; AU ; 25 ; an78gg ; 386 
 2342 ; Лот монет Банка России: 25 рублей (4 шт.) Олимпиада в Сочи 2014. буклет ;  ;  ; Cu-Ni ; XF+/AU ; 7 ; Чуча ; 129 
 2343 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) Пластиковая упаковка ; 1977ЛМД ;  ; Cu-Ni Cu-Zn ; AU ; 20 ; Сhatsky ; 2040 
 2344 ; Набор монет СССР: 1 руб, 50,20,15,10,5,3,2,1 коп (9шт) Пластиковая упаковка ; 1979ЛМД ;  ; Cu-Ni Cu-Zn ; AU ; 29 ; гром ; 2096 
 2345 ; Набор монет СССР: 1 рубль, 50,20,15,10,5,3,2,1 копейка (9 шт.) + жетон. Упаковка ; 1991М ;  ; Cu-Ni,Cu-Zn,Al ; Unc ; 58 ; метакса ; 2244 
 2346 ; Набор монет Банка России: 100,50,20,10,5,1 рубль (6 шт.) + жетон. Пластиковая упаковка ; 1992ЛМД ;  ; Би/м,Cu-Ni,Ж/м ; AU ; 47 ; Майкл ; 2397 
 2347 ; Набор монет Банка России: 100,50,20,10,5,1 рубль (6 шт.) + жетон. Упаковка ; 1992ЛМД ;  ; Би/м,Cu-Ni,Ж/м ; Unc/AU ; 51 ; student123 ; 1632 
 2348 ; Набор монет Банка России: 5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008 СПМД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 36 ; Nezd ; 500 
 2349 ; Набор монет Банка России: 5, 2,1 руб 50,10,5,1 коп (7шт). Буклет ; 2008 ММД ;  ; Cu-Ni,Cu-Ni-St ; AU ; 28 ; T_73 ; 465 
 2350 ; Набор монет Банка России: 5,2,1 руб, 50,10,5,1 коп (7шт) Буклет ; 2008ММД ;  ; Cu-Ni Cu/St ; Unc ; 43 ; сержик67 ; 520 
 2351 ; Набор монет Банка России: 5,2,1 руб, 50,10,5,1 коп (7шт) Буклет ; 2008ММД ;  ; Cu-Ni Cu/St ; Unc ; 6 ; Кубик ; 459 
 2352 ; Набор монет Банка России: 10,5,2,1 рубль, 50,10 копеек (6 шт.) + знак. Буклет ; 2010 ;  ; St/Лат,St/Ni,St ; AU ; 27 ; student123 ; 850 
 2353 ; Ролл монет Банка России: 10 копеек ; 2015 ;  ; Cu/St ;  ; 42 ; shknikolay ; 169 
 2354 ; Лот монет Банка России: 10,5,2,1 рубль (5 шт.) Пластиковая упаковка вскрыта ;  ;  ; Cu-Ni,Би/м ; VF/AU ; 19 ; U2 ; 425 
 2355 ; Лот монет СССР: 1 рубль, 50,20,15,10 копеек (5 шт.) 50 лет Советской власти. Буклет ; 1967 ;  ; Cu-Ni ; VF-/XF ; 17 ; vlad1967 ; 240 
 2356 ; Лот монет СССР: 120 шт. ; 1924-1957 ;  ; Ni,Br ; G/VG ; 55 ; Yamilov ; 1111 
 2357 ; Лот монет СССР: 100шт ;  ;  ; Cu-Ni ; VF/XF ; 21 ; Andrey88 ; 41 
 2358 ; Лот монет СССР: 10 копеек (80 шт.) ; 1953-1956 ;  ; Ni ; VF+/XF ; 21 ; Andrey88 ; 580 
 2359 ; Лот монет СССР: 5,2,1 коп (3шт) ; 1928-1930 ;  ; Br ; F ; 12 ; салаир ; 173 
 2360 ; Лот монет СССР: 10 коп (6шт) ; 1952-1957 ;  ; Ni ; VF/XF ; 21 ; SSA ; 83 
 2361 ; Лот монет СССР: 20,15,5,3,2,1 коп (6шт) ; 1946-1957 ;  ; Br Ni ; F/VF ; 23 ; andrej.fedorov.1971 ; 215 
 2362 ; Лот монет СССР: 5,2,1 коп (3шт) ; 1929-1953 ;  ; Br ; F/F+ ; 32 ; Barin13 ; 257 
 2363 ; Лот монет СССР: 50 коп (12шт) ; 1974-1991 ;  ; Cu-Ni ; VF/VF+ ; 15 ; Andrey88 ; 183 
 2364 ; Лот монет СССР: 3,2 коп (23шт) ; после 1961 ;  ; Cu-Zn ; VF/AU ; 19 ; AlexRep ; 83 
 2365 ; Лот монет СССР: 1 руб, 50,20,15,10 коп (32шт) ; после 1961 ;  ; Cu-Ni ; VF/AU ; 5 ; AlexRep ; 47 
 2366 ; Лот монет Банка России (юбилейные) 10 руб (24шт) ;  ;  ; Би/м ; XF/AU ; 10 ; Barin13 ; 363 
 2367 ; Лот монет СССР: 20 коп (6шт) ; 1952-1957 ;  ; Ni ; VF/XF ; 38 ; Aurum ; 98 
 2368 ; Лот монет СССР: 20 коп (17шт) ; 1961-1991 ;  ; Cu-Ni ; VF/XF ; 14 ; pollipol ; 34 
 2369 ; Лот монет СССР: 1 коп (30шт) ; 1962-1991 ;  ; Cu-Zn ; VF-/AU ; 25 ; Мерен ; 69 
 2370 ; Лот монет СССР: 20,15,10 коп (3шт) ; 1948 ;  ; Ni ; VF/XF ; 13 ; andrej.fedorov.1971 ; 62 
 2371 ; Лот монет СССР: 10 коп (6шт) ; 1952-1957 ;  ; Ni ; F/XF ; 7 ; Снежный Барс ; 26 
 2272 ; 3 копейки ; 1949 ;  ; Br ; XF- ; 50 ; Panzerbus ; 306 
 2273 ; 3 копейки ; 1951 ;  ; Br ; F-VF ; 12 ; Лёха 1978 ; 161 
 2274 ; 3 копейки ; 1952 ;  ; Br ; VF ; 10 ; kultan ; 22 
 2275 ; 3 копейки ; 1953 ;  ; Br ; XF ; 23 ; kultan ; 161 
 2276 ; 3 копейки ; 1975 ;  ; Cu-Zn ; AU ; 21 ; Марек ; 102 
 2277 ; 3 копейки ; 1979 ;  ; Cu-Zn ; AU ; 17 ; kultan ; 73 
 2278 ; 3 копейки ; 1983 ;  ; Cu-Zn ; AU ; 8 ; kultan ; 16 
 2279 ; 3 копейки ; 1984 ;  ; Cu-Zn ; AU ; 19 ; Логистик ; 126 
 2280 ; 3 копейки ; 1989 ; Л/с шт.20 коп. ; Cu-Zn ; XF+ ; 9 ; kultan ; 26 
 2281 ; 2 копейки ; 1926 ;  ; Br ; VF ; 7 ; sibirian ; 31 
 2282 ; 2 копейки ; 1928 ;  ; Br ; XF- ; 42 ; nava ; 521 
 2283 ; 2 копейки ; 1930 ;  ; Br ; VF+ ; 22 ; Meshok ; 99 
 2284 ; 5 копеек ; 1930 ;  ; Br ; XF- ; 53 ; Apis Melifera ; 1768 
 2285 ; 5 копеек ; 1931 ;  ; Br ; XF ; 43 ; SSK ; 804 
 2286 ; 5 копеек ; 1938 ;  ; Br ; F-VF ; 36 ; спасибо ; 165 
 2287 ; 5 копеек ; 1939 ;  ; Br ; F-VF ; 16 ; Meshok ; 220 
 2288 ; 5 копеек ; 1940 ;  ; Br ; XF ; 66 ; portugal77 ; 765 
 2289 ; 5 копеек ; 1946 ;  ; Br ; VF-XF ; 15 ; kultan ; 125 
 2290 ; 5 копеек ; 1948 ;  ; Br ; F-VF ; 25 ; andrej.fedorov.1971 ; 155 
 2291 ; 5 копеек ; 1949 ;  ; Br ; VF+ ; 39 ; Panzerbus ; 244 
 2292 ; 5 копеек ; 1950 ;  ; Br ; VF+ ; 41 ; kultan ; 833 
 2293 ; 5 копеек ; 1953 ;  ; Br ; XF ; 28 ; SSK ; 257 
 2294 ; 5 копеек ; 1955 ;  ; Br ; XF ; 39 ; Panzerbus ; 252 
 2295 ; 5 копеек ; 1957 ; В венке герба 15 лент ; Br ; XF ; 35 ; kultan ; 206 
 2296 ; 5 копеек ; 1956 ;  ; Br ; AU ; 34 ; Русские не сдаются ; 550 
 2297 ; 5 копеек ; 1954 ;  ; Br ; F-VF ; 46 ; andrej.fedorov.1971 ; 205 
 2298 ; 5 копеек ; 1945 ;  ; Br ; F+ ; 109 ; serguny ; 2441 
 2299 ; 3 копейки ; 1945 ;  ; Br ; F+ ; 26 ; kvs ; 521 
 2300 ; 2 копейки ; 1953 ;  ; Br ; F-VF ; 17 ; kvs ; 34 
 2301 ; 2 копейки ; 1954 ;  ; Br ; F-VF ; 16 ; electra ; 62 
 2302 ; 2 копейки ; 1933 ;  ; Br ; VF- ; 34 ; drn137 ; 516 
 2303 ; 2 копейки ; 1937 ;  ; Br ; VF- ; 15 ; sibirian ; 57 
 2304 ; 2 копейки ; 1951 ;  ; Br ; F ; 32 ; andrej.fedorov.1971 ; 153 
 2305 ; 2 копейки ; 1964 ;  ; Cu-Zn ; VF- ; 18 ; kalita ; 258 
 2306 ; 1 копейка ; 1930 ;  ; Br ; F ; 50 ; andrej.fedorov.1971 ; 203 
 2307 ; 10 копеек. Аверс/Реверс поворот 90 градусов ; 1931 ;  ; Ni ; G ; 39 ; армавир ; 148 
 2308 ; 10 копеек ; 1935 ;  ; Ni ; F- ; 9 ; kultan ; 34 
 2309 ; 15 копеек ; 1951 ;  ; Ni ; VF- ; 43 ; eotan ; 306 
 2310 ; 10 копеек ; 1936 ;  ; Ni ; VF- ; 13 ; Мерен ; 72 
 2311 ; 10 копеек ; 1945 ;  ; Ni ; VG ; 15 ; Мозг ; 110 
 2312 ; 20 копеек ; 1943 ; Л/с звезда плоская, шт. 20 коп. ; Ni ; F ; 11 ; Andrey88 ; 46 
 2313 ; 25 рублей. Буклет ; 2014 ; СПМД Сочи 2014. Эстафета Олимп. огня. цвет. ; Cu-Ni ; Unc ; 33 ; прохожий ; 306 
 2314 ; 25 рублей. Буклет ; 2014 ; СПМД Сочи 2014. Эстафета Олимп. огня. цвет. ; Cu-Ni ; Unc ; 44 ; predicat ; 296 
 2315 ; 25 рублей. Буклет ; 2014 ; СПМД Сочи 2014. Эстафета Олимп. огня. цвет. ; Cu-Ni ; Unc ; 31 ; predicat ; 297 
 2316 ; 25 рублей. Буклет ; 2014 ; СПМД Сочи 2014. Эстафета Олимп. огня. цвет. ; Cu-Ni ; Unc ; 30 ; svetin ; 296 
 2317 ; 25 рублей. Крокодил Гена. Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 41 ; Vol4en0k ; 480 
 2318 ; 25 рублей. Барбоскины. Буклет ; 2020 ;  ; Cu-Ni ; Unc ; 31 ; ask ; 301 
 2319 ; Жетон. 5 червонцев. Красная книга. Европейский хариус. Буклет ; 2018ММД ;  ; Би/м ; AU ; 18 ; Meshok ; 403 
 2320 ; Набор монет Банка России: 10 рублей (4 шт.) + жетон. Регионы РФ. Буклет ; 2010 ;  ; Би/м ; AU ; 30 ; гром ; 22406 
 2321 ; Набор монет Банка России: 10 рублей (3 шт.) + жетон. Древние города России. Буклет ; 2007 ;  ; Би/м,Ж/м ; H ; 24 ; evgens1 ; 681 
 2222 ; 5 копеек ; 1931 ;  ; Br ; F-VF ; 15 ; alekstos ; 110 
 2223 ; 2 копейки ; 1935 ;  ; Br ; F-VF ; 54 ; svetikbsk ; 228 
 2224 ; 5 копеек ; 1946 ;  ; Br ; VF- ; 16 ; Мерен ; 69 
 2225 ; 5 копеек ; 1949 ;  ; Br ; VF- ; 28 ; АЦТЕК ; 58 
 2226 ; 5 копеек ; 1952 ;  ; Br ; F ; 15 ; Андрей/Пермь ; 21 
 2227 ; 3 копейки ; 1936 ; Л/с звезда фигурная ; Br ; VF- ; 8 ; SwaggaRakka ; 14 
 2228 ; 3 копейки ; 1946 ;  ; Br ; XF ; 8 ; sibirian ; 36 
 2229 ; 3 копейки ; 1949 ;  ; Br ; VF- ; 5 ; sibirian ; 8 
 2230 ; 20 копеек ; 1933 ;  ; Ni ; VF- ; 23 ; ЖИГУЛЬ ; 76 
 2231 ; 3 копейки ; 1951 ;  ; Br ; F ; 41 ; Мозг ; 177 
 2232 ; 2 копейки ; 1938 ;  ; Br ; F-VF ; 13 ; Panzerbus ; 42 
 2233 ; 20 копеек ; 1945 ;  ; Ni ; VF- ; 15 ; Andrey88 ; 47 
 2234 ; 15 копеек ; 1938 ;  ; Ni ; F ; 41 ; svetikbsk ; 137 
 2235 ; 1 рубль ; 1961 ;  ; Cu-Ni ; XF+ ; 44 ; kultan ; 309 
 2236 ; 1 рубль ; 1975 ;  ; Cu-Ni ; AU ; 36 ; kultan ; 1567 
 2237 ; 1 рубль ; 1981 ;  ; Cu-Ni ; AU ; 40 ; 18 ; 2174 
 2238 ; 1 рубль ; 1985 ;  ; Cu-Ni ; XF+ ; 24 ; rem. ; 326 
 2239 ; 1 рубль ; 1988 ;  ; Cu-Ni ; AU ; 29 ; vvd ; 302 
 2240 ; 1 рубль ; 1989 ;  ; Cu-Ni ; XF+ ; 17 ; an17s ; 137 
 2241 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 44 ; SwaggaRakka ; 119 
 2242 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 61 ; Мерен ; 312 
 2243 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; AU ; 22 ; kultan ; 161 
 2244 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF-XF ; 13 ; CMS ; 160 
 2245 ; 50 копеек ; 1964 ;  ; Cu-Ni ; XF+ ; 23 ; Meshok ; 87 
 2246 ; 50 копеек ; 1966 ;  ; Cu-Ni ; XF- ; 13 ; kultan ; 82 
 2247 ; 50 копеек ; 1969 ;  ; Cu-Ni ; AU ; 19 ; volkov ; 258 
 2248 ; 50 копеек ; 1973 ;  ; Cu-Ni ; XF+ ; 46 ; edtt ; 500 
 2249 ; 50 копеек ; 1979 ;  ; Cu-Ni ; AU ; 24 ; kultan ; 79 
 2250 ; 50 копеек ; 1982 ;  ; Cu-Ni ; AU ; 6 ; kultan ; 65 
 2251 ; 50 копеек ; 1983 ;  ; Cu-Ni ; XF+ ; 13 ; bamia67 ; 46 
 2252 ; 50 копеек ; 1984 ;  ; Cu-Ni ; AU ; 23 ; ser18342588 ; 201 
 2253 ; 50 копеек ; 1987 ;  ; Cu-Ni ; XF+ ; 11 ; bamia67 ; 47 
 2254 ; 50 копеек ; 1989 ;  ; Cu-Ni ; AU ; 31 ; timm2 ; 299 
 2255 ; 50 копеек ; 1990 ;  ; Cu-Ni ; AU ; 29 ; bcg ; 291 
 2256 ; 50 копеек ; 1991 ; ЛМД ; Cu-Ni ; AU ; 61 ; timm2 ; 156 
 2257 ; 5 копеек ; 1982 ;  ; Cu-Zn ; AU ; 34 ; Сармат80 ; 185 
 2258 ; 5 копеек ; 1984 ;  ; Cu-Zn ; AU ; 15 ; loguten ; 50 
 2259 ; 5 копеек ; 1985 ;  ; Cu-Zn ; AU ; 38 ; vtf ; 192 
 2260 ; 5 копеек ; 1986 ;  ; Cu-Zn ; AU ; 13 ; kultan ; 77 
 2261 ; 5 копеек ; 1988 ;  ; Cu-Zn ; AU ; 21 ; Сармат80 ; 120 
 2262 ; 3 копейки ; 1928 ;  ; Br ; VF- ; 33 ; AGA ; 111 
 2263 ; 3 копейки ; 1930 ;  ; Br ; VF+ ; 22 ; CMS ; 80 
 2264 ; 3 копейки ; 1931 ;  ; Br ; VF+ ; 28 ; kultan ; 73 
 2265 ; 3 копейки ; 1934 ;  ; Br ; VF-XF ; 143 ; Логистик ; 3803 
 2266 ; 3 копейки ; 1932 ;  ; Br ; XF ; 50 ; Aurum ; 554 
 2267 ; 3 копейки ; 1935 ;  ; Br ; VF+ ; 44 ; kultan ; 273 
 2268 ; 3 копейки ; 1937 ;  ; Br ; XF ; 67 ; Panzerbus ; 816 
 2269 ; 3 копейки ; 1940 ;  ; Br ; VF-XF ; 55 ; Сармат80 ; 225 
 2270 ; 3 копейки ; 1941 ;  ; Br ; VF+ ; 37 ; Сармат80 ; 221 
 2271 ; 3 копейки ; 1948 ;  ; Br ; F ; 7 ; kultan ; 7 
 2172 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF+ ; 16 ; сортам70 ; 155 
 2173 ; 1 рубль ; 1965 ;  ; Cu-Ni ; VF ; 32 ; bcg ; 171 
 2174 ; 1 рубль ; 1984 ;  ; Cu-Ni ; XF ; 44 ; ВС ; 515 
 2175 ; 1 рубль ; 1985 ;  ; Cu-Ni ; VF-XF ; 27 ; СергейНВ ; 300 
 2176 ; 1 рубль ; 1986 ;  ; Cu-Ni ; XF+ ; 48 ; kalita ; 306 
 2177 ; 1 рубль ; 1987 ;  ; Cu-Ni ; VF ; 57 ; student123 ; 885 
 2178 ; 1 рубль ; 1989 ;  ; Cu-Ni ; AU ; 27 ; an17s ; 152 
 2179 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF/AU ; 29 ; svetikbsk ; 107 
 2180 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 73 ; Мерен ; 287 
 2181 ; 50 копеек. 50 лет Советской власти. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 40 ; tpls ; 340 
 2182 ; 50 копеек. Упаковка ; 1969 ;  ; Cu-Ni ; AU ; 21 ; Salet ; 207 
 2183 ; 1 рубль ; 1961 ;  ; Cu-Ni ; VF+ ; 8 ; 21011984andrei ; 148 
 2184 ; 50 копеек ; 1965 ;  ; Cu-Ni ; VF- ; 40 ; Vaserd ; 175 
 2185 ; 50 копеек ; 1972 ;  ; Cu-Ni ; VF ; 38 ; bcg ; 293 
 2186 ; 50 копеек ; 1977 ;  ; Cu-Ni ; AU ; 22 ; tpls ; 181 
 2187 ; 50 копеек ; 1989 ;  ; Cu-Ni ; XF ; 4 ; Maksss163 ; 72 
 2188 ; 50 копеек ; 1991 ; ММД ; Cu-Ni ; XF ; 40 ; Сhatsky ; 212 
 2189 ; 5 копеек ; 1936 ;  ; Br ; F+ ; 47 ; салаир ; 436 
 2190 ; 3 копейки ; 1951 ;  ; Br ; VG ; 38 ; Сhatsky ; 187 
 2191 ; 5 копеек ; 1940 ;  ; Br ; F-VF ; 8 ; салаир ; 128 
 2192 ; 5 копеек ; 1928 ;  ; Br ; VF ; 29 ; sovmin ; 429 
 2193 ; 20 копеек ; 1990 ;  ; Cu-Ni ; AU ; 14 ; Slava O ; 58 
 2194 ; 20 копеек ; 1932 ;  ; Ni ; VF- ; 13 ; салаир ; 81 
 2195 ; 15 копеек ; 1932 ;  ; Ni ; VF+ ; 21 ; portugal77 ; 171 
 2196 ; 1 копейка ; 1971 ;  ; Cu-Zn ; XF+ ; 6 ; prosk8er ; 6 
 2197 ; 1 копейка ; 1946 ;  ; Br ; F ; 9 ; KaraBall ; 16 
 2198 ; 1 копейка ; 1950 ;  ; Br ; XF+ ; 31 ; tgdf ; 365 
 2199 ; 5 копеек ; 1955 ;  ; Br ; F-VF ; 4 ; Vaserd ; 44 
 2200 ; 5 копеек ; 1932 ;  ; Br ; F ; 5 ; cr2952 ; 43 
 2201 ; 5 копеек Отверстие ; 1936 ;  ; Br ; F ; 3 ; спасибо ; 44 
 2202 ; 5 копеек ; 1931 ;  ; Br ; F-VF ; 19 ; SwaggaRakka ; 79 
 2203 ; 5 копеек ; 1928 ;  ; Br ; F-VF ; 19 ; Alex1012 ; 108 
 2204 ; 20 копеек ; 1945 ;  ; Ni ; F-VF ; 6 ; cotangens ; 72 
 2205 ; 20 копеек ; 1933 ;  ; Ni ; F-VF ; 4 ; sibirian ; 44 
 2206 ; 50 копеек ; 1966 ;  ; Cu-Ni ; F-VF ; 11 ; bcg ; 53 
 2207 ; 50 копеек ; 1969 ;  ; Cu-Ni ; VF- ; 2 ; cr2952 ; 43 
 2208 ; 1 копейка ; 1932 ;  ; Br ; F ; 9 ; andrej.fedorov.1971 ; 75 
 2209 ; 15 копеек ; 1937 ;  ; Ni ; F-VF ; 13 ; cr2952 ; 230 
 2210 ; 15 копеек ; 1939 ;  ; Ni ; F-VF ; 25 ; bexpert ; 402 
 2211 ; 10 копеек ; 1940 ;  ; Ni ; F ; 9 ; andrej.fedorov.1971 ; 148 
 2212 ; 10 копеек ; 1943 ;  ; Ni ; VG ; 4 ; Мозг ; 88 
 2213 ; 10 копеек ; 1931 ;  ; Ni ; F ; 16 ; Сhatsky ; 150 
 2214 ; 15 копеек ; 1932 ;  ; Ni ; VF- ; 8 ; es72. ; 61 
 2215 ; 2 копейки ; 1936 ;  ; Br ; F ; 17 ; SwaggaRakka ; 35 
 2216 ; 1 копейка ; 1950 ;  ; Br ; VF- ; 31 ; спасибо ; 184 
 2217 ; 1 копейка ; 1938 ;  ; Br ; VF- ; 11 ; es72. ; 36 
 2218 ; 1 копейка ; 1951 ;  ; Br ; F-VF ; 55 ; Сhatsky ; 246 
 2219 ; 10 копеек ; 1940 ;  ; Ni ; F ; 21 ; Kudma ; 234 
 2220 ; 2 копейки ; 1945 ;  ; Br ; F-VF ; 38 ; svetikbsk ; 293 
 2221 ; 2 рубля ; 1999 ; ММД ; Cu-Ni-Zn ; VF- ; 32 ; evgens1 ; 184 
 2122 ; 15 копеек ; 1932 ;  ; Ni ; VF ; 29 ; SwaggaRakka ; 168 
 2123 ; 1 рубль ; 1961 ;  ; Cu-Ni ; XF+ ; 16 ; kalita ; 161 
 2124 ; 1 рубль ; 1986 ;  ; Cu-Ni ; VF ; 46 ; kalita ; 305 
 2125 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF+ ; 22 ; kalita ; 108 
 2126 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF ; 24 ; Сhatsky ; 102 
 2127 ; 1 рубль ; 1991 ; ММД ; Cu-Ni ; VF-XF ; 60 ; timm2 ; 202 
 2128 ; 1 рубль ; 1989 ;  ; Cu-Ni ; XF ; 21 ; an17s ; 152 
 2129 ; 1 рубль ; 1964 ;  ; Cu-Ni ; VF ; 11 ; sergvetr78 ; 14 
 2130 ; 10 копеек ; 1932 ;  ; Ni ; F+ ; 16 ; SwaggaRakka ; 53 
 2131 ; 10 копеек ; 1932 ;  ; Ni ; VF- ; 6 ; Alex129 ; 104 
 2132 ; 10 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; VF ; 14 ; Svatoi88 ; 55 
 2133 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF+ ; 13 ; edtt ; 156 
 2134 ; 50 копеек ; 1968 ;  ; Cu-Ni ; VF+ ; 16 ; Andrey88 ; 33 
 2135 ; 50 копеек ; 1990 ;  ; Cu-Ni ; AU ; 30 ; timm2 ; 261 
 2136 ; 50 копеек ; 1972 ;  ; Cu-Ni ; XF- ; 46 ; гак ; 305 
 2137 ; 50 копеек ; 1976 ;  ; Cu-Ni ; VF+ ; 36 ; drn137 ; 684 
 2138 ; 50 копеек ; 1965 ;  ; Cu-Ni ; AU ; 38 ; timm2 ; 663 
 2139 ; 50 копеек ; 1978 ;  ; Cu-Ni ; VF+ ; 14 ; Kudma ; 79 
 2140 ; 50 копеек ; 1972 ;  ; Cu-Ni ; VF+ ; 34 ; edtt ; 310 
 2141 ; 50 копеек ; 1985 ;  ; Cu-Ni ; VF-XF ; 18 ; Andrey88 ; 37 
 2142 ; 50 копеек ; 1987 ;  ; Cu-Ni ; VF-XF ; 24 ; prosk8er ; 43 
 2143 ; 50 копеек ; 1985 ;  ; Cu-Ni ; VF-XF ; 10 ; sergvetr78 ; 36 
 2144 ; 50 копеек ; 1961 ;  ; Cu-Ni ; VF+ ; 15 ; Uri ; 156 
 2145 ; 50 копеек ; 1969 ;  ; Cu-Ni ; VF ; 26 ; горный ; 75 
 2146 ; 5 копеек ; 1928 ;  ; Br ; VF- ; 22 ; sovmin ; 225 
 2147 ; 5 копеек ; 1938 ;  ; Br ; F ; 35 ; bexpert ; 225 
 2148 ; 1 рубль ; 1990 ;  ; Cu-Ni ; XF/AU ; 27 ; faraon ; 113 
 2149 ; 5 копеек ; 1939 ;  ; Br ; VF ; 40 ; Мерен ; 416 
 2150 ; 1 рубль ; 1999 ; СПМД 200 лет со дня рождения А.С.Пушкина ; Cu-Ni ; AU ; 30 ; Raimond ; 199 
 2151 ; 2 копейки ; 1941 ;  ; Br ; VF-XF ; 67 ; vtf ; 1192 
 2152 ; 1 рубль ; 1965 ;  ; Cu-Ni ; VF ; 20 ; Мерен ; 135 
 2153 ; 50 копеек ; 1968 ;  ; Cu-Ni ; VF- ; 7 ; an78gg ; 46 
 2154 ; 20 копеек ; 1948 ;  ; Ni ; VF ; 2 ; cr2952 ; 43 
 2155 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; XF ; 3 ; Panzerbus ; 44 
 2156 ; 10 копеек ; 1939 ;  ; Ni ; VF ; 37 ; CMS ; 378 
 2157 ; 15 копеек ; 1948 ;  ; Ni ; VF ; 6 ; gentlemandk ; 44 
